Track,for,Chris,2006,,
8/5/2006,2:32:48,21.589,N,74.011,W
8/5/2006,2:34:48,21.589,N,74.02,W
8/5/2006,2:36:48,21.59,N,74.029,W
8/5/2006,2:38:48,21.59,N,74.038,W
8/5/2006,2:40:48,21.591,N,74.047,W
8/5/2006,2:42:47,21.591,N,74.056,W
8/5/2006,2:44:47,21.592,N,74.065,W
8/5/2006,2:46:47,21.592,N,74.074,W
8/5/2006,2:48:47,21.593,N,74.083,W
8/5/2006,2:50:47,21.593,N,74.092,W
8/5/2006,2:52:47,21.593,N,74.101,W
8/5/2006,2:54:47,21.594,N,74.11,W
8/5/2006,2:56:47,21.594,N,74.119,W
8/5/2006,2:58:48,21.595,N,74.128,W
8/5/2006,3:00:48,21.595,N,74.138,W
8/5/2006,3:02:48,21.595,N,74.147,W
8/5/2006,3:04:48,21.596,N,74.156,W
8/5/2006,3:06:48,21.596,N,74.165,W
8/5/2006,3:08:48,21.597,N,74.174,W
8/5/2006,3:10:48,21.597,N,74.183,W
8/5/2006,3:12:47,21.597,N,74.193,W
8/5/2006,3:14:47,21.598,N,74.202,W
8/5/2006,3:16:47,21.598,N,74.211,W
8/5/2006,3:18:47,21.598,N,74.22,W
8/5/2006,3:20:47,21.598,N,74.23,W
8/5/2006,3:22:47,21.599,N,74.239,W
8/5/2006,3:24:47,21.599,N,74.248,W
8/5/2006,3:26:47,21.599,N,74.258,W
8/5/2006,3:28:48,21.599,N,74.267,W
8/5/2006,3:30:48,21.6,N,74.276,W
8/5/2006,3:32:48,21.6,N,74.286,W
8/5/2006,3:34:48,21.6,N,74.295,W
8/5/2006,3:36:48,21.6,N,74.304,W
8/5/2006,3:38:48,21.601,N,74.314,W
8/5/2006,3:40:48,21.601,N,74.323,W
8/5/2006,3:42:47,21.601,N,74.333,W
8/5/2006,3:44:47,21.601,N,74.342,W
8/5/2006,3:46:47,21.601,N,74.352,W
8/5/2006,3:48:47,21.601,N,74.361,W
8/5/2006,3:50:47,21.602,N,74.371,W
8/5/2006,3:52:47,21.602,N,74.38,W
8/5/2006,3:54:47,21.602,N,74.39,W
8/5/2006,3:56:47,21.602,N,74.399,W
8/5/2006,3:58:48,21.602,N,74.409,W
8/5/2006,4:00:48,21.602,N,74.418,W
8/5/2006,4:02:48,21.602,N,74.428,W
8/5/2006,4:04:48,21.602,N,74.437,W
8/5/2006,4:06:48,21.603,N,74.447,W
8/5/2006,4:08:48,21.603,N,74.456,W
8/5/2006,4:10:48,21.603,N,74.466,W
8/5/2006,4:12:47,21.603,N,74.476,W
8/5/2006,4:14:47,21.603,N,74.485,W
8/5/2006,4:16:47,21.603,N,74.495,W
8/5/2006,4:18:47,21.603,N,74.505,W
8/5/2006,4:20:47,21.603,N,74.514,W
8/5/2006,4:22:47,21.603,N,74.524,W
8/5/2006,4:24:47,21.603,N,74.533,W
8/5/2006,4:26:47,21.603,N,74.543,W
8/5/2006,4:28:48,21.603,N,74.553,W
8/5/2006,4:30:48,21.603,N,74.563,W
8/5/2006,4:32:48,21.603,N,74.572,W
8/5/2006,4:34:48,21.603,N,74.582,W
8/5/2006,4:36:48,21.603,N,74.592,W
8/5/2006,4:38:48,21.603,N,74.601,W
8/5/2006,4:40:48,21.603,N,74.611,W
8/5/2006,4:42:47,21.603,N,74.621,W
8/5/2006,4:44:47,21.603,N,74.631,W
8/5/2006,4:46:47,21.603,N,74.64,W
8/5/2006,4:48:47,21.603,N,74.65,W
8/5/2006,4:50:47,21.603,N,74.66,W
8/5/2006,4:52:47,21.603,N,74.67,W
8/5/2006,4:54:47,21.603,N,74.679,W
8/5/2006,4:56:47,21.603,N,74.689,W
8/5/2006,4:58:48,21.603,N,74.699,W
8/5/2006,5:00:48,21.603,N,74.709,W
8/5/2006,5:02:48,21.603,N,74.718,W
8/5/2006,5:04:48,21.603,N,74.728,W
8/5/2006,5:06:48,21.603,N,74.738,W
8/5/2006,5:08:48,21.602,N,74.748,W
8/5/2006,5:10:48,21.602,N,74.758,W
8/5/2006,5:12:47,21.602,N,74.767,W
8/5/2006,5:14:47,21.602,N,74.777,W
8/5/2006,5:16:47,21.602,N,74.787,W
8/5/2006,5:18:47,21.602,N,74.797,W
8/5/2006,5:20:47,21.602,N,74.807,W
8/5/2006,5:22:47,21.602,N,74.817,W
8/5/2006,5:24:47,21.602,N,74.826,W
8/5/2006,5:26:47,21.602,N,74.836,W
8/5/2006,5:28:48,21.602,N,74.846,W
8/5/2006,5:30:48,21.602,N,74.856,W
8/5/2006,5:32:48,21.601,N,74.866,W
8/5/2006,5:34:48,21.601,N,74.876,W
8/5/2006,5:36:48,21.601,N,74.886,W
8/5/2006,5:38:48,21.601,N,74.895,W
8/5/2006,5:40:48,21.601,N,74.905,W
8/5/2006,5:42:47,21.601,N,74.915,W
8/5/2006,5:44:47,21.601,N,74.925,W
8/5/2006,5:46:47,21.601,N,74.935,W
8/5/2006,5:48:47,21.601,N,74.945,W
8/5/2006,5:50:47,21.601,N,74.955,W
8/5/2006,5:52:47,21.6,N,74.964,W
8/5/2006,5:54:47,21.6,N,74.974,W
8/5/2006,5:56:47,21.6,N,74.984,W
8/5/2006,5:58:48,21.6,N,74.994,W
