Track,for,Alex,2004,,
8/3/2004,14:18:10,34.622,N,75.946,W
8/3/2004,14:20:10,34.627,N,75.939,W
8/3/2004,14:22:10,34.633,N,75.932,W
8/3/2004,14:24:10,34.638,N,75.926,W
8/3/2004,14:26:10,34.643,N,75.919,W
8/3/2004,14:28:09,34.649,N,75.912,W
8/3/2004,14:29:50,34.653,N,75.906,W
8/3/2004,14:31:50,34.659,N,75.899,W
8/3/2004,14:33:50,34.664,N,75.893,W
8/3/2004,14:35:51,34.67,N,75.886,W
8/3/2004,14:37:51,34.676,N,75.88,W
8/3/2004,14:39:51,34.681,N,75.873,W
8/3/2004,14:41:51,34.687,N,75.867,W
8/3/2004,14:43:51,34.693,N,75.86,W
8/3/2004,14:45:51,34.698,N,75.854,W
8/3/2004,14:47:51,34.704,N,75.847,W
8/3/2004,14:49:51,34.71,N,75.841,W
8/3/2004,14:51:50,34.716,N,75.835,W
8/3/2004,14:53:50,34.721,N,75.828,W
8/3/2004,14:55:50,34.727,N,75.822,W
8/3/2004,14:57:50,34.733,N,75.815,W
8/3/2004,14:59:50,34.738,N,75.809,W
8/3/2004,15:01:50,34.744,N,75.803,W
8/3/2004,15:03:50,34.75,N,75.796,W
8/3/2004,15:05:51,34.756,N,75.79,W
8/3/2004,15:07:51,34.761,N,75.784,W
8/3/2004,15:09:51,34.767,N,75.778,W
8/3/2004,15:11:51,34.773,N,75.771,W
8/3/2004,15:13:51,34.779,N,75.765,W
8/3/2004,15:15:51,34.785,N,75.759,W
8/3/2004,15:17:51,34.79,N,75.753,W
8/3/2004,15:19:51,34.796,N,75.747,W
8/3/2004,15:21:50,34.802,N,75.741,W
8/3/2004,15:23:50,34.808,N,75.735,W
8/3/2004,15:25:50,34.814,N,75.729,W
8/3/2004,15:27:50,34.82,N,75.722,W
8/3/2004,15:29:50,34.825,N,75.716,W
8/3/2004,15:31:50,34.831,N,75.711,W
8/3/2004,15:33:50,34.837,N,75.705,W
8/3/2004,15:35:51,34.843,N,75.699,W
8/3/2004,15:37:51,34.849,N,75.693,W
8/3/2004,15:39:51,34.855,N,75.687,W
8/3/2004,15:41:51,34.861,N,75.681,W
8/3/2004,15:43:51,34.867,N,75.675,W
8/3/2004,15:45:51,34.873,N,75.67,W
8/3/2004,15:47:51,34.879,N,75.664,W
8/3/2004,15:49:51,34.884,N,75.658,W
8/3/2004,15:51:50,34.89,N,75.653,W
8/3/2004,15:53:50,34.896,N,75.647,W
8/3/2004,15:55:50,34.902,N,75.641,W
8/3/2004,15:57:50,34.908,N,75.636,W
8/3/2004,15:59:50,34.914,N,75.63,W
8/3/2004,16:01:50,34.92,N,75.625,W
8/3/2004,16:03:50,34.926,N,75.619,W
8/3/2004,16:05:51,34.932,N,75.614,W
8/3/2004,16:07:51,34.938,N,75.609,W
8/3/2004,16:09:51,34.944,N,75.603,W
8/3/2004,16:11:51,34.95,N,75.598,W
8/3/2004,16:13:51,34.956,N,75.593,W
8/3/2004,16:15:51,34.962,N,75.587,W
8/3/2004,16:17:51,34.968,N,75.582,W
8/3/2004,16:19:21,34.973,N,75.578,W
8/3/2004,16:21:21,34.979,N,75.573,W
8/3/2004,16:23:21,34.985,N,75.567,W
8/3/2004,16:25:21,34.991,N,75.562,W
8/3/2004,16:27:21,34.997,N,75.556,W
8/3/2004,16:29:21,35.003,N,75.551,W
8/3/2004,16:31:22,35.009,N,75.546,W
8/3/2004,16:33:22,35.015,N,75.54,W
8/3/2004,16:35:22,35.021,N,75.535,W
8/3/2004,16:37:22,35.027,N,75.53,W
8/3/2004,16:39:22,35.033,N,75.525,W
8/3/2004,16:41:22,35.039,N,75.52,W
8/3/2004,16:43:22,35.045,N,75.514,W
8/3/2004,16:45:22,35.051,N,75.509,W
8/3/2004,16:47:21,35.058,N,75.504,W
8/3/2004,16:49:21,35.064,N,75.499,W
8/3/2004,16:51:21,35.07,N,75.494,W
8/3/2004,16:53:21,35.076,N,75.489,W
8/3/2004,16:55:21,35.082,N,75.484,W
8/3/2004,16:57:21,35.088,N,75.48,W
8/3/2004,16:59:21,35.094,N,75.475,W
8/3/2004,17:01:22,35.1,N,75.47,W
8/3/2004,17:03:22,35.107,N,75.465,W
8/3/2004,17:05:22,35.113,N,75.46,W
8/3/2004,17:07:22,35.119,N,75.456,W
8/3/2004,17:08:58,35.124,N,75.452,W
8/3/2004,17:10:58,35.13,N,75.447,W
8/3/2004,17:12:59,35.136,N,75.442,W
8/3/2004,17:14:59,35.142,N,75.437,W
8/3/2004,17:16:59,35.148,N,75.432,W
8/3/2004,17:18:59,35.154,N,75.426,W
8/3/2004,17:20:59,35.16,N,75.421,W
8/3/2004,17:22:59,35.166,N,75.416,W
8/3/2004,17:24:59,35.171,N,75.411,W
8/3/2004,17:26:59,35.177,N,75.406,W
8/3/2004,17:28:58,35.183,N,75.401,W
8/3/2004,17:30:58,35.189,N,75.396,W
8/3/2004,17:32:58,35.195,N,75.391,W
8/3/2004,17:34:58,35.201,N,75.385,W
8/3/2004,17:36:58,35.206,N,75.38,W
8/3/2004,17:38:58,35.212,N,75.375,W
8/3/2004,17:40:58,35.218,N,75.37,W
8/3/2004,17:42:59,35.224,N,75.365,W
8/3/2004,17:44:59,35.229,N,75.36,W
8/3/2004,17:46:59,35.235,N,75.354,W
8/3/2004,17:48:59,35.241,N,75.349,W
8/3/2004,17:50:59,35.246,N,75.344,W
8/3/2004,17:52:59,35.252,N,75.339,W
8/3/2004,17:54:59,35.258,N,75.334,W
8/3/2004,17:56:59,35.263,N,75.328,W
8/3/2004,17:58:58,35.269,N,75.323,W
8/3/2004,18:00:58,35.274,N,75.318,W
8/3/2004,18:02:58,35.28,N,75.313,W
8/3/2004,18:04:58,35.285,N,75.308,W
8/3/2004,18:06:58,35.291,N,75.302,W
8/3/2004,18:08:58,35.296,N,75.297,W
8/3/2004,18:10:58,35.302,N,75.292,W
8/3/2004,18:12:59,35.307,N,75.287,W
8/3/2004,18:14:59,35.312,N,75.281,W
8/3/2004,18:16:59,35.318,N,75.276,W
8/3/2004,18:18:59,35.323,N,75.271,W
8/3/2004,18:20:59,35.328,N,75.266,W
8/3/2004,18:22:59,35.334,N,75.26,W
8/3/2004,18:24:59,35.339,N,75.255,W
8/3/2004,18:26:59,35.344,N,75.25,W
8/3/2004,18:28:58,35.349,N,75.244,W
8/3/2004,18:30:58,35.354,N,75.239,W
8/3/2004,18:32:58,35.359,N,75.234,W
8/3/2004,18:34:58,35.364,N,75.228,W
8/3/2004,18:36:58,35.369,N,75.223,W
8/3/2004,18:38:58,35.374,N,75.218,W
8/3/2004,18:40:58,35.379,N,75.212,W
8/3/2004,18:42:59,35.384,N,75.207,W
8/3/2004,18:44:59,35.389,N,75.202,W
8/3/2004,18:46:59,35.394,N,75.196,W
8/3/2004,18:48:59,35.399,N,75.191,W
8/3/2004,18:50:59,35.404,N,75.186,W
8/3/2004,18:52:59,35.409,N,75.18,W
8/3/2004,18:54:59,35.413,N,75.175,W
8/3/2004,18:56:59,35.418,N,75.169,W
8/3/2004,18:58:58,35.423,N,75.164,W
8/3/2004,19:00:58,35.427,N,75.159,W
8/3/2004,19:02:58,35.432,N,75.153,W
8/3/2004,19:04:58,35.436,N,75.148,W
8/3/2004,19:06:58,35.441,N,75.142,W
8/3/2004,19:08:58,35.445,N,75.137,W
8/3/2004,19:10:58,35.45,N,75.131,W
8/3/2004,19:12:59,35.454,N,75.126,W
8/3/2004,19:14:59,35.459,N,75.12,W
8/3/2004,19:16:59,35.463,N,75.114,W
8/3/2004,19:18:59,35.467,N,75.109,W
8/3/2004,19:20:59,35.472,N,75.103,W
8/3/2004,19:22:59,35.476,N,75.097,W
8/3/2004,19:24:59,35.48,N,75.092,W
8/3/2004,19:26:59,35.484,N,75.086,W
8/3/2004,19:28:58,35.489,N,75.08,W
8/3/2004,19:30:58,35.493,N,75.075,W
8/3/2004,19:32:58,35.497,N,75.069,W
8/3/2004,19:34:58,35.501,N,75.063,W
8/3/2004,19:36:58,35.505,N,75.057,W
8/3/2004,19:38:58,35.509,N,75.051,W
8/3/2004,19:40:58,35.513,N,75.045,W
8/3/2004,19:42:59,35.517,N,75.039,W
8/3/2004,19:44:59,35.521,N,75.033,W
8/3/2004,19:46:59,35.525,N,75.027,W
8/3/2004,19:48:59,35.529,N,75.021,W
8/3/2004,19:50:59,35.533,N,75.015,W
8/3/2004,19:52:59,35.537,N,75.009,W
8/3/2004,19:54:59,35.541,N,75.003,W
8/3/2004,19:56:59,35.545,N,74.996,W
8/3/2004,19:58:58,35.548,N,74.99,W
8/3/2004,20:00:58,35.552,N,74.984,W
8/3/2004,20:02:58,35.556,N,74.977,W
8/3/2004,20:04:58,35.56,N,74.971,W
8/3/2004,20:06:58,35.564,N,74.964,W
8/3/2004,20:08:58,35.567,N,74.958,W
8/3/2004,20:10:58,35.571,N,74.951,W
8/3/2004,20:12:59,35.575,N,74.944,W
8/3/2004,20:14:59,35.579,N,74.938,W
8/3/2004,20:16:59,35.582,N,74.931,W
8/3/2004,20:18:59,35.586,N,74.924,W
8/3/2004,20:20:59,35.59,N,74.917,W
8/3/2004,20:22:59,35.593,N,74.91,W
8/3/2004,20:24:59,35.597,N,74.903,W
8/3/2004,20:26:59,35.601,N,74.896,W
8/3/2004,20:28:58,35.604,N,74.889,W
8/3/2004,20:30:58,35.608,N,74.882,W
8/3/2004,20:32:58,35.611,N,74.874,W
8/3/2004,20:34:58,35.615,N,74.867,W
8/3/2004,20:36:58,35.618,N,74.86,W
8/3/2004,20:38:58,35.622,N,74.852,W
8/3/2004,20:40:58,35.626,N,74.845,W
8/3/2004,20:42:59,35.629,N,74.837,W
8/3/2004,20:44:59,35.633,N,74.829,W
8/3/2004,20:46:59,35.636,N,74.821,W
8/3/2004,20:48:59,35.64,N,74.814,W
8/3/2004,20:50:59,35.643,N,74.806,W
8/3/2004,20:52:59,35.647,N,74.798,W
8/3/2004,20:54:59,35.65,N,74.79,W
8/3/2004,20:56:59,35.654,N,74.781,W
8/3/2004,20:58:58,35.657,N,74.773,W
8/3/2004,21:00:58,35.661,N,74.765,W
8/3/2004,21:02:58,35.664,N,74.756,W
8/3/2004,21:04:58,35.668,N,74.748,W
8/3/2004,21:06:58,35.671,N,74.739,W
8/3/2004,21:08:58,35.675,N,74.731,W
8/3/2004,21:10:58,35.678,N,74.722,W
8/3/2004,21:12:59,35.681,N,74.713,W
8/3/2004,21:14:59,35.685,N,74.704,W
8/3/2004,21:16:59,35.688,N,74.695,W
8/3/2004,21:18:59,35.692,N,74.686,W
8/3/2004,21:20:59,35.695,N,74.677,W
8/3/2004,21:22:59,35.699,N,74.667,W
8/3/2004,21:24:59,35.702,N,74.658,W
8/3/2004,21:26:59,35.706,N,74.648,W
8/3/2004,21:28:58,35.709,N,74.639,W
8/3/2004,21:30:58,35.713,N,74.629,W
8/3/2004,21:32:58,35.716,N,74.619,W
8/3/2004,21:34:58,35.72,N,74.609,W
8/3/2004,21:36:58,35.723,N,74.599,W
8/3/2004,21:38:58,35.727,N,74.589,W
8/3/2004,21:40:58,35.73,N,74.579,W
8/3/2004,21:42:59,35.734,N,74.569,W
8/3/2004,21:44:59,35.737,N,74.559,W
8/3/2004,21:46:59,35.741,N,74.548,W
8/3/2004,21:48:59,35.744,N,74.538,W
8/3/2004,21:50:59,35.748,N,74.527,W
8/3/2004,21:52:59,35.751,N,74.517,W
8/3/2004,21:54:59,35.755,N,74.506,W
8/3/2004,21:56:59,35.758,N,74.495,W
8/3/2004,21:58:58,35.762,N,74.484,W
8/3/2004,22:00:58,35.765,N,74.473,W
8/3/2004,22:02:58,35.769,N,74.462,W
8/3/2004,22:04:58,35.772,N,74.451,W
8/3/2004,22:06:58,35.776,N,74.44,W
8/3/2004,22:08:58,35.779,N,74.429,W
8/3/2004,22:10:58,35.783,N,74.417,W
8/3/2004,22:12:59,35.786,N,74.406,W
8/3/2004,22:14:59,35.79,N,74.395,W
8/3/2004,22:16:59,35.793,N,74.383,W
8/3/2004,22:18:59,35.797,N,74.371,W
8/3/2004,22:20:59,35.8,N,74.36,W
8/3/2004,22:22:59,35.804,N,74.348,W
8/3/2004,22:24:59,35.807,N,74.336,W
8/3/2004,22:26:59,35.811,N,74.325,W
8/3/2004,22:28:58,35.814,N,74.313,W
8/3/2004,22:30:58,35.818,N,74.301,W
8/3/2004,22:32:58,35.821,N,74.289,W
8/3/2004,22:34:58,35.825,N,74.277,W
8/3/2004,22:36:58,35.828,N,74.265,W
8/3/2004,22:38:58,35.832,N,74.252,W
8/3/2004,22:40:58,35.835,N,74.24,W
8/3/2004,22:42:59,35.839,N,74.228,W
8/3/2004,22:44:59,35.843,N,74.216,W
8/3/2004,22:46:59,35.846,N,74.203,W
8/3/2004,22:48:59,35.85,N,74.191,W
8/3/2004,22:50:59,35.853,N,74.179,W
8/3/2004,22:52:59,35.857,N,74.166,W
8/3/2004,22:54:59,35.86,N,74.154,W
8/3/2004,22:56:59,35.864,N,74.141,W
8/3/2004,22:58:58,35.867,N,74.129,W
8/3/2004,23:00:58,35.871,N,74.116,W
8/3/2004,23:02:58,35.874,N,74.103,W
8/3/2004,23:04:58,35.878,N,74.091,W
8/3/2004,23:06:58,35.881,N,74.078,W
8/3/2004,23:08:58,35.885,N,74.065,W
8/3/2004,23:10:58,35.888,N,74.052,W
8/3/2004,23:12:59,35.892,N,74.04,W
8/3/2004,23:14:59,35.896,N,74.027,W
8/3/2004,23:16:59,35.899,N,74.014,W
8/3/2004,23:18:59,35.903,N,74.001,W
8/3/2004,23:20:59,35.906,N,73.988,W
8/3/2004,23:22:59,35.91,N,73.975,W
8/3/2004,23:24:59,35.913,N,73.962,W
8/3/2004,23:26:59,35.917,N,73.949,W
8/3/2004,23:28:58,35.92,N,73.936,W
8/3/2004,23:30:58,35.924,N,73.923,W
8/3/2004,23:32:58,35.927,N,73.91,W
8/3/2004,23:34:58,35.931,N,73.897,W
8/3/2004,23:36:58,35.935,N,73.884,W
8/3/2004,23:38:58,35.938,N,73.871,W
8/3/2004,23:40:58,35.942,N,73.858,W
8/3/2004,23:42:59,35.945,N,73.845,W
8/3/2004,23:44:59,35.949,N,73.832,W
8/3/2004,23:46:59,35.952,N,73.819,W
8/3/2004,23:48:59,35.956,N,73.806,W
8/3/2004,23:49:04,35.956,N,73.805,W
8/3/2004,23:51:04,35.959,N,73.792,W
8/3/2004,23:53:04,35.963,N,73.779,W
8/3/2004,23:55:04,35.967,N,73.766,W
8/3/2004,23:56:24,35.969,N,73.757,W
8/3/2004,23:58:24,35.973,N,73.744,W
8/4/2004,0:00:24,35.976,N,73.731,W
8/4/2004,0:02:24,35.98,N,73.718,W
8/4/2004,0:04:24,35.983,N,73.705,W
8/4/2004,0:06:23,35.987,N,73.692,W
8/4/2004,0:08:23,35.991,N,73.679,W
8/4/2004,0:10:23,35.994,N,73.667,W
8/4/2004,0:12:23,35.998,N,73.654,W
8/4/2004,0:14:23,36.002,N,73.641,W
8/4/2004,0:16:23,36.005,N,73.629,W
8/4/2004,0:18:23,36.009,N,73.616,W
8/4/2004,0:20:23,36.013,N,73.604,W
8/4/2004,0:22:24,36.017,N,73.592,W
8/4/2004,0:24:24,36.021,N,73.58,W
8/4/2004,0:26:24,36.025,N,73.568,W
8/4/2004,0:28:24,36.028,N,73.556,W
8/4/2004,0:30:24,36.032,N,73.544,W
8/4/2004,0:32:24,36.037,N,73.533,W
8/4/2004,0:34:24,36.041,N,73.521,W
8/4/2004,0:36:23,36.045,N,73.51,W
8/4/2004,0:38:23,36.049,N,73.499,W
8/4/2004,0:40:23,36.053,N,73.488,W
8/4/2004,0:42:23,36.057,N,73.478,W
8/4/2004,0:44:23,36.062,N,73.467,W
8/4/2004,0:46:23,36.066,N,73.457,W
8/4/2004,0:48:23,36.071,N,73.447,W
8/4/2004,0:50:23,36.075,N,73.437,W
8/4/2004,0:52:24,36.08,N,73.427,W
8/4/2004,0:54:24,36.085,N,73.417,W
8/4/2004,0:56:24,36.089,N,73.408,W
8/4/2004,0:58:24,36.094,N,73.399,W
8/4/2004,1:00:24,36.099,N,73.39,W
8/4/2004,1:02:24,36.104,N,73.382,W
8/4/2004,1:04:24,36.109,N,73.373,W
8/4/2004,1:06:23,36.114,N,73.365,W
8/4/2004,1:08:23,36.12,N,73.357,W
8/4/2004,1:10:23,36.125,N,73.349,W
8/4/2004,1:12:23,36.13,N,73.342,W
8/4/2004,1:14:23,36.135,N,73.334,W
8/4/2004,1:16:23,36.141,N,73.327,W
8/4/2004,1:18:23,36.146,N,73.32,W
8/4/2004,1:20:23,36.151,N,73.313,W
8/4/2004,1:22:24,36.157,N,73.306,W
8/4/2004,1:24:24,36.162,N,73.299,W
8/4/2004,1:26:24,36.168,N,73.292,W
8/4/2004,1:28:24,36.173,N,73.285,W
8/4/2004,1:30:24,36.179,N,73.278,W
8/4/2004,1:32:24,36.184,N,73.272,W
8/4/2004,1:33:10,36.186,N,73.269,W
8/4/2004,1:35:10,36.19,N,73.259,W
8/4/2004,1:37:10,36.194,N,73.249,W
8/4/2004,1:39:10,36.198,N,73.239,W
8/4/2004,1:41:10,36.202,N,73.23,W
8/4/2004,1:43:09,36.206,N,73.22,W
8/4/2004,1:45:09,36.209,N,73.21,W
8/4/2004,1:47:09,36.213,N,73.2,W
8/4/2004,1:49:09,36.217,N,73.19,W
8/4/2004,1:51:09,36.221,N,73.181,W
8/4/2004,1:53:09,36.224,N,73.171,W
8/4/2004,1:55:09,36.228,N,73.161,W
8/4/2004,1:57:09,36.232,N,73.151,W
8/4/2004,1:59:10,36.235,N,73.142,W
8/4/2004,2:01:10,36.239,N,73.132,W
8/4/2004,2:03:10,36.243,N,73.122,W
8/4/2004,2:05:10,36.246,N,73.112,W
8/4/2004,2:07:10,36.25,N,73.103,W
8/4/2004,2:09:10,36.253,N,73.093,W
8/4/2004,2:11:10,36.257,N,73.083,W
8/4/2004,2:13:09,36.26,N,73.074,W
8/4/2004,2:15:09,36.264,N,73.064,W
8/4/2004,2:17:09,36.267,N,73.055,W
8/4/2004,2:19:09,36.271,N,73.045,W
8/4/2004,2:21:09,36.275,N,73.035,W
8/4/2004,2:23:09,36.278,N,73.026,W
8/4/2004,2:25:09,36.282,N,73.016,W
8/4/2004,2:27:09,36.285,N,73.007,W
8/4/2004,2:29:10,36.289,N,72.997,W
8/4/2004,2:31:10,36.292,N,72.987,W
8/4/2004,2:33:10,36.296,N,72.978,W
8/4/2004,2:35:10,36.299,N,72.968,W
8/4/2004,2:37:10,36.303,N,72.959,W
8/4/2004,2:39:10,36.306,N,72.949,W
8/4/2004,2:41:10,36.31,N,72.94,W
8/4/2004,2:43:09,36.314,N,72.93,W
8/4/2004,2:45:09,36.317,N,72.921,W
8/4/2004,2:47:09,36.321,N,72.911,W
8/4/2004,2:49:09,36.324,N,72.902,W
8/4/2004,2:51:09,36.328,N,72.892,W
8/4/2004,2:53:09,36.332,N,72.883,W
8/4/2004,2:55:09,36.335,N,72.873,W
8/4/2004,2:57:09,36.339,N,72.864,W
8/4/2004,2:59:10,36.343,N,72.854,W
8/4/2004,3:01:10,36.347,N,72.845,W
8/4/2004,3:03:10,36.35,N,72.836,W
8/4/2004,3:05:10,36.354,N,72.826,W
8/4/2004,3:07:10,36.358,N,72.817,W
8/4/2004,3:09:10,36.362,N,72.807,W
8/4/2004,3:11:10,36.366,N,72.798,W
8/4/2004,3:13:09,36.37,N,72.789,W
8/4/2004,3:15:09,36.374,N,72.779,W
8/4/2004,3:16:40,36.377,N,72.772,W
8/4/2004,3:18:40,36.381,N,72.763,W
8/4/2004,3:20:40,36.385,N,72.753,W
8/4/2004,3:22:40,36.389,N,72.744,W
8/4/2004,3:24:41,36.393,N,72.734,W
8/4/2004,3:26:41,36.398,N,72.725,W
8/4/2004,3:28:41,36.402,N,72.715,W
8/4/2004,3:30:41,36.406,N,72.706,W
8/4/2004,3:32:41,36.41,N,72.696,W
8/4/2004,3:34:41,36.415,N,72.687,W
8/4/2004,3:36:41,36.419,N,72.677,W
8/4/2004,3:38:40,36.423,N,72.668,W
8/4/2004,3:40:40,36.428,N,72.658,W
8/4/2004,3:42:40,36.432,N,72.649,W
8/4/2004,3:44:40,36.436,N,72.64,W
8/4/2004,3:46:40,36.441,N,72.63,W
8/4/2004,3:48:40,36.445,N,72.621,W
8/4/2004,3:50:40,36.45,N,72.611,W
8/4/2004,3:52:40,36.454,N,72.602,W
8/4/2004,3:54:41,36.459,N,72.593,W
8/4/2004,3:56:41,36.463,N,72.583,W
8/4/2004,3:58:41,36.468,N,72.574,W
8/4/2004,4:00:41,36.473,N,72.565,W
8/4/2004,4:02:41,36.477,N,72.555,W
8/4/2004,4:04:41,36.482,N,72.546,W
8/4/2004,4:06:41,36.487,N,72.537,W
8/4/2004,4:08:40,36.492,N,72.527,W
8/4/2004,4:10:40,36.496,N,72.518,W
8/4/2004,4:12:40,36.501,N,72.509,W
8/4/2004,4:14:40,36.506,N,72.499,W
8/4/2004,4:16:40,36.511,N,72.49,W
8/4/2004,4:18:40,36.516,N,72.481,W
8/4/2004,4:20:40,36.521,N,72.471,W
8/4/2004,4:22:40,36.526,N,72.462,W
8/4/2004,4:24:41,36.531,N,72.453,W
8/4/2004,4:26:41,36.536,N,72.444,W
8/4/2004,4:28:41,36.541,N,72.434,W
8/4/2004,4:30:41,36.546,N,72.425,W
8/4/2004,4:32:41,36.552,N,72.416,W
8/4/2004,4:34:41,36.557,N,72.407,W
8/4/2004,4:36:41,36.562,N,72.398,W
8/4/2004,4:38:40,36.567,N,72.388,W
8/4/2004,4:40:40,36.573,N,72.379,W
8/4/2004,4:42:40,36.578,N,72.37,W
8/4/2004,4:44:40,36.584,N,72.361,W
8/4/2004,4:46:40,36.589,N,72.352,W
8/4/2004,4:48:40,36.595,N,72.343,W
8/4/2004,4:50:40,36.6,N,72.334,W
8/4/2004,4:52:40,36.606,N,72.325,W
8/4/2004,4:54:41,36.611,N,72.315,W
8/4/2004,4:56:41,36.617,N,72.306,W
8/4/2004,4:58:41,36.623,N,72.297,W
8/4/2004,5:00:41,36.629,N,72.288,W
8/4/2004,5:02:41,36.634,N,72.279,W
8/4/2004,5:04:41,36.64,N,72.27,W
8/4/2004,5:05:35,36.643,N,72.266,W
8/4/2004,5:07:35,36.646,N,72.256,W
8/4/2004,5:09:36,36.65,N,72.247,W
8/4/2004,5:11:36,36.653,N,72.237,W
8/4/2004,5:13:36,36.656,N,72.227,W
8/4/2004,5:15:36,36.66,N,72.217,W
8/4/2004,5:17:36,36.663,N,72.208,W
8/4/2004,5:19:36,36.666,N,72.198,W
8/4/2004,5:21:36,36.67,N,72.188,W
8/4/2004,5:23:36,36.673,N,72.178,W
8/4/2004,5:25:35,36.676,N,72.169,W
8/4/2004,5:27:35,36.68,N,72.159,W
8/4/2004,5:29:35,36.683,N,72.149,W
8/4/2004,5:31:35,36.686,N,72.14,W
8/4/2004,5:33:35,36.69,N,72.13,W
8/4/2004,5:35:35,36.693,N,72.12,W
8/4/2004,5:37:35,36.696,N,72.11,W
8/4/2004,5:39:36,36.7,N,72.101,W
8/4/2004,5:41:36,36.703,N,72.091,W
8/4/2004,5:43:36,36.706,N,72.081,W
8/4/2004,5:45:36,36.71,N,72.071,W
8/4/2004,5:47:36,36.713,N,72.062,W
8/4/2004,5:49:36,36.716,N,72.052,W
8/4/2004,5:51:36,36.72,N,72.042,W
8/4/2004,5:53:36,36.723,N,72.032,W
8/4/2004,5:55:35,36.726,N,72.023,W
8/4/2004,5:57:35,36.73,N,72.013,W
8/4/2004,5:59:35,36.733,N,72.003,W
8/4/2004,6:01:35,36.736,N,71.993,W
8/4/2004,6:03:35,36.74,N,71.984,W
8/4/2004,6:05:35,36.743,N,71.974,W
8/4/2004,6:07:35,36.746,N,71.964,W
8/4/2004,6:09:36,36.749,N,71.954,W
8/4/2004,6:11:36,36.753,N,71.945,W
8/4/2004,6:13:36,36.756,N,71.935,W
8/4/2004,6:15:36,36.759,N,71.925,W
8/4/2004,6:17:36,36.763,N,71.915,W
8/4/2004,6:19:36,36.766,N,71.906,W
8/4/2004,6:21:36,36.769,N,71.896,W
8/4/2004,6:23:36,36.773,N,71.886,W
8/4/2004,6:25:35,36.776,N,71.876,W
8/4/2004,6:27:35,36.779,N,71.866,W
8/4/2004,6:29:35,36.783,N,71.857,W
8/4/2004,6:31:35,36.786,N,71.847,W
8/4/2004,6:33:35,36.789,N,71.837,W
8/4/2004,6:35:35,36.792,N,71.827,W
8/4/2004,6:37:35,36.796,N,71.818,W
8/4/2004,6:39:36,36.799,N,71.808,W
8/4/2004,6:41:36,36.802,N,71.798,W
8/4/2004,6:43:36,36.806,N,71.788,W
8/4/2004,6:45:36,36.809,N,71.778,W
8/4/2004,6:47:36,36.812,N,71.769,W
8/4/2004,6:49:36,36.815,N,71.759,W
8/4/2004,6:51:36,36.819,N,71.749,W
8/4/2004,6:53:36,36.822,N,71.739,W
8/4/2004,6:55:35,36.825,N,71.729,W
8/4/2004,6:57:35,36.829,N,71.72,W
8/4/2004,6:59:35,36.832,N,71.71,W
8/4/2004,7:01:35,36.835,N,71.7,W
8/4/2004,7:03:35,36.838,N,71.69,W
8/4/2004,7:05:35,36.842,N,71.68,W
8/4/2004,7:07:35,36.845,N,71.67,W
8/4/2004,7:09:36,36.848,N,71.661,W
8/4/2004,7:11:36,36.852,N,71.651,W
8/4/2004,7:13:36,36.855,N,71.641,W
8/4/2004,7:15:36,36.858,N,71.631,W
8/4/2004,7:17:36,36.861,N,71.621,W
8/4/2004,7:19:36,36.865,N,71.611,W
8/4/2004,7:21:36,36.868,N,71.602,W
8/4/2004,7:23:36,36.871,N,71.592,W
8/4/2004,7:25:35,36.874,N,71.582,W
8/4/2004,7:27:35,36.878,N,71.572,W
8/4/2004,7:29:35,36.881,N,71.562,W
8/4/2004,7:31:35,36.884,N,71.552,W
8/4/2004,7:33:35,36.887,N,71.543,W
8/4/2004,7:35:35,36.891,N,71.533,W
8/4/2004,7:37:35,36.894,N,71.523,W
8/4/2004,7:39:36,36.897,N,71.513,W
8/4/2004,7:41:36,36.9,N,71.503,W
8/4/2004,7:43:36,36.904,N,71.493,W
8/4/2004,7:45:36,36.907,N,71.483,W
8/4/2004,7:47:36,36.91,N,71.474,W
8/4/2004,7:49:36,36.913,N,71.464,W
8/4/2004,7:51:36,36.917,N,71.454,W
8/4/2004,7:53:36,36.92,N,71.444,W
8/4/2004,7:55:35,36.923,N,71.434,W
8/4/2004,7:57:35,36.926,N,71.424,W
8/4/2004,7:59:35,36.929,N,71.414,W
8/4/2004,8:01:36,36.933,N,71.404,W
8/4/2004,8:03:35,36.936,N,71.395,W
8/4/2004,8:05:36,36.939,N,71.385,W
8/4/2004,8:07:35,36.942,N,71.375,W
8/4/2004,8:09:36,36.946,N,71.365,W
8/4/2004,8:11:35,36.949,N,71.355,W
8/4/2004,8:13:36,36.952,N,71.345,W
8/4/2004,8:15:35,36.955,N,71.335,W
8/4/2004,8:17:36,36.958,N,71.325,W
8/4/2004,8:19:35,36.962,N,71.315,W
8/4/2004,8:21:36,36.965,N,71.305,W
8/4/2004,8:23:35,36.968,N,71.295,W
8/4/2004,8:25:35,36.971,N,71.285,W
8/4/2004,8:27:36,36.974,N,71.276,W
8/4/2004,8:29:35,36.978,N,71.266,W
8/4/2004,8:31:36,36.981,N,71.256,W
8/4/2004,8:33:35,36.984,N,71.246,W
8/4/2004,8:35:36,36.987,N,71.236,W
8/4/2004,8:37:35,36.99,N,71.226,W
8/4/2004,8:39:36,36.994,N,71.216,W
8/4/2004,8:41:35,36.997,N,71.206,W
8/4/2004,8:43:36,37,N,71.196,W
8/4/2004,8:45:35,37.003,N,71.186,W
8/4/2004,8:47:36,37.006,N,71.176,W
