Track,for,Harvey,2005,,,
8/2/2005,11:02:43,28.353,N,71.702,W,0
8/2/2005,11:04:43,28.356,N,71.699,W,0
8/2/2005,11:06:43,28.359,N,71.696,W,0
8/2/2005,11:08:43,28.362,N,71.693,W,0
8/2/2005,11:10:43,28.366,N,71.69,W,0
8/2/2005,11:12:43,28.369,N,71.687,W,0
8/2/2005,11:14:43,28.372,N,71.684,W,0
8/2/2005,11:16:44,28.375,N,71.681,W,0
8/2/2005,11:18:44,28.378,N,71.678,W,0
8/2/2005,11:20:44,28.381,N,71.675,W,0
8/2/2005,11:22:44,28.384,N,71.672,W,0
8/2/2005,11:24:44,28.387,N,71.669,W,0
8/2/2005,11:26:44,28.39,N,71.666,W,0
8/2/2005,11:28:44,28.393,N,71.663,W,0
8/2/2005,11:30:44,28.396,N,71.66,W,0
8/2/2005,11:32:43,28.4,N,71.657,W,0
8/2/2005,11:34:43,28.403,N,71.654,W,0
8/2/2005,11:36:43,28.406,N,71.651,W,0
8/2/2005,11:38:43,28.409,N,71.648,W,0
8/2/2005,11:40:43,28.412,N,71.645,W,0
8/2/2005,11:42:43,28.415,N,71.642,W,0
8/2/2005,11:44:43,28.418,N,71.639,W,0
8/2/2005,11:46:44,28.421,N,71.636,W,0
8/2/2005,11:48:44,28.424,N,71.633,W,0
8/2/2005,11:50:44,28.427,N,71.63,W,0
8/2/2005,11:52:44,28.43,N,71.627,W,0
8/2/2005,11:54:44,28.433,N,71.624,W,0
8/2/2005,11:56:44,28.437,N,71.621,W,0
8/2/2005,11:58:44,28.44,N,71.618,W,0
8/2/2005,12:00:44,28.443,N,71.615,W,0
8/2/2005,12:02:43,28.446,N,71.612,W,0
8/2/2005,12:04:43,28.449,N,71.609,W,0
8/2/2005,12:06:43,28.452,N,71.606,W,0
8/2/2005,12:08:43,28.455,N,71.602,W,0
8/2/2005,12:10:43,28.458,N,71.599,W,0
8/2/2005,12:12:43,28.461,N,71.596,W,0
8/2/2005,12:14:43,28.464,N,71.593,W,0
8/2/2005,12:16:44,28.467,N,71.59,W,0
8/2/2005,12:18:44,28.47,N,71.587,W,0
8/2/2005,12:20:44,28.473,N,71.584,W,0
8/2/2005,12:22:44,28.476,N,71.581,W,0
8/2/2005,12:24:44,28.479,N,71.578,W,0
8/2/2005,12:26:44,28.483,N,71.575,W,0
8/2/2005,12:28:44,28.486,N,71.571,W,0
8/2/2005,12:30:44,28.489,N,71.568,W,0
8/2/2005,12:32:43,28.492,N,71.565,W,0
8/2/2005,12:34:43,28.495,N,71.562,W,0
8/2/2005,12:36:43,28.498,N,71.559,W,0
8/2/2005,12:38:43,28.501,N,71.556,W,0
8/2/2005,12:40:43,28.504,N,71.553,W,0
8/2/2005,12:42:43,28.507,N,71.55,W,0
8/2/2005,12:44:43,28.51,N,71.546,W,0
8/2/2005,12:46:44,28.513,N,71.543,W,0
8/2/2005,12:48:44,28.516,N,71.54,W,0
8/2/2005,12:50:44,28.519,N,71.537,W,0
8/2/2005,12:52:44,28.522,N,71.534,W,0
8/2/2005,12:54:44,28.525,N,71.531,W,0
8/2/2005,12:56:44,28.528,N,71.527,W,0
8/2/2005,12:58:44,28.531,N,71.524,W,0
8/2/2005,13:00:44,28.534,N,71.521,W,0
8/2/2005,13:02:43,28.537,N,71.518,W,0
8/2/2005,13:04:43,28.54,N,71.515,W,0
8/2/2005,13:06:43,28.544,N,71.511,W,0
8/2/2005,13:08:43,28.547,N,71.508,W,0
8/2/2005,13:10:43,28.55,N,71.505,W,0
8/2/2005,13:12:43,28.553,N,71.502,W,0
8/2/2005,13:14:43,28.556,N,71.499,W,0
8/2/2005,13:16:44,28.559,N,71.495,W,0
8/2/2005,13:18:44,28.562,N,71.492,W,0
8/2/2005,13:20:44,28.565,N,71.489,W,0
8/2/2005,13:22:44,28.568,N,71.486,W,0
8/2/2005,13:24:44,28.571,N,71.483,W,0
8/2/2005,13:26:44,28.574,N,71.479,W,0
8/2/2005,13:28:44,28.577,N,71.476,W,0
8/2/2005,13:30:44,28.58,N,71.473,W,0
8/2/2005,13:32:43,28.583,N,71.47,W,0
8/2/2005,13:34:43,28.586,N,71.466,W,0
8/2/2005,13:36:43,28.589,N,71.463,W,0
8/2/2005,13:38:43,28.592,N,71.46,W,0
8/2/2005,13:40:43,28.595,N,71.457,W,0
8/2/2005,13:42:43,28.598,N,71.453,W,0
8/2/2005,13:44:43,28.601,N,71.45,W,0
8/2/2005,13:46:44,28.604,N,71.447,W,0
8/2/2005,13:48:44,28.607,N,71.444,W,0
8/2/2005,13:50:44,28.61,N,71.44,W,0
8/2/2005,13:52:44,28.613,N,71.437,W,0
8/2/2005,13:54:44,28.616,N,71.434,W,0
8/2/2005,13:56:44,28.619,N,71.431,W,0
8/2/2005,13:58:44,28.622,N,71.427,W,0
8/2/2005,14:00:44,28.625,N,71.424,W,0
8/2/2005,14:02:43,28.628,N,71.421,W,0
8/2/2005,14:04:43,28.631,N,71.417,W,0
8/2/2005,14:06:43,28.634,N,71.414,W,0
8/2/2005,14:08:43,28.637,N,71.411,W,0
8/2/2005,14:10:43,28.64,N,71.407,W,0
8/2/2005,14:12:43,28.643,N,71.404,W,0
8/2/2005,14:14:43,28.646,N,71.401,W,0
8/2/2005,14:16:44,28.649,N,71.397,W,0
8/2/2005,14:18:44,28.652,N,71.394,W,0
8/2/2005,14:20:44,28.655,N,71.391,W,0
8/2/2005,14:22:44,28.658,N,71.387,W,0
8/2/2005,14:24:44,28.661,N,71.384,W,0
8/2/2005,14:26:44,28.664,N,71.381,W,0
8/2/2005,14:28:44,28.667,N,71.377,W,0
8/2/2005,14:30:44,28.67,N,71.374,W,0
8/2/2005,14:32:43,28.673,N,71.371,W,0
8/2/2005,14:34:43,28.676,N,71.367,W,0
8/2/2005,14:36:43,28.679,N,71.364,W,0
8/2/2005,14:38:43,28.682,N,71.361,W,0
8/2/2005,14:40:43,28.685,N,71.357,W,0
8/2/2005,14:42:43,28.688,N,71.354,W,0
8/2/2005,14:44:43,28.691,N,71.351,W,0
8/2/2005,14:46:44,28.694,N,71.347,W,0
8/2/2005,14:48:44,28.697,N,71.344,W,0
8/2/2005,14:50:44,28.7,N,71.34,W,0
8/2/2005,14:52:44,28.703,N,71.337,W,0
8/2/2005,14:54:44,28.706,N,71.334,W,0
8/2/2005,14:56:44,28.709,N,71.33,W,0
8/2/2005,14:58:44,28.712,N,71.327,W,0
8/2/2005,15:00:44,28.715,N,71.324,W,0
8/2/2005,15:02:43,28.718,N,71.32,W,0
8/2/2005,15:04:43,28.721,N,71.317,W,0
8/2/2005,15:06:43,28.724,N,71.313,W,0
8/2/2005,15:08:43,28.727,N,71.31,W,0
8/2/2005,15:10:43,28.73,N,71.306,W,0
8/2/2005,15:12:43,28.733,N,71.303,W,0
8/2/2005,15:14:43,28.736,N,71.3,W,0
8/2/2005,15:16:44,28.739,N,71.296,W,0
8/2/2005,15:18:44,28.742,N,71.293,W,0
8/2/2005,15:20:44,28.745,N,71.289,W,0
8/2/2005,15:22:44,28.748,N,71.286,W,0
8/2/2005,15:24:44,28.751,N,71.282,W,0
8/2/2005,15:26:44,28.754,N,71.279,W,0
8/2/2005,15:28:44,28.757,N,71.276,W,0
8/2/2005,15:30:44,28.76,N,71.272,W,0
8/2/2005,15:32:43,28.763,N,71.269,W,0
8/2/2005,15:34:43,28.765,N,71.265,W,0
8/2/2005,15:36:43,28.768,N,71.262,W,0
8/2/2005,15:38:43,28.771,N,71.258,W,0
8/2/2005,15:40:43,28.774,N,71.255,W,0
8/2/2005,15:42:43,28.777,N,71.251,W,0
8/2/2005,15:44:43,28.78,N,71.248,W,0
8/2/2005,15:46:44,28.783,N,71.244,W,0
8/2/2005,15:48:44,28.786,N,71.241,W,0
8/2/2005,15:50:44,28.789,N,71.237,W,0
8/2/2005,15:52:44,28.792,N,71.234,W,0
8/2/2005,15:54:44,28.795,N,71.23,W,0
8/2/2005,15:56:44,28.798,N,71.227,W,0
8/2/2005,15:58:44,28.801,N,71.223,W,0
8/2/2005,16:00:44,28.804,N,71.22,W,0
8/2/2005,16:02:43,28.807,N,71.216,W,0
8/2/2005,16:04:43,28.81,N,71.213,W,0
8/2/2005,16:06:43,28.813,N,71.209,W,0
8/2/2005,16:08:43,28.816,N,71.206,W,0
8/2/2005,16:10:43,28.819,N,71.202,W,0
8/2/2005,16:12:43,28.822,N,71.199,W,0
8/2/2005,16:14:43,28.825,N,71.195,W,0
8/2/2005,16:16:44,28.827,N,71.192,W,0
8/2/2005,16:18:44,28.83,N,71.188,W,0
8/2/2005,16:20:44,28.833,N,71.185,W,0
8/2/2005,16:22:44,28.836,N,71.181,W,0
8/2/2005,16:24:44,28.839,N,71.178,W,0
8/2/2005,16:26:44,28.842,N,71.174,W,0
8/2/2005,16:28:44,28.845,N,71.17,W,0
8/2/2005,16:30:44,28.848,N,71.167,W,0
8/2/2005,16:32:43,28.851,N,71.163,W,0
8/2/2005,16:34:43,28.854,N,71.16,W,0
8/2/2005,16:36:43,28.857,N,71.156,W,0
8/2/2005,16:38:43,28.86,N,71.153,W,0
8/2/2005,16:40:43,28.863,N,71.149,W,0
8/2/2005,16:42:43,28.866,N,71.145,W,0
8/2/2005,16:44:43,28.869,N,71.142,W,0
8/2/2005,16:46:44,28.871,N,71.138,W,0
8/2/2005,16:48:44,28.874,N,71.135,W,0
8/2/2005,16:50:44,28.877,N,71.131,W,0
8/2/2005,16:52:44,28.88,N,71.128,W,0
8/2/2005,16:54:44,28.883,N,71.124,W,0
8/2/2005,16:56:44,28.886,N,71.12,W,0
8/2/2005,16:58:44,28.889,N,71.117,W,0
8/2/2005,17:00:44,28.892,N,71.113,W,0
8/2/2005,17:02:43,28.895,N,71.109,W,0
8/2/2005,17:04:43,28.898,N,71.106,W,0
8/2/2005,17:06:43,28.901,N,71.102,W,0
8/2/2005,17:08:43,28.904,N,71.099,W,0
8/2/2005,17:10:43,28.907,N,71.095,W,0
8/2/2005,17:12:43,28.909,N,71.091,W,0
8/2/2005,17:14:43,28.912,N,71.088,W,0
8/2/2005,17:16:44,28.915,N,71.084,W,0
8/2/2005,17:18:44,28.918,N,71.08,W,0
8/2/2005,17:20:44,28.921,N,71.077,W,0
8/2/2005,17:22:44,28.924,N,71.073,W,0
8/2/2005,17:24:44,28.927,N,71.07,W,0
8/2/2005,17:26:44,28.93,N,71.066,W,0
8/2/2005,17:28:44,28.933,N,71.062,W,0
8/2/2005,17:30:44,28.936,N,71.059,W,0
8/2/2005,17:32:43,28.939,N,71.055,W,0
8/2/2005,17:34:43,28.941,N,71.051,W,0
8/2/2005,17:36:43,28.944,N,71.048,W,0
8/2/2005,17:38:43,28.947,N,71.044,W,0
8/2/2005,17:40:43,28.95,N,71.04,W,0
8/2/2005,17:42:43,28.953,N,71.037,W,0
8/2/2005,17:44:43,28.956,N,71.033,W,0
8/2/2005,17:46:44,28.959,N,71.029,W,0
8/2/2005,17:48:44,28.962,N,71.025,W,0
8/2/2005,17:50:44,28.965,N,71.022,W,0
8/2/2005,17:52:44,28.968,N,71.018,W,0
8/2/2005,17:54:44,28.97,N,71.014,W,0
8/2/2005,17:56:44,28.973,N,71.011,W,0
8/2/2005,17:58:44,28.976,N,71.007,W,0
8/2/2005,18:00:44,28.979,N,71.003,W,0
8/2/2005,18:02:43,28.982,N,71,W,0
8/2/2005,18:04:43,28.985,N,70.996,W,0
8/2/2005,18:06:43,28.988,N,70.992,W,0
8/2/2005,18:08:43,28.991,N,70.988,W,0
8/2/2005,18:10:43,28.994,N,70.985,W,0
8/2/2005,18:12:43,28.996,N,70.981,W,0
8/2/2005,18:14:43,28.999,N,70.977,W,0
8/2/2005,18:16:44,29.002,N,70.973,W,0
8/2/2005,18:18:44,29.005,N,70.97,W,0
8/2/2005,18:20:44,29.008,N,70.966,W,0
8/2/2005,18:22:44,29.011,N,70.962,W,0
8/2/2005,18:24:44,29.014,N,70.958,W,0
8/2/2005,18:26:44,29.017,N,70.955,W,0
8/2/2005,18:28:44,29.019,N,70.951,W,0
8/2/2005,18:30:44,29.022,N,70.947,W,0
8/2/2005,18:32:43,29.025,N,70.943,W,0
8/2/2005,18:34:43,29.028,N,70.94,W,0
8/2/2005,18:36:43,29.031,N,70.936,W,0
8/2/2005,18:38:43,29.034,N,70.932,W,0
8/2/2005,18:40:43,29.037,N,70.928,W,0
8/2/2005,18:42:43,29.04,N,70.925,W,0
8/2/2005,18:44:43,29.042,N,70.921,W,0
8/2/2005,18:46:44,29.045,N,70.917,W,0
8/2/2005,18:48:44,29.048,N,70.913,W,0
8/2/2005,18:50:44,29.051,N,70.909,W,0
8/2/2005,18:52:44,29.054,N,70.906,W,0
8/2/2005,18:54:44,29.057,N,70.902,W,0
8/2/2005,18:56:44,29.06,N,70.898,W,0
8/2/2005,18:58:44,29.063,N,70.894,W,0
8/2/2005,19:00:44,29.065,N,70.89,W,0
8/2/2005,19:02:43,29.068,N,70.887,W,0
8/2/2005,19:04:43,29.071,N,70.883,W,0
8/2/2005,19:06:43,29.074,N,70.879,W,0
8/2/2005,19:08:43,29.077,N,70.875,W,0
8/2/2005,19:10:43,29.08,N,70.871,W,0
8/2/2005,19:12:43,29.083,N,70.867,W,0
8/2/2005,19:14:43,29.085,N,70.864,W,0
8/2/2005,19:16:44,29.088,N,70.86,W,0
8/2/2005,19:18:44,29.091,N,70.856,W,0
8/2/2005,19:20:44,29.094,N,70.852,W,0
8/2/2005,19:22:44,29.097,N,70.848,W,0
8/2/2005,19:24:44,29.1,N,70.844,W,0
8/2/2005,19:26:44,29.103,N,70.841,W,0
8/2/2005,19:28:44,29.105,N,70.837,W,0
8/2/2005,19:30:44,29.108,N,70.833,W,0
8/2/2005,19:32:43,29.111,N,70.829,W,0
8/2/2005,19:34:43,29.114,N,70.825,W,0
8/2/2005,19:36:43,29.117,N,70.821,W,0
8/2/2005,19:38:43,29.12,N,70.817,W,0
8/2/2005,19:40:43,29.122,N,70.814,W,0
8/2/2005,19:42:43,29.125,N,70.81,W,0
8/2/2005,19:44:43,29.128,N,70.806,W,0
8/2/2005,19:46:44,29.131,N,70.802,W,0
8/2/2005,19:48:44,29.134,N,70.798,W,0
8/2/2005,19:50:44,29.137,N,70.794,W,0
8/2/2005,19:52:44,29.14,N,70.79,W,0
8/2/2005,19:54:44,29.142,N,70.786,W,0
8/2/2005,19:56:44,29.145,N,70.782,W,0
8/2/2005,19:58:44,29.148,N,70.779,W,0
8/2/2005,20:00:44,29.151,N,70.775,W,0
8/2/2005,20:02:43,29.154,N,70.771,W,0
8/2/2005,20:04:43,29.157,N,70.767,W,0
8/2/2005,20:06:43,29.159,N,70.763,W,0
8/2/2005,20:08:43,29.162,N,70.759,W,0
8/2/2005,20:10:43,29.165,N,70.755,W,0
8/2/2005,20:12:43,29.168,N,70.751,W,0
8/2/2005,20:14:43,29.171,N,70.747,W,0
8/2/2005,20:16:44,29.174,N,70.743,W,0
8/2/2005,20:18:44,29.176,N,70.739,W,0
8/2/2005,20:20:44,29.179,N,70.735,W,0
8/2/2005,20:22:44,29.182,N,70.732,W,0
8/2/2005,20:24:44,29.185,N,70.728,W,0
8/2/2005,20:26:44,29.188,N,70.724,W,0
8/2/2005,20:28:44,29.191,N,70.72,W,0
8/2/2005,20:30:44,29.193,N,70.716,W,0
8/2/2005,20:32:43,29.196,N,70.712,W,0
8/2/2005,20:34:43,29.199,N,70.708,W,0
8/2/2005,20:36:43,29.202,N,70.704,W,0
8/2/2005,20:38:43,29.205,N,70.7,W,0
8/2/2005,20:40:43,29.207,N,70.696,W,0
8/2/2005,20:42:43,29.21,N,70.692,W,0
8/2/2005,20:44:43,29.213,N,70.688,W,0
8/2/2005,20:46:44,29.216,N,70.684,W,0
8/2/2005,20:48:44,29.219,N,70.68,W,0
8/2/2005,20:50:44,29.222,N,70.676,W,0
8/2/2005,20:52:44,29.224,N,70.672,W,0
8/2/2005,20:54:44,29.227,N,70.668,W,0
8/2/2005,20:56:44,29.23,N,70.664,W,0
8/2/2005,20:58:44,29.233,N,70.66,W,0
8/2/2005,21:00:44,29.236,N,70.656,W,0
8/2/2005,21:02:43,29.238,N,70.652,W,0
8/2/2005,21:04:43,29.241,N,70.648,W,0
8/2/2005,21:06:43,29.244,N,70.644,W,0
8/2/2005,21:08:43,29.247,N,70.64,W,0
8/2/2005,21:10:43,29.25,N,70.636,W,0
8/2/2005,21:12:43,29.252,N,70.632,W,0
8/2/2005,21:14:43,29.255,N,70.628,W,0
8/2/2005,21:16:44,29.258,N,70.624,W,0
8/2/2005,21:18:44,29.261,N,70.62,W,0
8/2/2005,21:20:44,29.264,N,70.616,W,0
8/2/2005,21:22:44,29.266,N,70.612,W,0
8/2/2005,21:24:44,29.269,N,70.608,W,0
8/2/2005,21:26:44,29.272,N,70.604,W,0
8/2/2005,21:28:44,29.275,N,70.6,W,0
8/2/2005,21:30:44,29.278,N,70.596,W,0
8/2/2005,21:32:43,29.28,N,70.592,W,0
8/2/2005,21:34:43,29.283,N,70.588,W,0
8/2/2005,21:36:43,29.286,N,70.584,W,0
8/2/2005,21:38:43,29.289,N,70.58,W,0
8/2/2005,21:40:43,29.292,N,70.576,W,0
8/2/2005,21:42:43,29.294,N,70.571,W,0
8/2/2005,21:44:43,29.297,N,70.567,W,0
8/2/2005,21:46:44,29.3,N,70.563,W,0
8/2/2005,21:48:44,29.303,N,70.559,W,0
8/2/2005,21:50:44,29.306,N,70.555,W,0
8/2/2005,21:52:44,29.308,N,70.551,W,0
8/2/2005,21:54:44,29.311,N,70.547,W,0
8/2/2005,21:56:44,29.314,N,70.543,W,0
8/2/2005,21:58:44,29.317,N,70.539,W,0
8/2/2005,22:00:44,29.32,N,70.535,W,0
8/2/2005,22:02:43,29.322,N,70.531,W,0
8/2/2005,22:04:43,29.325,N,70.527,W,0
8/2/2005,22:06:43,29.328,N,70.523,W,0
8/2/2005,22:08:43,29.331,N,70.518,W,0
8/2/2005,22:10:43,29.333,N,70.514,W,0
8/2/2005,22:12:43,29.336,N,70.51,W,0
8/2/2005,22:14:43,29.339,N,70.506,W,0
8/2/2005,22:16:44,29.342,N,70.502,W,0
8/2/2005,22:18:44,29.345,N,70.498,W,0
8/2/2005,22:20:44,29.347,N,70.494,W,0
8/2/2005,22:22:44,29.35,N,70.49,W,0
8/2/2005,22:24:44,29.353,N,70.486,W,0
8/2/2005,22:26:44,29.356,N,70.481,W,0
8/2/2005,22:28:44,29.358,N,70.477,W,0
8/2/2005,22:30:44,29.361,N,70.473,W,0
8/2/2005,22:32:43,29.364,N,70.469,W,0
8/2/2005,22:34:43,29.367,N,70.465,W,0
8/2/2005,22:36:43,29.37,N,70.461,W,0
8/2/2005,22:38:43,29.372,N,70.457,W,0
8/2/2005,22:40:43,29.375,N,70.452,W,0
8/2/2005,22:42:43,29.378,N,70.448,W,0
8/2/2005,22:44:43,29.381,N,70.444,W,0
8/2/2005,22:46:44,29.383,N,70.44,W,0
8/2/2005,22:48:44,29.386,N,70.436,W,0
8/2/2005,22:50:44,29.389,N,70.432,W,0
8/2/2005,22:52:44,29.392,N,70.427,W,0
8/2/2005,22:54:44,29.394,N,70.423,W,0
8/2/2005,22:56:44,29.397,N,70.419,W,0
8/2/2005,22:58:44,29.4,N,70.415,W,0
8/2/2005,23:00:44,29.403,N,70.411,W,0
8/2/2005,23:02:43,29.405,N,70.407,W,0
8/2/2005,23:04:43,29.408,N,70.402,W,0
8/2/2005,23:06:43,29.411,N,70.398,W,0
8/2/2005,23:08:43,29.414,N,70.394,W,0
8/2/2005,23:10:43,29.417,N,70.39,W,0
8/2/2005,23:12:43,29.419,N,70.386,W,0
8/2/2005,23:14:43,29.422,N,70.382,W,0
8/2/2005,23:16:44,29.425,N,70.377,W,0
8/2/2005,23:18:44,29.428,N,70.373,W,0
8/2/2005,23:20:44,29.43,N,70.369,W,0
8/2/2005,23:22:44,29.433,N,70.365,W,0
8/2/2005,23:24:44,29.436,N,70.36,W,0
8/2/2005,23:26:44,29.439,N,70.356,W,0
8/2/2005,23:28:44,29.441,N,70.352,W,0
8/2/2005,23:30:44,29.444,N,70.348,W,0
8/2/2005,23:32:43,29.447,N,70.344,W,0
8/2/2005,23:34:43,29.45,N,70.339,W,0
8/2/2005,23:36:43,29.452,N,70.335,W,0
8/2/2005,23:38:43,29.455,N,70.331,W,0
8/2/2005,23:40:43,29.458,N,70.327,W,0
8/2/2005,23:42:43,29.461,N,70.322,W,0
8/2/2005,23:44:43,29.463,N,70.318,W,0
8/2/2005,23:46:44,29.466,N,70.314,W,0
8/2/2005,23:48:44,29.469,N,70.31,W,0
8/2/2005,23:50:44,29.471,N,70.306,W,0
8/2/2005,23:52:44,29.474,N,70.301,W,0
8/2/2005,23:54:44,29.477,N,70.297,W,0
8/2/2005,23:56:44,29.48,N,70.293,W,0
8/2/2005,23:58:44,29.482,N,70.288,W,0
8/3/2005,0:00:44,29.485,N,70.284,W,0
8/3/2005,0:02:43,29.488,N,70.28,W,0
8/3/2005,0:04:43,29.491,N,70.276,W,0
8/3/2005,0:06:43,29.493,N,70.271,W,0
8/3/2005,0:08:43,29.496,N,70.267,W,0
8/3/2005,0:10:43,29.499,N,70.263,W,0
8/3/2005,0:12:43,29.502,N,70.259,W,0
8/3/2005,0:14:43,29.504,N,70.254,W,0
8/3/2005,0:16:44,29.507,N,70.25,W,0
8/3/2005,0:18:44,29.51,N,70.246,W,0
8/3/2005,0:20:44,29.512,N,70.241,W,0
8/3/2005,0:22:44,29.515,N,70.237,W,0
8/3/2005,0:24:44,29.518,N,70.233,W,0
8/3/2005,0:26:44,29.521,N,70.229,W,0
8/3/2005,0:28:44,29.523,N,70.224,W,0
8/3/2005,0:30:44,29.526,N,70.22,W,0
8/3/2005,0:32:43,29.529,N,70.216,W,0
8/3/2005,0:34:43,29.532,N,70.211,W,0
8/3/2005,0:36:43,29.534,N,70.207,W,0
8/3/2005,0:38:43,29.537,N,70.203,W,0
8/3/2005,0:40:43,29.54,N,70.198,W,0
8/3/2005,0:42:43,29.542,N,70.194,W,0
8/3/2005,0:44:43,29.545,N,70.19,W,0
8/3/2005,0:46:44,29.548,N,70.186,W,0
8/3/2005,0:48:44,29.551,N,70.181,W,0
8/3/2005,0:50:44,29.553,N,70.177,W,0
8/3/2005,0:52:44,29.556,N,70.173,W,0
8/3/2005,0:54:44,29.559,N,70.168,W,0
8/3/2005,0:56:44,29.561,N,70.164,W,0
8/3/2005,0:58:44,29.564,N,70.16,W,0
8/3/2005,1:00:44,29.567,N,70.155,W,0
8/3/2005,1:02:43,29.57,N,70.151,W,0
8/3/2005,1:04:43,29.572,N,70.146,W,0
8/3/2005,1:06:43,29.575,N,70.142,W,0
8/3/2005,1:08:43,29.578,N,70.138,W,0
8/3/2005,1:10:43,29.58,N,70.133,W,0
8/3/2005,1:12:43,29.583,N,70.129,W,0
8/3/2005,1:14:43,29.586,N,70.125,W,0
8/3/2005,1:16:44,29.589,N,70.12,W,0
8/3/2005,1:18:44,29.591,N,70.116,W,0
8/3/2005,1:20:44,29.594,N,70.112,W,0
8/3/2005,1:22:44,29.597,N,70.107,W,0
8/3/2005,1:24:44,29.599,N,70.103,W,0
8/3/2005,1:26:44,29.602,N,70.098,W,0
8/3/2005,1:28:44,29.605,N,70.094,W,0
8/3/2005,1:30:44,29.608,N,70.09,W,0
8/3/2005,1:32:43,29.61,N,70.085,W,0
8/3/2005,1:34:43,29.613,N,70.081,W,0
8/3/2005,1:36:43,29.616,N,70.077,W,0
8/3/2005,1:38:43,29.618,N,70.072,W,0
8/3/2005,1:40:43,29.621,N,70.068,W,0
8/3/2005,1:42:43,29.624,N,70.063,W,0
8/3/2005,1:44:43,29.626,N,70.059,W,0
8/3/2005,1:46:44,29.629,N,70.055,W,0
8/3/2005,1:48:44,29.632,N,70.05,W,0
8/3/2005,1:50:44,29.634,N,70.046,W,0
8/3/2005,1:52:44,29.637,N,70.041,W,0
8/3/2005,1:54:44,29.64,N,70.037,W,0
8/3/2005,1:56:44,29.643,N,70.033,W,0
8/3/2005,1:58:44,29.645,N,70.028,W,0
8/3/2005,2:00:44,29.648,N,70.024,W,0
8/3/2005,2:02:43,29.651,N,70.019,W,0
8/3/2005,2:04:43,29.653,N,70.015,W,0
8/3/2005,2:06:43,29.656,N,70.01,W,0
8/3/2005,2:08:43,29.659,N,70.006,W,0
8/3/2005,2:10:43,29.661,N,70.002,W,0
8/3/2005,2:12:43,29.664,N,69.997,W,0
8/3/2005,2:14:43,29.667,N,69.993,W,0
8/3/2005,2:16:44,29.669,N,69.988,W,0
8/3/2005,2:18:44,29.672,N,69.984,W,0
8/3/2005,2:20:44,29.675,N,69.979,W,0
8/3/2005,2:22:44,29.678,N,69.975,W,0
8/3/2005,2:24:44,29.68,N,69.97,W,0
8/3/2005,2:26:44,29.683,N,69.966,W,0
8/3/2005,2:28:44,29.686,N,69.961,W,0
8/3/2005,2:30:44,29.688,N,69.957,W,0
8/3/2005,2:32:43,29.691,N,69.953,W,0
8/3/2005,2:34:43,29.694,N,69.948,W,0
8/3/2005,2:36:43,29.696,N,69.944,W,0
8/3/2005,2:38:43,29.699,N,69.939,W,0
8/3/2005,2:40:43,29.702,N,69.935,W,0
8/3/2005,2:42:43,29.704,N,69.93,W,0
8/3/2005,2:44:43,29.707,N,69.926,W,0
8/3/2005,2:46:44,29.71,N,69.921,W,0
8/3/2005,2:48:44,29.712,N,69.917,W,0
8/3/2005,2:50:44,29.715,N,69.912,W,0
8/3/2005,2:52:44,29.718,N,69.908,W,0
8/3/2005,2:54:44,29.72,N,69.903,W,0
8/3/2005,2:56:44,29.723,N,69.899,W,0
8/3/2005,2:58:44,29.726,N,69.894,W,0
8/3/2005,3:00:44,29.728,N,69.89,W,0
8/3/2005,3:02:43,29.731,N,69.885,W,0
8/3/2005,3:04:43,29.734,N,69.881,W,0
8/3/2005,3:06:43,29.736,N,69.876,W,0
8/3/2005,3:08:43,29.739,N,69.872,W,0
8/3/2005,3:10:43,29.742,N,69.867,W,0
8/3/2005,3:12:43,29.744,N,69.863,W,0
8/3/2005,3:14:43,29.747,N,69.858,W,0
8/3/2005,3:16:44,29.75,N,69.854,W,0
8/3/2005,3:18:44,29.752,N,69.849,W,0
8/3/2005,3:20:44,29.755,N,69.845,W,0
8/3/2005,3:22:44,29.758,N,69.84,W,0
8/3/2005,3:24:44,29.76,N,69.836,W,0
8/3/2005,3:26:44,29.763,N,69.831,W,0
8/3/2005,3:28:44,29.766,N,69.827,W,0
8/3/2005,3:30:44,29.768,N,69.822,W,0
8/3/2005,3:32:43,29.771,N,69.817,W,0
8/3/2005,3:34:43,29.774,N,69.813,W,0
8/3/2005,3:36:43,29.776,N,69.808,W,0
8/3/2005,3:38:43,29.779,N,69.804,W,0
8/3/2005,3:40:43,29.782,N,69.799,W,0
8/3/2005,3:42:43,29.784,N,69.795,W,0
8/3/2005,3:44:43,29.787,N,69.79,W,0
8/3/2005,3:46:44,29.79,N,69.786,W,0
8/3/2005,3:48:44,29.792,N,69.781,W,0
8/3/2005,3:50:44,29.795,N,69.777,W,0
8/3/2005,3:52:44,29.798,N,69.772,W,0
8/3/2005,3:54:44,29.8,N,69.767,W,0
8/3/2005,3:56:44,29.803,N,69.763,W,0
8/3/2005,3:58:44,29.805,N,69.758,W,0
8/3/2005,4:00:44,29.808,N,69.754,W,0
8/3/2005,4:02:43,29.811,N,69.749,W,0
8/3/2005,4:04:43,29.813,N,69.745,W,0
8/3/2005,4:06:43,29.816,N,69.74,W,0
8/3/2005,4:08:43,29.819,N,69.735,W,0
8/3/2005,4:10:43,29.821,N,69.731,W,0
8/3/2005,4:12:43,29.824,N,69.726,W,0
8/3/2005,4:14:43,29.827,N,69.722,W,0
8/3/2005,4:16:44,29.829,N,69.717,W,0
