Track,for,Fabian,2003,,
9/4/2003,20:31:57,26.232,N,64.301,W
9/4/2003,20:33:57,26.235,N,64.299,W
9/4/2003,20:35:57,26.238,N,64.296,W
9/4/2003,20:37:57,26.24,N,64.294,W
9/4/2003,20:39:58,26.242,N,64.291,W
9/4/2003,20:41:58,26.244,N,64.288,W
9/4/2003,20:43:58,26.247,N,64.286,W
9/4/2003,20:45:58,26.249,N,64.283,W
9/4/2003,20:47:58,26.252,N,64.281,W
9/4/2003,20:49:58,26.255,N,64.278,W
9/4/2003,20:51:58,26.258,N,64.276,W
9/4/2003,20:53:58,26.262,N,64.274,W
9/4/2003,20:55:57,26.267,N,64.273,W
9/4/2003,20:57:57,26.272,N,64.272,W
9/4/2003,20:59:57,26.278,N,64.271,W
9/4/2003,21:01:57,26.285,N,64.27,W
9/4/2003,21:03:57,26.293,N,64.271,W
9/4/2003,21:05:57,26.302,N,64.271,W
9/4/2003,21:07:57,26.312,N,64.273,W
9/4/2003,21:09:58,26.323,N,64.274,W
9/4/2003,21:11:58,26.335,N,64.277,W
9/4/2003,21:13:58,26.349,N,64.28,W
9/4/2003,21:15:58,26.363,N,64.284,W
9/4/2003,21:17:58,26.378,N,64.288,W
9/4/2003,21:19:58,26.394,N,64.292,W
9/4/2003,21:21:58,26.411,N,64.297,W
9/4/2003,21:23:58,26.429,N,64.302,W
9/4/2003,21:25:57,26.447,N,64.308,W
9/4/2003,21:27:57,26.466,N,64.314,W
9/4/2003,21:29:57,26.485,N,64.32,W
9/4/2003,21:31:57,26.505,N,64.326,W
9/4/2003,21:33:57,26.525,N,64.333,W
9/4/2003,21:35:57,26.546,N,64.339,W
9/4/2003,21:37:57,26.567,N,64.346,W
9/4/2003,21:38:45,26.575,N,64.349,W
9/4/2003,21:40:45,26.596,N,64.356,W
9/4/2003,21:42:45,26.617,N,64.363,W
9/4/2003,21:43:19,26.623,N,64.365,W
9/4/2003,21:45:19,26.629,N,64.371,W
9/4/2003,21:47:19,26.635,N,64.377,W
9/4/2003,21:49:19,26.641,N,64.383,W
9/4/2003,21:51:19,26.647,N,64.389,W
9/4/2003,21:53:19,26.653,N,64.395,W
9/4/2003,21:55:20,26.659,N,64.401,W
9/4/2003,21:57:20,26.665,N,64.407,W
9/4/2003,21:59:20,26.671,N,64.414,W
9/4/2003,22:01:20,26.677,N,64.42,W
9/4/2003,22:03:20,26.683,N,64.426,W
9/4/2003,22:05:20,26.689,N,64.432,W
9/4/2003,22:07:20,26.695,N,64.438,W
9/4/2003,22:09:20,26.7,N,64.444,W
9/4/2003,22:11:19,26.706,N,64.45,W
9/4/2003,22:13:19,26.712,N,64.456,W
9/4/2003,22:15:19,26.718,N,64.462,W
9/4/2003,22:17:19,26.724,N,64.468,W
9/4/2003,22:19:19,26.73,N,64.474,W
9/4/2003,22:21:14,26.736,N,64.48,W
9/4/2003,22:23:14,26.742,N,64.486,W
9/4/2003,22:25:14,26.748,N,64.492,W
9/4/2003,22:27:15,26.754,N,64.498,W
9/4/2003,22:29:15,26.76,N,64.504,W
9/4/2003,22:31:15,26.766,N,64.51,W
9/4/2003,22:33:15,26.772,N,64.516,W
9/4/2003,22:35:15,26.778,N,64.522,W
9/4/2003,22:37:15,26.784,N,64.527,W
9/4/2003,22:39:15,26.79,N,64.533,W
9/4/2003,22:41:15,26.797,N,64.539,W
9/4/2003,22:43:14,26.803,N,64.545,W
9/4/2003,22:45:14,26.809,N,64.551,W
9/4/2003,22:47:14,26.815,N,64.556,W
9/4/2003,22:49:14,26.821,N,64.562,W
9/4/2003,22:51:14,26.827,N,64.568,W
9/4/2003,22:53:14,26.833,N,64.574,W
9/4/2003,22:55:14,26.84,N,64.579,W
9/4/2003,22:57:15,26.846,N,64.585,W
9/4/2003,22:59:15,26.852,N,64.591,W
9/4/2003,23:01:15,26.858,N,64.596,W
9/4/2003,23:03:15,26.864,N,64.602,W
9/4/2003,23:05:15,26.871,N,64.607,W
9/4/2003,23:07:15,26.877,N,64.613,W
9/4/2003,23:09:15,26.883,N,64.618,W
9/4/2003,23:11:15,26.89,N,64.624,W
9/4/2003,23:13:14,26.896,N,64.629,W
9/4/2003,23:15:14,26.902,N,64.635,W
9/4/2003,23:17:14,26.909,N,64.64,W
9/4/2003,23:19:14,26.915,N,64.645,W
9/4/2003,23:21:14,26.921,N,64.651,W
9/4/2003,23:23:14,26.928,N,64.656,W
9/4/2003,23:25:14,26.934,N,64.661,W
9/4/2003,23:27:15,26.941,N,64.666,W
9/4/2003,23:29:15,26.947,N,64.672,W
9/4/2003,23:31:15,26.954,N,64.677,W
9/4/2003,23:33:15,26.96,N,64.682,W
9/4/2003,23:35:15,26.967,N,64.687,W
9/4/2003,23:37:15,26.973,N,64.692,W
9/4/2003,23:39:15,26.98,N,64.697,W
9/4/2003,23:41:15,26.987,N,64.702,W
9/4/2003,23:43:14,26.993,N,64.707,W
9/4/2003,23:45:14,27,N,64.712,W
9/4/2003,23:47:14,27.007,N,64.716,W
9/4/2003,23:49:14,27.013,N,64.721,W
9/4/2003,23:51:14,27.02,N,64.726,W
9/4/2003,23:53:14,27.027,N,64.731,W
9/4/2003,23:55:14,27.034,N,64.735,W
9/4/2003,23:57:15,27.041,N,64.74,W
9/4/2003,23:59:15,27.047,N,64.744,W
9/5/2003,0:01:15,27.054,N,64.749,W
9/5/2003,0:03:15,27.061,N,64.753,W
9/5/2003,0:05:15,27.068,N,64.758,W
9/5/2003,0:07:15,27.075,N,64.762,W
9/5/2003,0:09:15,27.082,N,64.767,W
9/5/2003,0:11:15,27.089,N,64.771,W
9/5/2003,0:13:14,27.096,N,64.775,W
9/5/2003,0:15:14,27.103,N,64.779,W
9/5/2003,0:17:14,27.11,N,64.783,W
9/5/2003,0:19:14,27.117,N,64.787,W
9/5/2003,0:21:14,27.125,N,64.791,W
9/5/2003,0:23:14,27.132,N,64.795,W
9/5/2003,0:25:14,27.139,N,64.799,W
9/5/2003,0:27:15,27.146,N,64.803,W
9/5/2003,0:29:15,27.154,N,64.807,W
9/5/2003,0:31:15,27.161,N,64.811,W
9/5/2003,0:33:15,27.168,N,64.814,W
9/5/2003,0:35:15,27.176,N,64.818,W
9/5/2003,0:37:15,27.183,N,64.822,W
9/5/2003,0:39:15,27.191,N,64.825,W
9/5/2003,0:41:15,27.198,N,64.829,W
9/5/2003,0:43:14,27.206,N,64.832,W
9/5/2003,0:45:14,27.213,N,64.835,W
9/5/2003,0:47:14,27.221,N,64.838,W
9/5/2003,0:49:14,27.228,N,64.842,W
9/5/2003,0:51:14,27.236,N,64.845,W
9/5/2003,0:53:14,27.244,N,64.848,W
9/5/2003,0:55:14,27.252,N,64.851,W
9/5/2003,0:57:15,27.259,N,64.854,W
9/5/2003,0:59:15,27.267,N,64.857,W
9/5/2003,1:01:15,27.275,N,64.86,W
9/5/2003,1:03:15,27.283,N,64.862,W
9/5/2003,1:05:15,27.291,N,64.865,W
9/5/2003,1:07:15,27.299,N,64.868,W
9/5/2003,1:09:15,27.307,N,64.87,W
9/5/2003,1:11:15,27.315,N,64.873,W
9/5/2003,1:13:14,27.323,N,64.875,W
9/5/2003,1:15:14,27.331,N,64.878,W
9/5/2003,1:17:14,27.339,N,64.88,W
9/5/2003,1:19:14,27.347,N,64.882,W
9/5/2003,1:21:14,27.356,N,64.885,W
9/5/2003,1:23:14,27.364,N,64.887,W
9/5/2003,1:25:14,27.372,N,64.889,W
9/5/2003,1:27:15,27.38,N,64.891,W
9/5/2003,1:29:15,27.389,N,64.893,W
9/5/2003,1:31:15,27.397,N,64.895,W
9/5/2003,1:33:15,27.405,N,64.897,W
9/5/2003,1:35:15,27.414,N,64.899,W
9/5/2003,1:37:15,27.422,N,64.901,W
9/5/2003,1:39:15,27.431,N,64.903,W
9/5/2003,1:41:15,27.439,N,64.905,W
9/5/2003,1:43:14,27.448,N,64.907,W
9/5/2003,1:45:14,27.456,N,64.908,W
9/5/2003,1:47:14,27.465,N,64.91,W
9/5/2003,1:49:14,27.474,N,64.912,W
9/5/2003,1:51:14,27.482,N,64.913,W
9/5/2003,1:53:14,27.491,N,64.915,W
9/5/2003,1:55:14,27.499,N,64.917,W
9/5/2003,1:57:15,27.508,N,64.918,W
9/5/2003,1:59:15,27.517,N,64.92,W
9/5/2003,2:01:15,27.526,N,64.921,W
9/5/2003,2:03:15,27.534,N,64.923,W
9/5/2003,2:05:15,27.543,N,64.924,W
9/5/2003,2:07:15,27.552,N,64.926,W
9/5/2003,2:09:15,27.561,N,64.927,W
9/5/2003,2:11:15,27.57,N,64.928,W
9/5/2003,2:13:14,27.579,N,64.93,W
9/5/2003,2:15:14,27.587,N,64.931,W
9/5/2003,2:17:14,27.596,N,64.932,W
9/5/2003,2:19:14,27.605,N,64.934,W
9/5/2003,2:21:14,27.614,N,64.935,W
9/5/2003,2:23:14,27.623,N,64.936,W
9/5/2003,2:25:14,27.632,N,64.937,W
9/5/2003,2:27:15,27.641,N,64.939,W
9/5/2003,2:29:15,27.65,N,64.94,W
9/5/2003,2:31:15,27.659,N,64.941,W
9/5/2003,2:33:15,27.668,N,64.942,W
9/5/2003,2:35:15,27.677,N,64.943,W
9/5/2003,2:37:15,27.686,N,64.945,W
9/5/2003,2:39:15,27.695,N,64.946,W
9/5/2003,2:41:15,27.704,N,64.947,W
9/5/2003,2:43:14,27.713,N,64.948,W
9/5/2003,2:45:14,27.723,N,64.949,W
9/5/2003,2:47:14,27.732,N,64.95,W
9/5/2003,2:49:14,27.741,N,64.952,W
9/5/2003,2:51:14,27.75,N,64.953,W
9/5/2003,2:53:14,27.759,N,64.954,W
9/5/2003,2:55:14,27.768,N,64.955,W
9/5/2003,2:57:15,27.777,N,64.956,W
9/5/2003,2:59:15,27.787,N,64.957,W
9/5/2003,3:01:15,27.796,N,64.959,W
9/5/2003,3:03:15,27.805,N,64.96,W
9/5/2003,3:05:15,27.814,N,64.961,W
9/5/2003,3:07:15,27.823,N,64.962,W
9/5/2003,3:09:15,27.833,N,64.963,W
9/5/2003,3:11:15,27.842,N,64.964,W
9/5/2003,3:13:14,27.851,N,64.966,W
9/5/2003,3:15:14,27.86,N,64.967,W
9/5/2003,3:17:14,27.869,N,64.968,W
9/5/2003,3:19:14,27.879,N,64.969,W
9/5/2003,3:21:14,27.888,N,64.971,W
9/5/2003,3:23:14,27.897,N,64.972,W
9/5/2003,3:25:14,27.906,N,64.973,W
9/5/2003,3:27:15,27.916,N,64.975,W
9/5/2003,3:29:15,27.925,N,64.976,W
9/5/2003,3:31:15,27.934,N,64.977,W
9/5/2003,3:33:15,27.943,N,64.979,W
9/5/2003,3:35:15,27.953,N,64.98,W
9/5/2003,3:37:15,27.962,N,64.982,W
9/5/2003,3:39:15,27.971,N,64.983,W
9/5/2003,3:41:15,27.98,N,64.985,W
9/5/2003,3:43:14,27.989,N,64.986,W
9/5/2003,3:45:14,27.999,N,64.988,W
9/5/2003,3:47:14,28.008,N,64.989,W
9/5/2003,3:49:14,28.017,N,64.991,W
9/5/2003,3:51:14,28.026,N,64.992,W
9/5/2003,3:53:14,28.036,N,64.994,W
9/5/2003,3:55:14,28.045,N,64.996,W
9/5/2003,3:57:15,28.054,N,64.998,W
9/5/2003,3:59:15,28.063,N,64.999,W
9/5/2003,4:01:15,28.072,N,65.001,W
9/5/2003,4:03:15,28.082,N,65.003,W
9/5/2003,4:05:15,28.091,N,65.005,W
9/5/2003,4:07:15,28.1,N,65.007,W
9/5/2003,4:09:15,28.109,N,65.009,W
9/5/2003,4:11:15,28.118,N,65.011,W
9/5/2003,4:13:14,28.127,N,65.013,W
9/5/2003,4:15:14,28.137,N,65.015,W
9/5/2003,4:17:14,28.146,N,65.017,W
9/5/2003,4:19:14,28.155,N,65.019,W
9/5/2003,4:21:14,28.164,N,65.021,W
9/5/2003,4:23:14,28.173,N,65.024,W
9/5/2003,4:25:14,28.182,N,65.026,W
9/5/2003,4:27:15,28.191,N,65.028,W
9/5/2003,4:29:15,28.2,N,65.031,W
9/5/2003,4:31:15,28.21,N,65.033,W
9/5/2003,4:33:15,28.219,N,65.035,W
9/5/2003,4:35:15,28.228,N,65.038,W
9/5/2003,4:37:15,28.237,N,65.04,W
9/5/2003,4:39:15,28.246,N,65.043,W
9/5/2003,4:41:15,28.255,N,65.045,W
9/5/2003,4:43:14,28.264,N,65.048,W
9/5/2003,4:45:14,28.273,N,65.051,W
9/5/2003,4:47:14,28.282,N,65.053,W
9/5/2003,4:49:14,28.291,N,65.056,W
9/5/2003,4:51:14,28.3,N,65.059,W
9/5/2003,4:53:14,28.309,N,65.061,W
9/5/2003,4:55:14,28.318,N,65.064,W
9/5/2003,4:57:15,28.327,N,65.067,W
9/5/2003,4:59:15,28.336,N,65.07,W
9/5/2003,5:01:15,28.345,N,65.072,W
9/5/2003,5:03:15,28.354,N,65.075,W
9/5/2003,5:05:15,28.363,N,65.078,W
9/5/2003,5:07:15,28.372,N,65.081,W
9/5/2003,5:09:15,28.381,N,65.084,W
9/5/2003,5:11:15,28.39,N,65.087,W
9/5/2003,5:13:14,28.399,N,65.09,W
9/5/2003,5:15:14,28.408,N,65.093,W
9/5/2003,5:17:14,28.417,N,65.096,W
9/5/2003,5:19:14,28.426,N,65.099,W
9/5/2003,5:21:14,28.435,N,65.102,W
9/5/2003,5:23:14,28.444,N,65.105,W
9/5/2003,5:25:14,28.453,N,65.108,W
9/5/2003,5:27:15,28.462,N,65.112,W
9/5/2003,5:29:15,28.471,N,65.115,W
9/5/2003,5:31:15,28.48,N,65.118,W
9/5/2003,5:33:15,28.489,N,65.121,W
9/5/2003,5:35:15,28.498,N,65.124,W
9/5/2003,5:37:15,28.507,N,65.128,W
9/5/2003,5:38:40,28.513,N,65.13,W
9/5/2003,5:40:40,28.523,N,65.136,W
9/5/2003,5:42:40,28.532,N,65.142,W
9/5/2003,5:44:40,28.542,N,65.147,W
9/5/2003,5:46:40,28.552,N,65.153,W
9/5/2003,5:48:40,28.561,N,65.158,W
9/5/2003,5:50:39,28.571,N,65.163,W
9/5/2003,5:52:39,28.58,N,65.168,W
9/5/2003,5:54:39,28.589,N,65.173,W
9/5/2003,5:56:39,28.599,N,65.178,W
9/5/2003,5:58:39,28.608,N,65.183,W
9/5/2003,6:00:39,28.617,N,65.188,W
9/5/2003,6:02:39,28.627,N,65.192,W
9/5/2003,6:04:39,28.636,N,65.197,W
9/5/2003,6:06:40,28.645,N,65.201,W
9/5/2003,6:08:40,28.654,N,65.206,W
9/5/2003,6:10:40,28.663,N,65.21,W
9/5/2003,6:12:40,28.672,N,65.214,W
9/5/2003,6:14:40,28.682,N,65.218,W
9/5/2003,6:16:40,28.691,N,65.222,W
9/5/2003,6:18:40,28.7,N,65.226,W
9/5/2003,6:20:39,28.708,N,65.23,W
9/5/2003,6:22:39,28.717,N,65.233,W
9/5/2003,6:24:39,28.726,N,65.237,W
9/5/2003,6:26:39,28.735,N,65.24,W
9/5/2003,6:28:39,28.744,N,65.244,W
9/5/2003,6:30:39,28.753,N,65.247,W
9/5/2003,6:32:39,28.761,N,65.25,W
9/5/2003,6:34:39,28.77,N,65.253,W
9/5/2003,6:36:40,28.779,N,65.257,W
9/5/2003,6:38:40,28.787,N,65.26,W
9/5/2003,6:40:40,28.796,N,65.262,W
9/5/2003,6:42:40,28.805,N,65.265,W
9/5/2003,6:44:40,28.813,N,65.268,W
9/5/2003,6:46:40,28.822,N,65.271,W
9/5/2003,6:48:40,28.83,N,65.273,W
9/5/2003,6:50:39,28.839,N,65.276,W
9/5/2003,6:52:39,28.847,N,65.278,W
9/5/2003,6:54:39,28.855,N,65.28,W
9/5/2003,6:56:39,28.864,N,65.283,W
9/5/2003,6:58:39,28.872,N,65.285,W
9/5/2003,7:00:39,28.88,N,65.287,W
9/5/2003,7:02:39,28.889,N,65.289,W
9/5/2003,7:04:39,28.897,N,65.291,W
9/5/2003,7:06:40,28.905,N,65.293,W
9/5/2003,7:08:40,28.914,N,65.295,W
9/5/2003,7:10:40,28.922,N,65.297,W
9/5/2003,7:12:11,28.928,N,65.298,W
9/5/2003,7:14:11,28.936,N,65.3,W
9/5/2003,7:16:11,28.945,N,65.303,W
9/5/2003,7:18:12,28.953,N,65.305,W
9/5/2003,7:20:12,28.961,N,65.307,W
9/5/2003,7:22:12,28.969,N,65.309,W
9/5/2003,7:24:12,28.977,N,65.311,W
9/5/2003,7:26:12,28.985,N,65.312,W
9/5/2003,7:28:12,28.993,N,65.314,W
9/5/2003,7:30:12,29.001,N,65.316,W
9/5/2003,7:32:12,29.009,N,65.317,W
9/5/2003,7:34:11,29.017,N,65.319,W
9/5/2003,7:36:11,29.025,N,65.32,W
9/5/2003,7:38:11,29.033,N,65.321,W
9/5/2003,7:40:11,29.041,N,65.322,W
9/5/2003,7:42:11,29.048,N,65.323,W
9/5/2003,7:44:11,29.056,N,65.324,W
9/5/2003,7:46:11,29.064,N,65.325,W
9/5/2003,7:48:12,29.071,N,65.326,W
9/5/2003,7:50:12,29.079,N,65.327,W
9/5/2003,7:52:12,29.087,N,65.328,W
9/5/2003,7:54:12,29.094,N,65.328,W
9/5/2003,7:56:12,29.102,N,65.329,W
9/5/2003,7:58:12,29.109,N,65.329,W
9/5/2003,8:00:12,29.117,N,65.33,W
9/5/2003,8:02:12,29.124,N,65.33,W
9/5/2003,8:04:11,29.132,N,65.33,W
9/5/2003,8:06:11,29.139,N,65.331,W
9/5/2003,8:08:11,29.147,N,65.331,W
9/5/2003,8:10:11,29.154,N,65.331,W
9/5/2003,8:12:11,29.162,N,65.331,W
9/5/2003,8:14:11,29.169,N,65.331,W
9/5/2003,8:16:11,29.177,N,65.331,W
9/5/2003,8:18:12,29.184,N,65.331,W
9/5/2003,8:20:12,29.192,N,65.331,W
9/5/2003,8:22:12,29.199,N,65.331,W
9/5/2003,8:24:12,29.206,N,65.331,W
9/5/2003,8:26:12,29.214,N,65.331,W
9/5/2003,8:28:12,29.221,N,65.331,W
9/5/2003,8:30:12,29.229,N,65.331,W
9/5/2003,8:32:12,29.236,N,65.33,W
9/5/2003,8:34:11,29.244,N,65.33,W
9/5/2003,8:36:11,29.251,N,65.33,W
9/5/2003,8:38:11,29.259,N,65.33,W
9/5/2003,8:40:11,29.266,N,65.329,W
9/5/2003,8:42:11,29.274,N,65.329,W
9/5/2003,8:44:11,29.281,N,65.329,W
9/5/2003,8:46:11,29.289,N,65.328,W
9/5/2003,8:48:12,29.297,N,65.328,W
9/5/2003,8:50:12,29.304,N,65.328,W
9/5/2003,8:52:12,29.312,N,65.328,W
9/5/2003,8:54:12,29.32,N,65.327,W
9/5/2003,8:56:12,29.327,N,65.327,W
9/5/2003,8:58:12,29.335,N,65.327,W
9/5/2003,9:00:12,29.343,N,65.326,W
9/5/2003,9:02:12,29.351,N,65.326,W
9/5/2003,9:04:11,29.358,N,65.326,W
9/5/2003,9:06:11,29.366,N,65.325,W
9/5/2003,9:08:11,29.374,N,65.325,W
9/5/2003,9:10:11,29.382,N,65.325,W
9/5/2003,9:10:25,29.383,N,65.325,W
9/5/2003,9:12:25,29.392,N,65.325,W
9/5/2003,9:14:25,29.401,N,65.326,W
9/5/2003,9:16:25,29.41,N,65.326,W
9/5/2003,9:18:25,29.419,N,65.327,W
9/5/2003,9:20:25,29.428,N,65.327,W
9/5/2003,9:22:25,29.437,N,65.328,W
9/5/2003,9:24:24,29.446,N,65.328,W
9/5/2003,9:26:24,29.455,N,65.329,W
9/5/2003,9:28:24,29.464,N,65.33,W
9/5/2003,9:30:24,29.474,N,65.33,W
9/5/2003,9:32:24,29.483,N,65.331,W
9/5/2003,9:34:24,29.492,N,65.331,W
9/5/2003,9:36:24,29.501,N,65.332,W
9/5/2003,9:38:24,29.51,N,65.332,W
9/5/2003,9:40:25,29.519,N,65.333,W
9/5/2003,9:42:25,29.528,N,65.333,W
9/5/2003,9:44:25,29.537,N,65.334,W
9/5/2003,9:46:25,29.546,N,65.334,W
9/5/2003,9:48:25,29.555,N,65.335,W
9/5/2003,9:50:25,29.564,N,65.335,W
9/5/2003,9:52:25,29.573,N,65.336,W
9/5/2003,9:54:24,29.582,N,65.336,W
9/5/2003,9:56:24,29.591,N,65.337,W
9/5/2003,9:58:24,29.6,N,65.337,W
9/5/2003,10:00:24,29.609,N,65.338,W
9/5/2003,10:02:24,29.618,N,65.338,W
9/5/2003,10:04:24,29.627,N,65.339,W
9/5/2003,10:06:24,29.636,N,65.339,W
9/5/2003,10:08:24,29.646,N,65.34,W
9/5/2003,10:10:25,29.655,N,65.34,W
9/5/2003,10:12:25,29.664,N,65.341,W
9/5/2003,10:14:25,29.673,N,65.341,W
9/5/2003,10:16:25,29.682,N,65.342,W
9/5/2003,10:18:25,29.691,N,65.342,W
9/5/2003,10:20:25,29.7,N,65.343,W
9/5/2003,10:22:25,29.709,N,65.343,W
9/5/2003,10:24:24,29.718,N,65.344,W
9/5/2003,10:26:24,29.727,N,65.344,W
9/5/2003,10:28:24,29.736,N,65.345,W
9/5/2003,10:30:24,29.745,N,65.345,W
9/5/2003,10:32:24,29.754,N,65.346,W
9/5/2003,10:34:24,29.763,N,65.346,W
9/5/2003,10:36:24,29.772,N,65.347,W
9/5/2003,10:38:24,29.781,N,65.347,W
9/5/2003,10:40:25,29.79,N,65.348,W
9/5/2003,10:42:25,29.799,N,65.348,W
9/5/2003,10:44:25,29.808,N,65.349,W
9/5/2003,10:46:25,29.818,N,65.349,W
9/5/2003,10:48:25,29.827,N,65.35,W
9/5/2003,10:50:25,29.836,N,65.35,W
9/5/2003,10:52:25,29.845,N,65.351,W
9/5/2003,10:54:24,29.854,N,65.351,W
9/5/2003,10:56:24,29.863,N,65.352,W
9/5/2003,10:58:24,29.872,N,65.352,W
9/5/2003,11:00:24,29.881,N,65.353,W
9/5/2003,11:02:24,29.89,N,65.353,W
9/5/2003,11:04:24,29.899,N,65.354,W
9/5/2003,11:06:24,29.908,N,65.354,W
9/5/2003,11:08:24,29.917,N,65.355,W
9/5/2003,11:10:09,29.925,N,65.355,W
9/5/2003,11:12:09,29.926,N,65.385,W
9/5/2003,11:14:10,29.927,N,65.415,W
9/5/2003,11:16:10,29.927,N,65.414,W
9/5/2003,11:18:10,29.926,N,65.414,W
9/5/2003,11:20:10,29.926,N,65.414,W
9/5/2003,11:22:10,29.925,N,65.413,W
9/5/2003,11:22:30,29.925,N,65.413,W
9/5/2003,11:24:29,29.925,N,65.413,W
9/5/2003,11:26:29,29.924,N,65.412,W
9/5/2003,11:28:29,29.924,N,65.412,W
9/5/2003,11:30:29,29.923,N,65.411,W
9/5/2003,11:32:29,29.923,N,65.411,W
9/5/2003,11:34:29,29.923,N,65.41,W
9/5/2003,11:36:29,29.922,N,65.41,W
9/5/2003,11:38:30,29.922,N,65.409,W
9/5/2003,11:40:30,29.922,N,65.409,W
9/5/2003,11:42:30,29.921,N,65.409,W
9/5/2003,11:44:30,29.921,N,65.408,W
9/5/2003,11:46:30,29.921,N,65.408,W
9/5/2003,11:48:30,29.921,N,65.407,W
9/5/2003,11:50:30,29.921,N,65.407,W
9/5/2003,11:52:30,29.921,N,65.406,W
9/5/2003,11:54:29,29.921,N,65.406,W
9/5/2003,11:56:29,29.921,N,65.406,W
9/5/2003,11:58:29,29.921,N,65.405,W
9/5/2003,12:00:29,29.921,N,65.405,W
9/5/2003,12:02:29,29.922,N,65.404,W
9/5/2003,12:04:29,29.922,N,65.404,W
9/5/2003,12:06:29,29.923,N,65.404,W
9/5/2003,12:08:30,29.923,N,65.403,W
9/5/2003,12:10:30,29.924,N,65.403,W
9/5/2003,12:12:30,29.924,N,65.403,W
9/5/2003,12:14:30,29.925,N,65.402,W
9/5/2003,12:16:30,29.926,N,65.402,W
9/5/2003,12:18:30,29.927,N,65.402,W
9/5/2003,12:20:30,29.928,N,65.401,W
9/5/2003,12:22:30,29.929,N,65.401,W
9/5/2003,12:24:29,29.93,N,65.401,W
9/5/2003,12:26:29,29.931,N,65.401,W
9/5/2003,12:28:29,29.932,N,65.4,W
9/5/2003,12:30:29,29.934,N,65.4,W
9/5/2003,12:32:29,29.935,N,65.4,W
9/5/2003,12:34:29,29.937,N,65.4,W
9/5/2003,12:36:29,29.939,N,65.399,W
9/5/2003,12:38:30,29.941,N,65.399,W
9/5/2003,12:40:30,29.943,N,65.399,W
9/5/2003,12:42:30,29.945,N,65.399,W
9/5/2003,12:44:30,29.947,N,65.399,W
9/5/2003,12:46:30,29.949,N,65.399,W
9/5/2003,12:48:30,29.952,N,65.398,W
9/5/2003,12:50:30,29.954,N,65.398,W
9/5/2003,12:52:30,29.957,N,65.398,W
9/5/2003,12:54:29,29.96,N,65.398,W
9/5/2003,12:56:29,29.963,N,65.398,W
9/5/2003,12:58:29,29.966,N,65.398,W
9/5/2003,13:00:29,29.969,N,65.398,W
9/5/2003,13:02:29,29.973,N,65.398,W
9/5/2003,13:04:29,29.976,N,65.398,W
9/5/2003,13:06:29,29.98,N,65.398,W
9/5/2003,13:08:30,29.984,N,65.398,W
9/5/2003,13:10:30,29.988,N,65.398,W
9/5/2003,13:12:30,29.992,N,65.398,W
9/5/2003,13:14:30,29.996,N,65.398,W
9/5/2003,13:16:30,30.001,N,65.398,W
9/5/2003,13:18:30,30.005,N,65.398,W
9/5/2003,13:20:30,30.01,N,65.398,W
9/5/2003,13:22:30,30.015,N,65.399,W
9/5/2003,13:24:29,30.02,N,65.399,W
9/5/2003,13:26:29,30.026,N,65.399,W
9/5/2003,13:28:29,30.031,N,65.399,W
9/5/2003,13:30:29,30.037,N,65.399,W
9/5/2003,13:32:29,30.043,N,65.4,W
9/5/2003,13:34:29,30.049,N,65.4,W
9/5/2003,13:36:29,30.055,N,65.4,W
9/5/2003,13:38:30,30.062,N,65.4,W
9/5/2003,13:40:30,30.068,N,65.401,W
9/5/2003,13:42:30,30.075,N,65.401,W
9/5/2003,13:44:30,30.082,N,65.402,W
9/5/2003,13:46:30,30.09,N,65.402,W
9/5/2003,13:48:30,30.097,N,65.402,W
9/5/2003,13:50:30,30.105,N,65.403,W
9/5/2003,13:52:30,30.113,N,65.403,W
9/5/2003,13:54:29,30.121,N,65.404,W
9/5/2003,13:56:29,30.129,N,65.404,W
9/5/2003,13:58:29,30.137,N,65.405,W
9/5/2003,14:00:29,30.146,N,65.405,W
9/5/2003,14:02:29,30.155,N,65.406,W
9/5/2003,14:04:29,30.164,N,65.407,W
9/5/2003,14:06:29,30.174,N,65.407,W
9/5/2003,14:08:30,30.183,N,65.408,W
9/5/2003,14:10:30,30.193,N,65.409,W
9/5/2003,14:12:30,30.203,N,65.409,W
9/5/2003,14:14:30,30.214,N,65.41,W
9/5/2003,14:16:30,30.224,N,65.411,W
9/5/2003,14:18:30,30.235,N,65.412,W
9/5/2003,14:20:30,30.245,N,65.412,W
9/5/2003,14:22:30,30.256,N,65.413,W
9/5/2003,14:24:29,30.268,N,65.414,W
9/5/2003,14:26:29,30.279,N,65.415,W
9/5/2003,14:28:29,30.29,N,65.416,W
9/5/2003,14:30:29,30.302,N,65.416,W
9/5/2003,14:32:29,30.314,N,65.417,W
9/5/2003,14:34:29,30.326,N,65.418,W
9/5/2003,14:36:29,30.338,N,65.419,W
9/5/2003,14:38:30,30.35,N,65.42,W
9/5/2003,14:40:30,30.363,N,65.421,W
9/5/2003,14:42:30,30.376,N,65.421,W
9/5/2003,14:44:30,30.388,N,65.422,W
9/5/2003,14:46:30,30.401,N,65.423,W
9/5/2003,14:48:30,30.414,N,65.424,W
9/5/2003,14:50:30,30.427,N,65.425,W
9/5/2003,14:52:30,30.441,N,65.426,W
9/5/2003,14:54:29,30.454,N,65.427,W
9/5/2003,14:56:29,30.468,N,65.428,W
9/5/2003,14:58:29,30.481,N,65.428,W
9/5/2003,15:00:29,30.495,N,65.429,W
