Track,for,helene,2006,,,
9/20/2006,19:51:36,26.171,N,56.875,W,3
9/20/2006,19:53:36,26.176,N,56.876,W,3
9/20/2006,19:55:35,26.181,N,56.878,W,3
9/20/2006,19:57:35,26.185,N,56.879,W,3
9/20/2006,19:59:35,26.19,N,56.88,W,3
9/20/2006,20:01:35,26.195,N,56.882,W,3
9/20/2006,20:03:35,26.2,N,56.883,W,3
9/20/2006,20:04:31,26.202,N,56.884,W,3
9/20/2006,20:06:31,26.207,N,56.885,W,3
9/20/2006,20:08:31,26.212,N,56.887,W,3
9/20/2006,20:10:30,26.217,N,56.888,W,3
9/20/2006,20:12:30,26.222,N,56.889,W,3
9/20/2006,20:14:30,26.227,N,56.891,W,3
9/20/2006,20:16:30,26.231,N,56.892,W,3
9/20/2006,20:18:30,26.236,N,56.893,W,3
9/20/2006,20:20:30,26.241,N,56.895,W,3
9/20/2006,20:22:30,26.246,N,56.896,W,3
9/20/2006,20:24:30,26.251,N,56.897,W,3
9/20/2006,20:26:31,26.256,N,56.898,W,3
9/20/2006,20:28:31,26.261,N,56.9,W,3
9/20/2006,20:30:31,26.266,N,56.901,W,3
9/20/2006,20:32:31,26.271,N,56.902,W,3
9/20/2006,20:34:31,26.276,N,56.904,W,3
9/20/2006,20:36:31,26.281,N,56.905,W,3
9/20/2006,20:38:31,26.286,N,56.906,W,3
9/20/2006,20:40:30,26.291,N,56.907,W,3
9/20/2006,20:42:30,26.296,N,56.909,W,3
9/20/2006,20:44:30,26.301,N,56.91,W,3
9/20/2006,20:46:30,26.306,N,56.911,W,3
9/20/2006,20:48:30,26.311,N,56.912,W,3
9/20/2006,20:50:30,26.315,N,56.914,W,3
9/20/2006,20:52:30,26.32,N,56.915,W,3
9/20/2006,20:54:30,26.325,N,56.916,W,3
9/20/2006,20:56:31,26.33,N,56.917,W,3
9/20/2006,20:58:31,26.335,N,56.918,W,3
9/20/2006,21:00:31,26.34,N,56.92,W,3
9/20/2006,21:02:31,26.345,N,56.921,W,3
9/20/2006,21:04:31,26.35,N,56.922,W,3
9/20/2006,21:06:31,26.355,N,56.923,W,3
9/20/2006,21:08:31,26.36,N,56.924,W,3
9/20/2006,21:10:30,26.365,N,56.926,W,3
9/20/2006,21:12:30,26.37,N,56.927,W,3
9/20/2006,21:14:30,26.375,N,56.928,W,3
9/20/2006,21:16:30,26.38,N,56.929,W,3
9/20/2006,21:18:30,26.385,N,56.93,W,3
9/20/2006,21:20:30,26.39,N,56.931,W,3
9/20/2006,21:22:30,26.395,N,56.933,W,3
9/20/2006,21:24:30,26.4,N,56.934,W,3
9/20/2006,21:26:31,26.405,N,56.935,W,3
9/20/2006,21:28:31,26.41,N,56.936,W,3
9/20/2006,21:30:31,26.415,N,56.937,W,3
9/20/2006,21:32:31,26.42,N,56.938,W,3
9/20/2006,21:34:31,26.425,N,56.939,W,3
9/20/2006,21:36:31,26.43,N,56.94,W,3
9/20/2006,21:38:31,26.435,N,56.942,W,3
9/20/2006,21:40:30,26.44,N,56.943,W,3
9/20/2006,21:42:30,26.445,N,56.944,W,3
9/20/2006,21:44:30,26.45,N,56.945,W,3
9/20/2006,21:46:30,26.455,N,56.946,W,3
9/20/2006,21:48:30,26.46,N,56.947,W,3
9/20/2006,21:50:30,26.466,N,56.948,W,3
9/20/2006,21:52:30,26.471,N,56.949,W,3
9/20/2006,21:54:30,26.476,N,56.95,W,3
9/20/2006,21:56:31,26.481,N,56.951,W,3
9/20/2006,21:58:31,26.486,N,56.952,W,3
9/20/2006,22:00:31,26.491,N,56.953,W,3
9/20/2006,22:02:31,26.496,N,56.954,W,3
9/20/2006,22:04:31,26.501,N,56.955,W,3
9/20/2006,22:06:31,26.506,N,56.956,W,3
9/20/2006,22:08:31,26.511,N,56.957,W,3
9/20/2006,22:10:30,26.516,N,56.958,W,3
9/20/2006,22:12:30,26.521,N,56.959,W,3
9/20/2006,22:14:30,26.526,N,56.96,W,3
9/20/2006,22:16:30,26.531,N,56.961,W,3
9/20/2006,22:18:30,26.536,N,56.962,W,3
9/20/2006,22:20:30,26.542,N,56.963,W,3
9/20/2006,22:22:30,26.547,N,56.964,W,3
9/20/2006,22:24:30,26.552,N,56.965,W,3
9/20/2006,22:26:31,26.557,N,56.966,W,3
9/20/2006,22:28:31,26.562,N,56.967,W,3
9/20/2006,22:30:31,26.567,N,56.968,W,3
9/20/2006,22:32:31,26.572,N,56.969,W,3
9/20/2006,22:34:31,26.577,N,56.969,W,3
9/20/2006,22:36:31,26.582,N,56.97,W,3
9/20/2006,22:38:31,26.588,N,56.971,W,3
9/20/2006,22:40:30,26.593,N,56.972,W,3
9/20/2006,22:42:30,26.598,N,56.973,W,3
9/20/2006,22:44:30,26.603,N,56.974,W,3
9/20/2006,22:46:30,26.608,N,56.975,W,3
9/20/2006,22:48:30,26.613,N,56.975,W,3
9/20/2006,22:50:30,26.618,N,56.976,W,3
9/20/2006,22:52:30,26.624,N,56.977,W,3
9/20/2006,22:54:30,26.629,N,56.978,W,3
9/20/2006,22:56:31,26.634,N,56.979,W,3
9/20/2006,22:58:31,26.639,N,56.98,W,3
9/20/2006,23:00:31,26.644,N,56.98,W,3
9/20/2006,23:02:31,26.649,N,56.981,W,3
9/20/2006,23:04:31,26.655,N,56.982,W,3
9/20/2006,23:06:31,26.66,N,56.983,W,3
9/20/2006,23:08:31,26.665,N,56.983,W,3
9/20/2006,23:10:30,26.67,N,56.984,W,3
9/20/2006,23:12:30,26.675,N,56.985,W,3
9/20/2006,23:14:30,26.681,N,56.986,W,3
9/20/2006,23:16:30,26.686,N,56.986,W,3
9/20/2006,23:18:30,26.691,N,56.987,W,3
9/20/2006,23:20:30,26.696,N,56.988,W,3
9/20/2006,23:22:30,26.701,N,56.989,W,3
9/20/2006,23:24:30,26.707,N,56.989,W,3
9/20/2006,23:26:31,26.712,N,56.99,W,3
9/20/2006,23:28:31,26.717,N,56.991,W,3
9/20/2006,23:30:31,26.722,N,56.991,W,3
9/20/2006,23:32:31,26.728,N,56.992,W,3
9/20/2006,23:34:31,26.733,N,56.993,W,3
9/20/2006,23:36:31,26.738,N,56.993,W,3
9/20/2006,23:38:31,26.743,N,56.994,W,3
9/20/2006,23:40:30,26.749,N,56.994,W,3
9/20/2006,23:42:30,26.754,N,56.995,W,3
9/20/2006,23:44:30,26.759,N,56.996,W,3
9/20/2006,23:46:30,26.764,N,56.996,W,3
9/20/2006,23:48:30,26.77,N,56.997,W,3
9/20/2006,23:50:30,26.775,N,56.997,W,3
9/20/2006,23:52:30,26.78,N,56.998,W,3
9/20/2006,23:54:30,26.785,N,56.999,W,3
9/20/2006,23:56:31,26.791,N,56.999,W,3
9/20/2006,23:58:31,26.796,N,57,W,3
9/21/2006,0:00:31,26.801,N,57,W,3
9/21/2006,0:02:31,26.807,N,57.001,W,3
9/21/2006,0:04:31,26.812,N,57.001,W,3
9/21/2006,0:06:31,26.817,N,57.002,W,3
9/21/2006,0:08:31,26.823,N,57.002,W,3
9/21/2006,0:10:30,26.828,N,57.003,W,3
9/21/2006,0:12:30,26.833,N,57.003,W,3
9/21/2006,0:14:30,26.839,N,57.004,W,3
9/21/2006,0:16:30,26.844,N,57.004,W,3
9/21/2006,0:18:30,26.849,N,57.004,W,3
9/21/2006,0:20:30,26.855,N,57.005,W,3
9/21/2006,0:22:30,26.86,N,57.005,W,3
9/21/2006,0:24:30,26.865,N,57.006,W,3
9/21/2006,0:26:31,26.871,N,57.006,W,3
9/21/2006,0:28:31,26.876,N,57.007,W,3
9/21/2006,0:30:31,26.881,N,57.007,W,3
9/21/2006,0:32:31,26.887,N,57.007,W,3
9/21/2006,0:34:31,26.892,N,57.008,W,3
9/21/2006,0:36:31,26.897,N,57.008,W,3
9/21/2006,0:38:31,26.903,N,57.009,W,3
9/21/2006,0:40:30,26.908,N,57.009,W,3
9/21/2006,0:42:30,26.914,N,57.009,W,3
9/21/2006,0:44:30,26.919,N,57.01,W,3
9/21/2006,0:46:30,26.924,N,57.01,W,3
9/21/2006,0:48:30,26.93,N,57.01,W,3
9/21/2006,0:50:30,26.935,N,57.011,W,3
9/21/2006,0:52:30,26.941,N,57.011,W,3
9/21/2006,0:54:30,26.946,N,57.011,W,3
9/21/2006,0:56:31,26.951,N,57.012,W,3
9/21/2006,0:58:31,26.957,N,57.012,W,3
9/21/2006,1:00:31,26.962,N,57.012,W,3
9/21/2006,1:02:31,26.968,N,57.012,W,3
9/21/2006,1:04:31,26.973,N,57.013,W,3
9/21/2006,1:06:31,26.979,N,57.013,W,3
9/21/2006,1:08:31,26.984,N,57.013,W,3
9/21/2006,1:10:30,26.989,N,57.013,W,3
9/21/2006,1:12:30,26.995,N,57.014,W,3
9/21/2006,1:14:30,27,N,57.014,W,3
9/21/2006,1:16:30,27.006,N,57.014,W,3
9/21/2006,1:18:30,27.011,N,57.014,W,3
9/21/2006,1:20:30,27.017,N,57.015,W,3
9/21/2006,1:22:30,27.022,N,57.015,W,3
9/21/2006,1:24:30,27.028,N,57.015,W,3
9/21/2006,1:26:31,27.033,N,57.015,W,3
9/21/2006,1:28:31,27.038,N,57.015,W,3
9/21/2006,1:30:31,27.044,N,57.016,W,3
9/21/2006,1:32:31,27.049,N,57.016,W,3
9/21/2006,1:34:31,27.055,N,57.016,W,3
9/21/2006,1:36:31,27.06,N,57.016,W,3
9/21/2006,1:38:31,27.066,N,57.016,W,3
9/21/2006,1:40:30,27.071,N,57.016,W,3
9/21/2006,1:42:30,27.077,N,57.017,W,3
9/21/2006,1:44:30,27.082,N,57.017,W,3
9/21/2006,1:46:30,27.088,N,57.017,W,3
9/21/2006,1:48:30,27.093,N,57.017,W,3
9/21/2006,1:50:30,27.099,N,57.017,W,3
9/21/2006,1:52:30,27.104,N,57.017,W,3
9/21/2006,1:54:30,27.11,N,57.017,W,3
9/21/2006,1:56:31,27.115,N,57.017,W,3
9/21/2006,1:58:31,27.121,N,57.017,W,3
9/21/2006,2:00:31,27.126,N,57.018,W,3
9/21/2006,2:02:31,27.132,N,57.018,W,3
9/21/2006,2:04:31,27.137,N,57.018,W,3
9/21/2006,2:06:31,27.143,N,57.018,W,3
9/21/2006,2:08:31,27.148,N,57.018,W,3
9/21/2006,2:10:30,27.154,N,57.018,W,3
9/21/2006,2:12:30,27.159,N,57.018,W,3
9/21/2006,2:14:30,27.165,N,57.018,W,3
9/21/2006,2:16:30,27.17,N,57.018,W,3
9/21/2006,2:18:30,27.176,N,57.018,W,3
9/21/2006,2:20:30,27.182,N,57.018,W,3
9/21/2006,2:22:30,27.187,N,57.018,W,3
9/21/2006,2:24:30,27.193,N,57.018,W,3
9/21/2006,2:26:31,27.198,N,57.018,W,3
9/21/2006,2:28:31,27.204,N,57.018,W,3
9/21/2006,2:30:31,27.209,N,57.018,W,3
9/21/2006,2:32:31,27.215,N,57.018,W,3
9/21/2006,2:34:31,27.22,N,57.018,W,3
9/21/2006,2:36:31,27.226,N,57.018,W,3
9/21/2006,2:38:31,27.232,N,57.018,W,3
9/21/2006,2:40:30,27.237,N,57.018,W,3
9/21/2006,2:42:30,27.243,N,57.018,W,3
9/21/2006,2:44:30,27.248,N,57.018,W,3
9/21/2006,2:46:30,27.254,N,57.018,W,3
9/21/2006,2:48:30,27.259,N,57.018,W,3
9/21/2006,2:50:30,27.265,N,57.018,W,3
9/21/2006,2:52:30,27.271,N,57.018,W,3
9/21/2006,2:54:30,27.276,N,57.018,W,3
9/21/2006,2:56:31,27.282,N,57.018,W,3
9/21/2006,2:58:31,27.287,N,57.018,W,3
9/21/2006,3:00:31,27.293,N,57.018,W,3
9/21/2006,3:02:31,27.298,N,57.018,W,3
9/21/2006,3:04:31,27.304,N,57.018,W,3
9/21/2006,3:06:31,27.31,N,57.018,W,3
9/21/2006,3:08:31,27.315,N,57.017,W,3
9/21/2006,3:10:30,27.321,N,57.017,W,3
9/21/2006,3:12:30,27.326,N,57.017,W,3
9/21/2006,3:14:30,27.332,N,57.017,W,3
9/21/2006,3:16:30,27.338,N,57.017,W,3
9/21/2006,3:18:30,27.343,N,57.017,W,3
9/21/2006,3:20:30,27.349,N,57.017,W,3
9/21/2006,3:22:30,27.354,N,57.017,W,3
9/21/2006,3:24:30,27.36,N,57.017,W,3
9/21/2006,3:26:31,27.366,N,57.017,W,3
9/21/2006,3:28:31,27.371,N,57.016,W,3
9/21/2006,3:30:31,27.377,N,57.016,W,3
9/21/2006,3:32:31,27.383,N,57.016,W,3
9/21/2006,3:34:31,27.388,N,57.016,W,3
9/21/2006,3:36:31,27.394,N,57.016,W,3
9/21/2006,3:38:31,27.399,N,57.016,W,3
9/21/2006,3:40:30,27.405,N,57.016,W,3
9/21/2006,3:42:30,27.411,N,57.015,W,3
9/21/2006,3:44:30,27.416,N,57.015,W,3
9/21/2006,3:46:30,27.422,N,57.015,W,3
9/21/2006,3:48:30,27.428,N,57.015,W,3
9/21/2006,3:50:30,27.433,N,57.015,W,3
9/21/2006,3:52:30,27.439,N,57.015,W,3
9/21/2006,3:54:30,27.444,N,57.015,W,3
9/21/2006,3:56:31,27.45,N,57.014,W,3
9/21/2006,3:58:31,27.456,N,57.014,W,3
9/21/2006,4:00:31,27.461,N,57.014,W,3
9/21/2006,4:02:31,27.467,N,57.014,W,3
9/21/2006,4:04:31,27.473,N,57.014,W,3
9/21/2006,4:06:31,27.478,N,57.013,W,3
9/21/2006,4:08:31,27.484,N,57.013,W,3
9/21/2006,4:10:30,27.49,N,57.013,W,3
9/21/2006,4:12:30,27.495,N,57.013,W,3
9/21/2006,4:14:30,27.501,N,57.013,W,3
9/21/2006,4:16:30,27.507,N,57.012,W,3
9/21/2006,4:18:30,27.512,N,57.012,W,3
9/21/2006,4:20:30,27.518,N,57.012,W,3
9/21/2006,4:22:30,27.523,N,57.012,W,3
9/21/2006,4:24:30,27.529,N,57.012,W,3
9/21/2006,4:26:31,27.535,N,57.011,W,3
9/21/2006,4:28:31,27.54,N,57.011,W,3
9/21/2006,4:30:31,27.546,N,57.011,W,3
9/21/2006,4:32:31,27.552,N,57.011,W,3
9/21/2006,4:34:31,27.557,N,57.011,W,3
9/21/2006,4:36:31,27.563,N,57.01,W,3
9/21/2006,4:38:31,27.569,N,57.01,W,3
9/21/2006,4:40:30,27.574,N,57.01,W,3
9/21/2006,4:42:30,27.58,N,57.01,W,3
9/21/2006,4:44:30,27.586,N,57.009,W,3
9/21/2006,4:46:30,27.591,N,57.009,W,3
9/21/2006,4:48:30,27.597,N,57.009,W,3
9/21/2006,4:50:30,27.603,N,57.009,W,3
9/21/2006,4:52:30,27.608,N,57.009,W,3
9/21/2006,4:54:30,27.614,N,57.008,W,3
9/21/2006,4:56:31,27.62,N,57.008,W,3
9/21/2006,4:58:31,27.625,N,57.008,W,3
9/21/2006,5:00:31,27.631,N,57.008,W,3
9/21/2006,5:02:31,27.637,N,57.007,W,3
9/21/2006,5:04:31,27.642,N,57.007,W,3
9/21/2006,5:06:31,27.648,N,57.007,W,3
9/21/2006,5:08:31,27.654,N,57.007,W,3
9/21/2006,5:10:30,27.659,N,57.006,W,3
9/21/2006,5:12:30,27.665,N,57.006,W,3
9/21/2006,5:14:30,27.671,N,57.006,W,3
9/21/2006,5:16:30,27.676,N,57.006,W,3
9/21/2006,5:18:30,27.682,N,57.005,W,3
9/21/2006,5:20:30,27.688,N,57.005,W,3
9/21/2006,5:22:30,27.694,N,57.005,W,3
9/21/2006,5:24:30,27.699,N,57.005,W,3
9/21/2006,5:26:31,27.705,N,57.004,W,3
9/21/2006,5:28:31,27.711,N,57.004,W,3
9/21/2006,5:30:31,27.716,N,57.004,W,3
9/21/2006,5:32:31,27.722,N,57.004,W,3
9/21/2006,5:34:31,27.728,N,57.003,W,3
9/21/2006,5:36:31,27.733,N,57.003,W,3
9/21/2006,5:38:31,27.739,N,57.003,W,3
9/21/2006,5:40:30,27.745,N,57.003,W,3
9/21/2006,5:42:30,27.75,N,57.002,W,3
9/21/2006,5:44:30,27.756,N,57.002,W,3
9/21/2006,5:46:30,27.762,N,57.002,W,3
9/21/2006,5:48:30,27.767,N,57.002,W,3
9/21/2006,5:50:30,27.773,N,57.001,W,3
9/21/2006,5:52:30,27.779,N,57.001,W,3
9/21/2006,5:54:30,27.784,N,57.001,W,3
9/21/2006,5:56:31,27.79,N,57,W,3
9/21/2006,5:58:31,27.796,N,57,W,3
