Track,for,Michelle,2001,,,
11/4/2001,13:30:12,20.878,N,82.365,W,
11/4/2001,13:32:12,20.882,N,82.361,W,
11/4/2001,13:34:11,20.887,N,82.357,W,
11/4/2001,13:36:11,20.892,N,82.353,W,
11/4/2001,13:38:11,20.897,N,82.349,W,
11/4/2001,13:40:11,20.901,N,82.345,W,
11/4/2001,13:42:11,20.906,N,82.341,W,
11/4/2001,13:44:11,20.911,N,82.337,W,
11/4/2001,13:46:11,20.916,N,82.333,W,
11/4/2001,13:48:12,20.921,N,82.33,W,
11/4/2001,13:50:12,20.926,N,82.326,W,
11/4/2001,13:52:12,20.931,N,82.322,W,
11/4/2001,13:54:12,20.937,N,82.319,W,
11/4/2001,13:56:12,20.942,N,82.315,W,
11/4/2001,13:58:12,20.947,N,82.311,W,
11/4/2001,14:00:12,20.952,N,82.308,W,
11/4/2001,14:02:12,20.958,N,82.304,W,
11/4/2001,14:04:11,20.963,N,82.301,W,
11/4/2001,14:06:11,20.968,N,82.297,W,
11/4/2001,14:08:11,20.974,N,82.294,W,
11/4/2001,14:10:11,20.979,N,82.29,W,
11/4/2001,14:12:11,20.985,N,82.287,W,
11/4/2001,14:14:11,20.99,N,82.283,W,
11/4/2001,14:16:11,20.996,N,82.28,W,
11/4/2001,14:18:12,21.001,N,82.277,W,
11/4/2001,14:20:12,21.007,N,82.273,W,
11/4/2001,14:22:12,21.013,N,82.27,W,
11/4/2001,14:24:12,21.018,N,82.266,W,
11/4/2001,14:26:12,21.024,N,82.263,W,
11/4/2001,14:28:12,21.03,N,82.26,W,
11/4/2001,14:28:36,21.031,N,82.259,W,
11/4/2001,14:30:36,21.037,N,82.255,W,
11/4/2001,14:32:36,21.042,N,82.252,W,
11/4/2001,14:34:36,21.048,N,82.248,W,
11/4/2001,14:36:36,21.054,N,82.245,W,
11/4/2001,14:38:36,21.06,N,82.241,W,
11/4/2001,14:40:35,21.066,N,82.238,W,
11/4/2001,14:42:35,21.072,N,82.234,W,
11/4/2001,14:44:35,21.078,N,82.231,W,
11/4/2001,14:46:35,21.084,N,82.228,W,
11/4/2001,14:48:35,21.09,N,82.224,W,
11/4/2001,14:50:35,21.096,N,82.221,W,
11/4/2001,14:52:35,21.102,N,82.217,W,
11/4/2001,14:54:36,21.109,N,82.214,W,
11/4/2001,14:56:36,21.115,N,82.211,W,
11/4/2001,14:58:36,21.121,N,82.207,W,
11/4/2001,15:00:36,21.127,N,82.204,W,
11/4/2001,15:02:36,21.134,N,82.201,W,
11/4/2001,15:04:36,21.14,N,82.197,W,
11/4/2001,15:06:36,21.146,N,82.194,W,
11/4/2001,15:08:36,21.153,N,82.191,W,
11/4/2001,15:10:35,21.159,N,82.187,W,
11/4/2001,15:12:35,21.165,N,82.184,W,
11/4/2001,15:14:35,21.171,N,82.181,W,
11/4/2001,15:16:35,21.178,N,82.178,W,
11/4/2001,15:18:35,21.184,N,82.174,W,
11/4/2001,15:20:35,21.19,N,82.171,W,
11/4/2001,15:22:35,21.197,N,82.168,W,
11/4/2001,15:24:36,21.203,N,82.165,W,
11/4/2001,15:26:36,21.209,N,82.161,W,
11/4/2001,15:28:36,21.215,N,82.158,W,
11/4/2001,15:30:36,21.222,N,82.155,W,
11/4/2001,15:32:36,21.228,N,82.152,W,
11/4/2001,15:34:36,21.234,N,82.149,W,
11/4/2001,15:36:36,21.24,N,82.145,W,
11/4/2001,15:36:55,21.241,N,82.145,W,
11/4/2001,15:38:55,21.247,N,82.142,W,
11/4/2001,15:40:55,21.253,N,82.139,W,
11/4/2001,15:42:55,21.258,N,82.135,W,
11/4/2001,15:44:55,21.264,N,82.132,W,
11/4/2001,15:46:54,21.27,N,82.129,W,
11/4/2001,15:48:54,21.276,N,82.126,W,
11/4/2001,15:50:54,21.281,N,82.122,W,
11/4/2001,15:52:54,21.287,N,82.119,W,
11/4/2001,15:54:54,21.293,N,82.116,W,
11/4/2001,15:56:54,21.298,N,82.113,W,
11/4/2001,15:58:54,21.304,N,82.11,W,
11/4/2001,16:00:54,21.309,N,82.106,W,
11/4/2001,16:02:55,21.315,N,82.103,W,
11/4/2001,16:04:55,21.32,N,82.1,W,
11/4/2001,16:06:55,21.325,N,82.097,W,
11/4/2001,16:08:55,21.331,N,82.094,W,
11/4/2001,16:10:55,21.336,N,82.091,W,
11/4/2001,16:12:55,21.341,N,82.088,W,
11/4/2001,16:14:55,21.347,N,82.085,W,
11/4/2001,16:16:54,21.352,N,82.082,W,
11/4/2001,16:18:54,21.357,N,82.079,W,
11/4/2001,16:20:54,21.362,N,82.075,W,
11/4/2001,16:22:54,21.367,N,82.072,W,
11/4/2001,16:24:54,21.372,N,82.069,W,
11/4/2001,16:26:54,21.377,N,82.066,W,
11/4/2001,16:28:54,21.382,N,82.063,W,
11/4/2001,16:30:54,21.387,N,82.06,W,
11/4/2001,16:32:55,21.392,N,82.057,W,
11/4/2001,16:34:55,21.397,N,82.054,W,
11/4/2001,16:36:55,21.401,N,82.051,W,
11/4/2001,16:38:55,21.406,N,82.049,W,
11/4/2001,16:40:55,21.411,N,82.046,W,
11/4/2001,16:42:55,21.415,N,82.043,W,
11/4/2001,16:44:55,21.42,N,82.04,W,
11/4/2001,16:46:54,21.424,N,82.037,W,
11/4/2001,16:48:54,21.429,N,82.034,W,
11/4/2001,16:50:54,21.433,N,82.031,W,
11/4/2001,16:52:54,21.438,N,82.028,W,
11/4/2001,16:54:54,21.442,N,82.026,W,
11/4/2001,16:56:54,21.446,N,82.023,W,
11/4/2001,16:58:54,21.45,N,82.02,W,
11/4/2001,17:00:54,21.454,N,82.017,W,
11/4/2001,17:02:55,21.458,N,82.014,W,
11/4/2001,17:04:55,21.462,N,82.012,W,
11/4/2001,17:06:55,21.466,N,82.009,W,
11/4/2001,17:08:55,21.47,N,82.006,W,
11/4/2001,17:10:55,21.474,N,82.003,W,
11/4/2001,17:12:55,21.478,N,82.001,W,
11/4/2001,17:13:31,21.479,N,82,W,
11/4/2001,17:15:31,21.484,N,81.997,W,
11/4/2001,17:17:31,21.489,N,81.994,W,
11/4/2001,17:19:31,21.494,N,81.99,W,
11/4/2001,17:21:31,21.499,N,81.987,W,
11/4/2001,17:23:31,21.503,N,81.984,W,
11/4/2001,17:25:30,21.508,N,81.981,W,
11/4/2001,17:27:30,21.513,N,81.978,W,
11/4/2001,17:29:30,21.518,N,81.974,W,
11/4/2001,17:31:30,21.523,N,81.971,W,
11/4/2001,17:33:30,21.528,N,81.968,W,
11/4/2001,17:35:30,21.533,N,81.965,W,
11/4/2001,17:37:30,21.537,N,81.961,W,
11/4/2001,17:39:30,21.542,N,81.958,W,
11/4/2001,17:41:31,21.547,N,81.955,W,
11/4/2001,17:43:31,21.552,N,81.951,W,
11/4/2001,17:45:31,21.557,N,81.948,W,
11/4/2001,17:47:31,21.562,N,81.945,W,
11/4/2001,17:49:31,21.567,N,81.941,W,
11/4/2001,17:51:31,21.571,N,81.938,W,
11/4/2001,17:53:31,21.576,N,81.934,W,
11/4/2001,17:55:30,21.581,N,81.931,W,
11/4/2001,17:57:30,21.586,N,81.928,W,
11/4/2001,17:59:30,21.591,N,81.924,W,
11/4/2001,18:01:30,21.595,N,81.921,W,
11/4/2001,18:03:30,21.6,N,81.917,W,
11/4/2001,18:05:30,21.605,N,81.914,W,
11/4/2001,18:07:30,21.61,N,81.91,W,
11/4/2001,18:09:30,21.615,N,81.907,W,
11/4/2001,18:11:31,21.619,N,81.903,W,
11/4/2001,18:13:31,21.624,N,81.9,W,
11/4/2001,18:15:31,21.629,N,81.896,W,
11/4/2001,18:17:31,21.634,N,81.892,W,
11/4/2001,18:19:31,21.639,N,81.889,W,
11/4/2001,18:21:31,21.643,N,81.885,W,
11/4/2001,18:23:31,21.648,N,81.882,W,
11/4/2001,18:25:30,21.653,N,81.878,W,
11/4/2001,18:27:30,21.658,N,81.874,W,
11/4/2001,18:29:30,21.662,N,81.871,W,
11/4/2001,18:31:30,21.667,N,81.867,W,
11/4/2001,18:33:30,21.672,N,81.863,W,
11/4/2001,18:35:30,21.677,N,81.859,W,
11/4/2001,18:37:30,21.681,N,81.856,W,
11/4/2001,18:39:30,21.686,N,81.852,W,
11/4/2001,18:41:31,21.691,N,81.848,W,
11/4/2001,18:43:31,21.696,N,81.844,W,
11/4/2001,18:45:31,21.7,N,81.84,W,
11/4/2001,18:47:31,21.705,N,81.837,W,
11/4/2001,18:49:31,21.71,N,81.833,W,
11/4/2001,18:51:31,21.714,N,81.829,W,
11/4/2001,18:53:31,21.719,N,81.825,W,
11/4/2001,18:55:30,21.724,N,81.821,W,
11/4/2001,18:57:30,21.728,N,81.817,W,
11/4/2001,18:59:30,21.733,N,81.813,W,
11/4/2001,19:01:30,21.738,N,81.809,W,
11/4/2001,19:03:30,21.742,N,81.805,W,
11/4/2001,19:05:30,21.747,N,81.801,W,
11/4/2001,19:07:30,21.752,N,81.797,W,
11/4/2001,19:09:30,21.756,N,81.793,W,
11/4/2001,19:11:31,21.761,N,81.789,W,
11/4/2001,19:13:31,21.766,N,81.785,W,
11/4/2001,19:15:31,21.77,N,81.78,W,
11/4/2001,19:17:31,21.775,N,81.776,W,
11/4/2001,19:19:31,21.78,N,81.772,W,
11/4/2001,19:21:31,21.784,N,81.768,W,
11/4/2001,19:23:31,21.789,N,81.764,W,
11/4/2001,19:25:30,21.793,N,81.759,W,
11/4/2001,19:27:30,21.798,N,81.755,W,
11/4/2001,19:29:30,21.803,N,81.751,W,
11/4/2001,19:31:30,21.807,N,81.746,W,
11/4/2001,19:33:30,21.812,N,81.742,W,
11/4/2001,19:35:30,21.816,N,81.738,W,
11/4/2001,19:37:30,21.821,N,81.733,W,
11/4/2001,19:39:30,21.826,N,81.729,W,
11/4/2001,19:41:31,21.83,N,81.724,W,
11/4/2001,19:43:31,21.835,N,81.72,W,
11/4/2001,19:45:31,21.839,N,81.715,W,
11/4/2001,19:47:31,21.844,N,81.711,W,
11/4/2001,19:49:31,21.848,N,81.706,W,
11/4/2001,19:51:31,21.853,N,81.702,W,
11/4/2001,19:53:31,21.857,N,81.697,W,
11/4/2001,19:55:30,21.862,N,81.692,W,
11/4/2001,19:57:30,21.866,N,81.688,W,
11/4/2001,19:59:30,21.871,N,81.683,W,
11/4/2001,20:01:30,21.875,N,81.678,W,
11/4/2001,20:03:30,21.88,N,81.673,W,
11/4/2001,20:05:30,21.884,N,81.669,W,
11/4/2001,20:07:30,21.889,N,81.664,W,
11/4/2001,20:09:30,21.893,N,81.659,W,
11/4/2001,20:11:31,21.898,N,81.654,W,
11/4/2001,20:13:31,21.902,N,81.649,W,
11/4/2001,20:15:31,21.907,N,81.644,W,
11/4/2001,20:17:31,21.911,N,81.639,W,
11/4/2001,20:19:31,21.915,N,81.634,W,
11/4/2001,20:21:31,21.92,N,81.629,W,
11/4/2001,20:23:31,21.924,N,81.624,W,
11/4/2001,20:25:30,21.929,N,81.619,W,
11/4/2001,20:27:30,21.933,N,81.614,W,
11/4/2001,20:29:30,21.938,N,81.609,W,
11/4/2001,20:31:30,21.942,N,81.604,W,
11/4/2001,20:33:30,21.946,N,81.599,W,
11/4/2001,20:35:30,21.951,N,81.594,W,
11/4/2001,20:37:30,21.955,N,81.588,W,
11/4/2001,20:39:30,21.959,N,81.583,W,
11/4/2001,20:41:31,21.964,N,81.578,W,
11/4/2001,20:43:31,21.968,N,81.573,W,
11/4/2001,20:45:31,21.972,N,81.567,W,
11/4/2001,20:47:31,21.977,N,81.562,W,
11/4/2001,20:49:31,21.981,N,81.557,W,
11/4/2001,20:51:31,21.985,N,81.551,W,
11/4/2001,20:53:31,21.99,N,81.546,W,
11/4/2001,20:55:30,21.994,N,81.54,W,
11/4/2001,20:57:30,21.998,N,81.535,W,
11/4/2001,20:59:30,22.003,N,81.529,W,
11/4/2001,21:01:30,22.007,N,81.524,W,
11/4/2001,21:03:30,22.011,N,81.518,W,
11/4/2001,21:05:30,22.016,N,81.513,W,
11/4/2001,21:07:30,22.02,N,81.507,W,
11/4/2001,21:09:30,22.024,N,81.501,W,
11/4/2001,21:11:31,22.028,N,81.496,W,
11/4/2001,21:13:31,22.033,N,81.49,W,
11/4/2001,21:15:31,22.037,N,81.484,W,
11/4/2001,21:17:31,22.041,N,81.479,W,
11/4/2001,21:19:31,22.045,N,81.473,W,
11/4/2001,21:21:31,22.05,N,81.467,W,
11/4/2001,21:23:31,22.054,N,81.461,W,
11/4/2001,21:25:30,22.058,N,81.456,W,
11/4/2001,21:27:30,22.062,N,81.45,W,
11/4/2001,21:29:30,22.066,N,81.444,W,
11/4/2001,21:31:30,22.071,N,81.438,W,
11/4/2001,21:33:30,22.075,N,81.432,W,
11/4/2001,21:35:30,22.079,N,81.426,W,
11/4/2001,21:37:30,22.083,N,81.42,W,
11/4/2001,21:39:30,22.087,N,81.414,W,
11/4/2001,21:41:31,22.092,N,81.408,W,
11/4/2001,21:43:31,22.096,N,81.402,W,
11/4/2001,21:45:31,22.1,N,81.396,W,
11/4/2001,21:47:31,22.104,N,81.39,W,
11/4/2001,21:49:31,22.108,N,81.384,W,
11/4/2001,21:51:31,22.112,N,81.378,W,
11/4/2001,21:53:31,22.116,N,81.372,W,
11/4/2001,21:55:30,22.121,N,81.366,W,
11/4/2001,21:57:30,22.125,N,81.359,W,
11/4/2001,21:59:30,22.129,N,81.353,W,
11/4/2001,22:01:30,22.133,N,81.347,W,
11/4/2001,22:03:30,22.137,N,81.341,W,
11/4/2001,22:05:30,22.141,N,81.335,W,
11/4/2001,22:07:30,22.145,N,81.328,W,
11/4/2001,22:09:30,22.149,N,81.322,W,
11/4/2001,22:11:31,22.154,N,81.316,W,
11/4/2001,22:13:31,22.158,N,81.309,W,
11/4/2001,22:15:31,22.162,N,81.303,W,
11/4/2001,22:17:31,22.166,N,81.297,W,
11/4/2001,22:19:31,22.17,N,81.29,W,
11/4/2001,22:21:31,22.174,N,81.284,W,
11/4/2001,22:23:31,22.178,N,81.277,W,
11/4/2001,22:25:30,22.182,N,81.271,W,
11/4/2001,22:27:30,22.186,N,81.265,W,
11/4/2001,22:29:30,22.19,N,81.258,W,
11/4/2001,22:31:30,22.194,N,81.252,W,
11/4/2001,22:33:30,22.198,N,81.245,W,
11/4/2001,22:35:30,22.202,N,81.238,W,
11/4/2001,22:37:30,22.206,N,81.232,W,
11/4/2001,22:39:30,22.21,N,81.225,W,
11/4/2001,22:41:31,22.214,N,81.219,W,
11/4/2001,22:43:31,22.218,N,81.212,W,
11/4/2001,22:45:31,22.222,N,81.206,W,
11/4/2001,22:47:31,22.226,N,81.199,W,
11/4/2001,22:49:31,22.231,N,81.192,W,
11/4/2001,22:51:31,22.235,N,81.186,W,
11/4/2001,22:53:31,22.239,N,81.179,W,
11/4/2001,22:55:30,22.243,N,81.172,W,
11/4/2001,22:57:30,22.247,N,81.165,W,
11/4/2001,22:59:30,22.251,N,81.159,W,
11/4/2001,23:01:30,22.254,N,81.152,W,
11/4/2001,23:03:30,22.258,N,81.145,W,
11/4/2001,23:05:30,22.262,N,81.138,W,
11/4/2001,23:07:30,22.266,N,81.131,W,
11/4/2001,23:09:30,22.27,N,81.125,W,
11/4/2001,23:11:31,22.274,N,81.118,W,
11/4/2001,23:13:31,22.278,N,81.111,W,
11/4/2001,23:15:31,22.282,N,81.104,W,
11/4/2001,23:17:31,22.286,N,81.097,W,
11/4/2001,23:19:31,22.29,N,81.09,W,
11/4/2001,23:21:31,22.294,N,81.083,W,
11/4/2001,23:23:31,22.298,N,81.076,W,
11/4/2001,23:25:30,22.302,N,81.069,W,
11/4/2001,23:27:30,22.306,N,81.062,W,
11/4/2001,23:29:30,22.31,N,81.055,W,
11/4/2001,23:31:30,22.314,N,81.048,W,
11/4/2001,23:33:30,22.318,N,81.041,W,
11/4/2001,23:35:30,22.322,N,81.034,W,
11/4/2001,23:37:30,22.326,N,81.027,W,
11/4/2001,23:39:30,22.33,N,81.02,W,
11/4/2001,23:41:17,22.333,N,81.014,W,
11/4/2001,23:43:17,22.338,N,81.005,W,
11/4/2001,23:45:17,22.343,N,80.997,W,
11/4/2001,23:47:17,22.348,N,80.988,W,
11/4/2001,23:49:17,22.352,N,80.98,W,
11/4/2001,23:51:18,22.357,N,80.971,W,
11/4/2001,23:53:18,22.362,N,80.963,W,
11/4/2001,23:55:18,22.367,N,80.954,W,
11/4/2001,23:57:18,22.372,N,80.945,W,
11/4/2001,23:59:18,22.377,N,80.937,W,
11/5/2001,0:01:18,22.381,N,80.928,W,
11/5/2001,0:03:18,22.386,N,80.919,W,
11/5/2001,0:05:17,22.391,N,80.911,W,
11/5/2001,0:07:17,22.396,N,80.902,W,
11/5/2001,0:09:17,22.401,N,80.893,W,
11/5/2001,0:11:17,22.405,N,80.885,W,
11/5/2001,0:13:17,22.41,N,80.876,W,
11/5/2001,0:15:17,22.415,N,80.867,W,
11/5/2001,0:17:17,22.419,N,80.859,W,
11/5/2001,0:19:17,22.424,N,80.85,W,
11/5/2001,0:21:18,22.429,N,80.841,W,
11/5/2001,0:23:18,22.434,N,80.833,W,
11/5/2001,0:25:18,22.438,N,80.824,W,
11/5/2001,0:27:18,22.443,N,80.815,W,
11/5/2001,0:29:18,22.448,N,80.807,W,
11/5/2001,0:31:18,22.452,N,80.798,W,
11/5/2001,0:33:18,22.457,N,80.789,W,
11/5/2001,0:35:17,22.462,N,80.781,W,
11/5/2001,0:37:17,22.466,N,80.772,W,
11/5/2001,0:39:17,22.471,N,80.764,W,
11/5/2001,0:41:17,22.475,N,80.755,W,
11/5/2001,0:43:17,22.48,N,80.746,W,
11/5/2001,0:45:17,22.484,N,80.738,W,
11/5/2001,0:47:17,22.489,N,80.729,W,
11/5/2001,0:49:17,22.493,N,80.721,W,
11/5/2001,0:51:18,22.498,N,80.712,W,
11/5/2001,0:53:18,22.502,N,80.703,W,
11/5/2001,0:55:18,22.507,N,80.695,W,
11/5/2001,0:57:18,22.511,N,80.686,W,
11/5/2001,0:59:18,22.516,N,80.678,W,
11/5/2001,1:01:18,22.52,N,80.669,W,
11/5/2001,1:03:18,22.525,N,80.661,W,
11/5/2001,1:05:17,22.529,N,80.652,W,
11/5/2001,1:07:17,22.533,N,80.644,W,
11/5/2001,1:09:17,22.538,N,80.635,W,
11/5/2001,1:11:17,22.542,N,80.627,W,
11/5/2001,1:13:17,22.546,N,80.618,W,
11/5/2001,1:15:17,22.551,N,80.61,W,
11/5/2001,1:17:17,22.555,N,80.602,W,
11/5/2001,1:19:17,22.559,N,80.593,W,
11/5/2001,1:21:18,22.563,N,80.585,W,
11/5/2001,1:23:18,22.568,N,80.576,W,
11/5/2001,1:25:18,22.572,N,80.568,W,
11/5/2001,1:27:18,22.576,N,80.56,W,
11/5/2001,1:29:18,22.58,N,80.552,W,
11/5/2001,1:31:18,22.584,N,80.543,W,
11/5/2001,1:33:18,22.589,N,80.535,W,
11/5/2001,1:35:17,22.593,N,80.527,W,
11/5/2001,1:37:17,22.597,N,80.519,W,
11/5/2001,1:39:17,22.601,N,80.51,W,
11/5/2001,1:41:17,22.605,N,80.502,W,
11/5/2001,1:43:17,22.609,N,80.494,W,
11/5/2001,1:45:17,22.613,N,80.486,W,
11/5/2001,1:47:17,22.617,N,80.478,W,
11/5/2001,1:49:17,22.621,N,80.47,W,
11/5/2001,1:51:18,22.625,N,80.462,W,
11/5/2001,1:53:18,22.629,N,80.454,W,
11/5/2001,1:55:18,22.633,N,80.446,W,
11/5/2001,1:57:18,22.637,N,80.438,W,
11/5/2001,1:59:18,22.64,N,80.43,W,
11/5/2001,2:01:18,22.644,N,80.422,W,
11/5/2001,2:03:18,22.648,N,80.414,W,
11/5/2001,2:05:17,22.652,N,80.406,W,
11/5/2001,2:07:17,22.656,N,80.398,W,
11/5/2001,2:09:17,22.659,N,80.391,W,
11/5/2001,2:11:17,22.663,N,80.383,W,
11/5/2001,2:13:17,22.667,N,80.375,W,
11/5/2001,2:15:17,22.671,N,80.367,W,
11/5/2001,2:17:17,22.674,N,80.359,W,
11/5/2001,2:19:17,22.678,N,80.352,W,
11/5/2001,2:21:18,22.682,N,80.344,W,
11/5/2001,2:23:18,22.685,N,80.336,W,
11/5/2001,2:25:18,22.689,N,80.328,W,
11/5/2001,2:27:18,22.693,N,80.321,W,
11/5/2001,2:29:18,22.696,N,80.313,W,
11/5/2001,2:31:18,22.7,N,80.305,W,
11/5/2001,2:33:18,22.704,N,80.298,W,
11/5/2001,2:35:17,22.707,N,80.29,W,
11/5/2001,2:37:17,22.711,N,80.283,W,
11/5/2001,2:39:17,22.714,N,80.275,W,
11/5/2001,2:41:17,22.718,N,80.267,W,
11/5/2001,2:43:17,22.721,N,80.26,W,
11/5/2001,2:45:17,22.725,N,80.252,W,
11/5/2001,2:47:17,22.728,N,80.245,W,
11/5/2001,2:49:17,22.732,N,80.237,W,
11/5/2001,2:51:18,22.735,N,80.23,W,
11/5/2001,2:53:18,22.739,N,80.222,W,
11/5/2001,2:55:18,22.742,N,80.215,W,
11/5/2001,2:57:18,22.746,N,80.208,W,
11/5/2001,2:59:18,22.749,N,80.2,W,
11/5/2001,3:01:18,22.752,N,80.193,W,
11/5/2001,3:03:18,22.756,N,80.185,W,
11/5/2001,3:05:17,22.759,N,80.178,W,
11/5/2001,3:07:17,22.762,N,80.171,W,
11/5/2001,3:09:17,22.766,N,80.163,W,
11/5/2001,3:11:17,22.769,N,80.156,W,
11/5/2001,3:13:17,22.772,N,80.149,W,
11/5/2001,3:15:17,22.776,N,80.141,W,
11/5/2001,3:17:17,22.779,N,80.134,W,
11/5/2001,3:19:17,22.782,N,80.127,W,
11/5/2001,3:21:18,22.786,N,80.119,W,
11/5/2001,3:23:18,22.789,N,80.112,W,
11/5/2001,3:25:18,22.792,N,80.105,W,
11/5/2001,3:27:18,22.795,N,80.098,W,
11/5/2001,3:29:18,22.799,N,80.09,W,
11/5/2001,3:31:18,22.802,N,80.083,W,
11/5/2001,3:33:18,22.805,N,80.076,W,
11/5/2001,3:35:17,22.808,N,80.069,W,
11/5/2001,3:37:17,22.811,N,80.062,W,
11/5/2001,3:39:17,22.814,N,80.054,W,
11/5/2001,3:41:17,22.818,N,80.047,W,
11/5/2001,3:43:17,22.821,N,80.04,W,
11/5/2001,3:45:17,22.824,N,80.033,W,
11/5/2001,3:47:17,22.827,N,80.026,W,
11/5/2001,3:49:17,22.83,N,80.019,W,
11/5/2001,3:51:18,22.833,N,80.012,W,
11/5/2001,3:53:18,22.836,N,80.005,W,
11/5/2001,3:55:18,22.84,N,79.997,W,
11/5/2001,3:57:18,22.843,N,79.99,W,
11/5/2001,3:59:18,22.846,N,79.983,W,
11/5/2001,4:01:18,22.849,N,79.976,W,
11/5/2001,4:03:18,22.852,N,79.969,W,
11/5/2001,4:05:17,22.855,N,79.962,W,
11/5/2001,4:07:17,22.858,N,79.955,W,
11/5/2001,4:09:17,22.861,N,79.948,W,
11/5/2001,4:11:17,22.864,N,79.941,W,
11/5/2001,4:13:17,22.867,N,79.934,W,
11/5/2001,4:15:17,22.87,N,79.927,W,
11/5/2001,4:17:17,22.873,N,79.92,W,
11/5/2001,4:19:17,22.876,N,79.913,W,
11/5/2001,4:21:18,22.879,N,79.906,W,
11/5/2001,4:23:18,22.882,N,79.899,W,
11/5/2001,4:25:18,22.885,N,79.892,W,
11/5/2001,4:27:18,22.888,N,79.885,W,
11/5/2001,4:29:18,22.891,N,79.878,W,
11/5/2001,4:31:18,22.894,N,79.871,W,
11/5/2001,4:33:18,22.897,N,79.864,W,
11/5/2001,4:35:17,22.9,N,79.858,W,
11/5/2001,4:37:17,22.903,N,79.851,W,
11/5/2001,4:39:17,22.906,N,79.844,W,
11/5/2001,4:41:17,22.909,N,79.837,W,
11/5/2001,4:43:17,22.912,N,79.83,W,
11/5/2001,4:45:17,22.915,N,79.823,W,
11/5/2001,4:47:17,22.918,N,79.816,W,
11/5/2001,4:49:17,22.921,N,79.809,W,
11/5/2001,4:51:18,22.924,N,79.802,W,
11/5/2001,4:53:18,22.926,N,79.795,W,
11/5/2001,4:55:18,22.929,N,79.788,W,
11/5/2001,4:57:18,22.932,N,79.782,W,
11/5/2001,4:59:18,22.935,N,79.775,W,
11/5/2001,5:01:18,22.938,N,79.768,W,
11/5/2001,5:03:18,22.941,N,79.761,W,
11/5/2001,5:05:17,22.944,N,79.754,W,
11/5/2001,5:07:17,22.947,N,79.747,W,
11/5/2001,5:09:17,22.95,N,79.74,W,
11/5/2001,5:10:52,22.952,N,79.735,W,
11/5/2001,5:12:52,22.955,N,79.728,W,
11/5/2001,5:14:52,22.958,N,79.721,W,
11/5/2001,5:16:52,22.96,N,79.714,W,
11/5/2001,5:18:52,22.963,N,79.708,W,
11/5/2001,5:20:52,22.966,N,79.701,W,
11/5/2001,5:22:52,22.969,N,79.694,W,
11/5/2001,5:24:51,22.972,N,79.687,W,
11/5/2001,5:26:51,22.975,N,79.68,W,
11/5/2001,5:28:51,22.978,N,79.673,W,
11/5/2001,5:30:51,22.981,N,79.667,W,
11/5/2001,5:32:51,22.984,N,79.66,W,
11/5/2001,5:34:51,22.987,N,79.653,W,
11/5/2001,5:36:51,22.99,N,79.646,W,
11/5/2001,5:37:10,22.99,N,79.645,W,
11/5/2001,5:39:10,22.993,N,79.638,W,
11/5/2001,5:41:10,22.996,N,79.631,W,
11/5/2001,5:43:10,22.999,N,79.624,W,
11/5/2001,5:45:10,23.002,N,79.617,W,
11/5/2001,5:47:11,23.005,N,79.611,W,
11/5/2001,5:49:11,23.008,N,79.604,W,
11/5/2001,5:51:11,23.011,N,79.597,W,
11/5/2001,5:53:11,23.015,N,79.59,W,
11/5/2001,5:55:11,23.018,N,79.583,W,
11/5/2001,5:57:11,23.021,N,79.576,W,
11/5/2001,5:59:11,23.024,N,79.569,W,
11/5/2001,6:01:10,23.028,N,79.562,W,
11/5/2001,6:03:10,23.031,N,79.555,W,
11/5/2001,6:05:10,23.034,N,79.548,W,
11/5/2001,6:07:10,23.038,N,79.541,W,
11/5/2001,6:09:10,23.041,N,79.534,W,
11/5/2001,6:11:10,23.045,N,79.527,W,
11/5/2001,6:13:10,23.048,N,79.52,W,
11/5/2001,6:15:10,23.052,N,79.513,W,
11/5/2001,6:17:11,23.056,N,79.506,W,
11/5/2001,6:19:11,23.059,N,79.499,W,
11/5/2001,6:21:11,23.063,N,79.491,W,
11/5/2001,6:23:11,23.067,N,79.484,W,
11/5/2001,6:25:11,23.071,N,79.477,W,
11/5/2001,6:27:11,23.075,N,79.47,W,
11/5/2001,6:29:11,23.079,N,79.463,W,
11/5/2001,6:31:10,23.083,N,79.456,W,
11/5/2001,6:33:10,23.087,N,79.448,W,
11/5/2001,6:35:10,23.091,N,79.441,W,
11/5/2001,6:37:10,23.096,N,79.434,W,
11/5/2001,6:39:10,23.1,N,79.427,W,
11/5/2001,6:41:10,23.104,N,79.419,W,
11/5/2001,6:43:10,23.109,N,79.412,W,
11/5/2001,6:45:10,23.113,N,79.405,W,
11/5/2001,6:47:11,23.118,N,79.397,W,
11/5/2001,6:49:11,23.123,N,79.39,W,
11/5/2001,6:51:11,23.127,N,79.382,W,
11/5/2001,6:53:11,23.132,N,79.375,W,
11/5/2001,6:55:11,23.137,N,79.368,W,
11/5/2001,6:57:11,23.142,N,79.36,W,
11/5/2001,6:59:11,23.147,N,79.353,W,
11/5/2001,7:01:10,23.153,N,79.345,W,
11/5/2001,7:03:10,23.158,N,79.337,W,
11/5/2001,7:05:10,23.163,N,79.33,W,
11/5/2001,7:07:10,23.169,N,79.322,W,
11/5/2001,7:09:10,23.174,N,79.315,W,
11/5/2001,7:11:10,23.18,N,79.307,W,
11/5/2001,7:13:10,23.186,N,79.299,W,
11/5/2001,7:15:10,23.191,N,79.291,W,
