Track,for,Dennis,2005,,
7/9/2005,8:21:11,23.756,N,82.862,W
7/9/2005,8:23:11,23.76,N,82.866,W
7/9/2005,8:24:32,23.763,N,82.869,W
7/9/2005,8:26:32,23.766,N,82.873,W
7/9/2005,8:28:32,23.769,N,82.877,W
7/9/2005,8:30:32,23.773,N,82.881,W
7/9/2005,8:32:33,23.776,N,82.885,W
7/9/2005,8:34:33,23.78,N,82.889,W
7/9/2005,8:36:33,23.784,N,82.894,W
7/9/2005,8:38:33,23.788,N,82.898,W
7/9/2005,8:40:33,23.792,N,82.903,W
7/9/2005,8:42:33,23.796,N,82.907,W
7/9/2005,8:44:33,23.801,N,82.912,W
7/9/2005,8:46:01,23.804,N,82.915,W
7/9/2005,8:48:01,23.808,N,82.919,W
7/9/2005,8:50:01,23.813,N,82.924,W
7/9/2005,8:52:02,23.817,N,82.929,W
7/9/2005,8:54:02,23.822,N,82.933,W
7/9/2005,8:56:02,23.827,N,82.938,W
7/9/2005,8:58:02,23.832,N,82.943,W
7/9/2005,9:00:02,23.837,N,82.948,W
7/9/2005,9:02:02,23.842,N,82.953,W
7/9/2005,9:04:02,23.848,N,82.958,W
7/9/2005,9:06:01,23.854,N,82.963,W
7/9/2005,9:08:01,23.859,N,82.968,W
7/9/2005,9:10:01,23.865,N,82.973,W
7/9/2005,9:11:56,23.871,N,82.978,W
7/9/2005,9:13:56,23.876,N,82.983,W
7/9/2005,9:15:56,23.881,N,82.987,W
7/9/2005,9:17:56,23.886,N,82.992,W
7/9/2005,9:19:55,23.891,N,82.996,W
7/9/2005,9:21:55,23.896,N,83.001,W
7/9/2005,9:23:55,23.9,N,83.005,W
7/9/2005,9:25:55,23.905,N,83.01,W
7/9/2005,9:27:55,23.91,N,83.014,W
7/9/2005,9:29:55,23.914,N,83.018,W
7/9/2005,9:31:55,23.919,N,83.022,W
7/9/2005,9:33:55,23.924,N,83.026,W
7/9/2005,9:35:56,23.928,N,83.03,W
7/9/2005,9:37:56,23.932,N,83.034,W
7/9/2005,9:39:56,23.937,N,83.038,W
7/9/2005,9:41:56,23.941,N,83.042,W
7/9/2005,9:43:56,23.945,N,83.046,W
7/9/2005,9:45:56,23.949,N,83.049,W
7/9/2005,9:47:56,23.953,N,83.053,W
7/9/2005,9:49:55,23.958,N,83.057,W
7/9/2005,9:51:55,23.962,N,83.06,W
7/9/2005,9:53:55,23.966,N,83.064,W
7/9/2005,9:55:55,23.97,N,83.067,W
7/9/2005,9:57:55,23.974,N,83.071,W
7/9/2005,9:59:55,23.978,N,83.075,W
7/9/2005,10:01:55,23.982,N,83.078,W
7/9/2005,10:03:55,23.986,N,83.082,W
7/9/2005,10:05:56,23.99,N,83.086,W
7/9/2005,10:07:56,23.994,N,83.089,W
7/9/2005,10:09:56,23.999,N,83.093,W
7/9/2005,10:11:56,24.003,N,83.097,W
7/9/2005,10:13:00,24.005,N,83.099,W
7/9/2005,10:15:00,24.01,N,83.103,W
7/9/2005,10:16:59,24.014,N,83.108,W
7/9/2005,10:18:59,24.019,N,83.112,W
7/9/2005,10:20:59,24.024,N,83.117,W
7/9/2005,10:22:59,24.028,N,83.121,W
7/9/2005,10:24:59,24.033,N,83.126,W
7/9/2005,10:26:59,24.038,N,83.13,W
7/9/2005,10:28:59,24.042,N,83.135,W
7/9/2005,10:31:00,24.047,N,83.14,W
7/9/2005,10:33:00,24.052,N,83.144,W
7/9/2005,10:35:00,24.057,N,83.149,W
7/9/2005,10:37:00,24.062,N,83.154,W
7/9/2005,10:39:00,24.067,N,83.159,W
7/9/2005,10:41:00,24.072,N,83.164,W
7/9/2005,10:43:00,24.076,N,83.169,W
7/9/2005,10:45:00,24.081,N,83.174,W
7/9/2005,10:46:59,24.086,N,83.179,W
7/9/2005,10:48:59,24.091,N,83.184,W
7/9/2005,10:50:59,24.097,N,83.189,W
7/9/2005,10:52:59,24.102,N,83.195,W
7/9/2005,10:54:59,24.107,N,83.2,W
7/9/2005,10:56:59,24.112,N,83.205,W
7/9/2005,10:58:59,24.117,N,83.211,W
7/9/2005,11:01:00,24.122,N,83.216,W
7/9/2005,11:03:00,24.128,N,83.222,W
7/9/2005,11:05:00,24.133,N,83.228,W
7/9/2005,11:07:00,24.138,N,83.233,W
7/9/2005,11:09:00,24.144,N,83.239,W
7/9/2005,11:11:00,24.149,N,83.245,W
7/9/2005,11:11:41,24.151,N,83.247,W
7/9/2005,11:13:41,24.156,N,83.252,W
7/9/2005,11:15:41,24.161,N,83.257,W
7/9/2005,11:17:41,24.166,N,83.262,W
7/9/2005,11:19:41,24.171,N,83.267,W
7/9/2005,11:21:41,24.176,N,83.272,W
7/9/2005,11:23:40,24.18,N,83.277,W
7/9/2005,11:25:40,24.185,N,83.282,W
7/9/2005,11:27:40,24.19,N,83.287,W
7/9/2005,11:29:40,24.195,N,83.292,W
7/9/2005,11:31:40,24.2,N,83.297,W
7/9/2005,11:33:40,24.205,N,83.302,W
7/9/2005,11:35:40,24.21,N,83.306,W
7/9/2005,11:37:40,24.214,N,83.311,W
7/9/2005,11:39:41,24.219,N,83.316,W
7/9/2005,11:41:41,24.224,N,83.321,W
7/9/2005,11:43:41,24.229,N,83.326,W
7/9/2005,11:45:41,24.234,N,83.331,W
7/9/2005,11:47:41,24.239,N,83.336,W
7/9/2005,11:49:41,24.243,N,83.341,W
7/9/2005,11:51:41,24.248,N,83.346,W
7/9/2005,11:53:40,24.253,N,83.35,W
7/9/2005,11:55:40,24.258,N,83.355,W
7/9/2005,11:57:40,24.262,N,83.36,W
7/9/2005,11:59:40,24.267,N,83.365,W
7/9/2005,12:01:40,24.272,N,83.37,W
7/9/2005,12:03:40,24.277,N,83.374,W
7/9/2005,12:05:40,24.281,N,83.379,W
7/9/2005,12:07:40,24.286,N,83.384,W
7/9/2005,12:09:41,24.291,N,83.389,W
7/9/2005,12:11:41,24.295,N,83.394,W
7/9/2005,12:13:41,24.3,N,83.398,W
7/9/2005,12:15:41,24.305,N,83.403,W
7/9/2005,12:17:41,24.309,N,83.408,W
7/9/2005,12:19:41,24.314,N,83.412,W
7/9/2005,12:21:41,24.319,N,83.417,W
7/9/2005,12:23:40,24.323,N,83.422,W
7/9/2005,12:25:40,24.328,N,83.427,W
7/9/2005,12:27:40,24.332,N,83.431,W
7/9/2005,12:29:40,24.337,N,83.436,W
7/9/2005,12:31:40,24.342,N,83.44,W
7/9/2005,12:33:40,24.346,N,83.445,W
7/9/2005,12:35:40,24.351,N,83.45,W
7/9/2005,12:37:40,24.355,N,83.454,W
7/9/2005,12:39:41,24.36,N,83.459,W
7/9/2005,12:41:41,24.364,N,83.463,W
7/9/2005,12:43:41,24.369,N,83.468,W
7/9/2005,12:45:41,24.373,N,83.473,W
7/9/2005,12:47:41,24.378,N,83.477,W
7/9/2005,12:49:41,24.382,N,83.482,W
7/9/2005,12:51:41,24.387,N,83.486,W
7/9/2005,12:53:40,24.391,N,83.491,W
7/9/2005,12:55:40,24.396,N,83.495,W
7/9/2005,12:57:40,24.4,N,83.5,W
7/9/2005,12:59:40,24.405,N,83.504,W
7/9/2005,13:01:40,24.409,N,83.509,W
7/9/2005,13:03:40,24.414,N,83.513,W
7/9/2005,13:05:40,24.418,N,83.518,W
7/9/2005,13:07:40,24.423,N,83.522,W
7/9/2005,13:09:41,24.427,N,83.527,W
7/9/2005,13:11:41,24.432,N,83.531,W
7/9/2005,13:13:41,24.436,N,83.536,W
7/9/2005,13:15:41,24.441,N,83.54,W
7/9/2005,13:17:41,24.445,N,83.545,W
7/9/2005,13:19:41,24.45,N,83.549,W
7/9/2005,13:21:41,24.454,N,83.554,W
7/9/2005,13:23:40,24.459,N,83.558,W
7/9/2005,13:25:40,24.463,N,83.563,W
7/9/2005,13:27:40,24.468,N,83.567,W
7/9/2005,13:29:40,24.472,N,83.571,W
7/9/2005,13:31:40,24.477,N,83.576,W
7/9/2005,13:33:40,24.481,N,83.58,W
7/9/2005,13:35:40,24.486,N,83.585,W
7/9/2005,13:37:40,24.491,N,83.589,W
7/9/2005,13:39:41,24.495,N,83.594,W
7/9/2005,13:41:41,24.5,N,83.598,W
7/9/2005,13:43:41,24.504,N,83.602,W
7/9/2005,13:45:41,24.509,N,83.607,W
7/9/2005,13:47:41,24.514,N,83.611,W
7/9/2005,13:49:41,24.518,N,83.616,W
7/9/2005,13:51:41,24.523,N,83.62,W
7/9/2005,13:53:40,24.528,N,83.625,W
7/9/2005,13:55:40,24.532,N,83.629,W
7/9/2005,13:57:40,24.537,N,83.633,W
7/9/2005,13:59:40,24.542,N,83.638,W
7/9/2005,14:01:40,24.547,N,83.642,W
7/9/2005,14:03:40,24.551,N,83.647,W
7/9/2005,14:05:40,24.556,N,83.651,W
7/9/2005,14:07:40,24.561,N,83.656,W
7/9/2005,14:09:41,24.566,N,83.66,W
7/9/2005,14:11:41,24.571,N,83.664,W
7/9/2005,14:13:41,24.576,N,83.669,W
7/9/2005,14:15:41,24.581,N,83.673,W
7/9/2005,14:17:41,24.586,N,83.678,W
7/9/2005,14:19:41,24.59,N,83.682,W
7/9/2005,14:21:41,24.595,N,83.687,W
7/9/2005,14:23:40,24.6,N,83.691,W
7/9/2005,14:25:40,24.606,N,83.696,W
7/9/2005,14:27:40,24.611,N,83.7,W
7/9/2005,14:29:40,24.616,N,83.705,W
7/9/2005,14:31:40,24.621,N,83.709,W
7/9/2005,14:33:40,24.626,N,83.714,W
7/9/2005,14:35:40,24.631,N,83.718,W
7/9/2005,14:37:40,24.636,N,83.723,W
7/9/2005,14:39:41,24.642,N,83.727,W
7/9/2005,14:41:41,24.647,N,83.732,W
7/9/2005,14:43:41,24.652,N,83.736,W
7/9/2005,14:45:41,24.658,N,83.741,W
7/9/2005,14:47:41,24.663,N,83.746,W
7/9/2005,14:49:41,24.669,N,83.75,W
7/9/2005,14:51:41,24.674,N,83.755,W
7/9/2005,14:53:40,24.679,N,83.759,W
7/9/2005,14:55:40,24.685,N,83.764,W
7/9/2005,14:57:40,24.691,N,83.768,W
7/9/2005,14:59:38,24.696,N,83.773,W
7/9/2005,15:01:38,24.702,N,83.777,W
7/9/2005,15:03:39,24.708,N,83.782,W
7/9/2005,15:05:39,24.714,N,83.786,W
7/9/2005,15:07:39,24.72,N,83.79,W
7/9/2005,15:09:39,24.726,N,83.794,W
7/9/2005,15:11:39,24.731,N,83.799,W
7/9/2005,15:13:39,24.737,N,83.803,W
7/9/2005,15:15:39,24.743,N,83.807,W
7/9/2005,15:17:38,24.749,N,83.812,W
7/9/2005,15:19:38,24.755,N,83.816,W
7/9/2005,15:21:38,24.761,N,83.82,W
7/9/2005,15:23:38,24.767,N,83.825,W
7/9/2005,15:25:38,24.773,N,83.829,W
7/9/2005,15:27:38,24.779,N,83.834,W
7/9/2005,15:29:38,24.785,N,83.838,W
7/9/2005,15:31:38,24.791,N,83.843,W
7/9/2005,15:33:39,24.797,N,83.847,W
7/9/2005,15:35:39,24.804,N,83.852,W
7/9/2005,15:37:39,24.81,N,83.856,W
7/9/2005,15:39:39,24.816,N,83.861,W
7/9/2005,15:41:39,24.822,N,83.865,W
7/9/2005,15:43:39,24.828,N,83.87,W
7/9/2005,15:45:39,24.834,N,83.874,W
7/9/2005,15:47:38,24.84,N,83.879,W
7/9/2005,15:49:38,24.846,N,83.884,W
7/9/2005,15:51:38,24.852,N,83.888,W
7/9/2005,15:53:38,24.858,N,83.893,W
7/9/2005,15:55:38,24.865,N,83.898,W
7/9/2005,15:57:38,24.871,N,83.902,W
7/9/2005,15:59:38,24.877,N,83.907,W
7/9/2005,16:01:38,24.883,N,83.912,W
7/9/2005,16:03:39,24.889,N,83.917,W
7/9/2005,16:05:39,24.895,N,83.922,W
7/9/2005,16:07:39,24.901,N,83.926,W
7/9/2005,16:09:39,24.908,N,83.931,W
7/9/2005,16:11:39,24.914,N,83.936,W
7/9/2005,16:13:39,24.92,N,83.941,W
7/9/2005,16:15:39,24.926,N,83.946,W
7/9/2005,16:17:38,24.932,N,83.951,W
7/9/2005,16:19:38,24.938,N,83.956,W
7/9/2005,16:21:38,24.945,N,83.961,W
7/9/2005,16:23:38,24.951,N,83.966,W
7/9/2005,16:25:38,24.957,N,83.971,W
7/9/2005,16:27:38,24.963,N,83.976,W
7/9/2005,16:29:38,24.969,N,83.981,W
7/9/2005,16:31:38,24.976,N,83.986,W
7/9/2005,16:33:39,24.982,N,83.992,W
7/9/2005,16:35:39,24.988,N,83.997,W
7/9/2005,16:37:39,24.994,N,84.002,W
7/9/2005,16:39:39,25,N,84.007,W
7/9/2005,16:41:39,25.007,N,84.012,W
7/9/2005,16:43:39,25.013,N,84.017,W
7/9/2005,16:45:39,25.019,N,84.023,W
7/9/2005,16:47:38,25.025,N,84.028,W
7/9/2005,16:49:38,25.032,N,84.033,W
7/9/2005,16:51:38,25.038,N,84.038,W
7/9/2005,16:52:39,25.041,N,84.041,W
7/9/2005,16:54:39,25.048,N,84.046,W
7/9/2005,16:56:39,25.054,N,84.052,W
7/9/2005,16:58:39,25.061,N,84.057,W
7/9/2005,17:00:39,25.067,N,84.062,W
7/9/2005,17:02:38,25.074,N,84.067,W
7/9/2005,17:04:38,25.081,N,84.073,W
7/9/2005,17:06:38,25.087,N,84.078,W
7/9/2005,17:08:38,25.094,N,84.083,W
7/9/2005,17:10:38,25.1,N,84.089,W
7/9/2005,17:12:38,25.107,N,84.094,W
7/9/2005,17:14:38,25.113,N,84.1,W
7/9/2005,17:16:38,25.12,N,84.105,W
7/9/2005,17:18:39,25.127,N,84.11,W
7/9/2005,17:20:39,25.133,N,84.116,W
7/9/2005,17:22:39,25.14,N,84.121,W
7/9/2005,17:24:39,25.146,N,84.127,W
7/9/2005,17:26:39,25.152,N,84.132,W
7/9/2005,17:28:39,25.159,N,84.138,W
7/9/2005,17:30:39,25.165,N,84.143,W
7/9/2005,17:32:38,25.172,N,84.149,W
7/9/2005,17:34:38,25.178,N,84.154,W
7/9/2005,17:36:38,25.184,N,84.16,W
7/9/2005,17:38:38,25.191,N,84.165,W
7/9/2005,17:40:38,25.197,N,84.171,W
7/9/2005,17:42:38,25.203,N,84.176,W
7/9/2005,17:44:38,25.21,N,84.182,W
7/9/2005,17:46:38,25.216,N,84.187,W
7/9/2005,17:48:39,25.222,N,84.193,W
7/9/2005,17:50:39,25.228,N,84.199,W
7/9/2005,17:52:39,25.234,N,84.204,W
7/9/2005,17:54:39,25.24,N,84.21,W
7/9/2005,17:56:39,25.246,N,84.215,W
7/9/2005,17:58:39,25.252,N,84.221,W
7/9/2005,18:00:39,25.258,N,84.226,W
7/9/2005,18:02:38,25.264,N,84.232,W
7/9/2005,18:04:38,25.27,N,84.238,W
7/9/2005,18:06:38,25.276,N,84.243,W
7/9/2005,18:08:38,25.281,N,84.249,W
7/9/2005,18:10:38,25.287,N,84.254,W
7/9/2005,18:12:38,25.293,N,84.26,W
7/9/2005,18:14:05,25.297,N,84.264,W
7/9/2005,18:16:05,25.302,N,84.269,W
7/9/2005,18:18:05,25.307,N,84.273,W
7/9/2005,18:20:05,25.312,N,84.278,W
7/9/2005,18:22:05,25.316,N,84.283,W
7/9/2005,18:24:05,25.321,N,84.287,W
7/9/2005,18:26:05,25.326,N,84.292,W
7/9/2005,18:28:05,25.331,N,84.297,W
7/9/2005,18:30:04,25.336,N,84.302,W
7/9/2005,18:32:04,25.341,N,84.307,W
7/9/2005,18:34:04,25.346,N,84.312,W
7/9/2005,18:36:04,25.351,N,84.317,W
7/9/2005,18:38:04,25.356,N,84.322,W
7/9/2005,18:40:04,25.361,N,84.327,W
7/9/2005,18:42:04,25.366,N,84.333,W
7/9/2005,18:44:05,25.372,N,84.338,W
7/9/2005,18:46:05,25.377,N,84.344,W
7/9/2005,18:48:05,25.383,N,84.35,W
7/9/2005,18:50:05,25.388,N,84.356,W
7/9/2005,18:52:05,25.394,N,84.362,W
7/9/2005,18:54:05,25.4,N,84.368,W
7/9/2005,18:56:05,25.405,N,84.374,W
7/9/2005,18:58:05,25.411,N,84.38,W
7/9/2005,19:00:04,25.417,N,84.387,W
7/9/2005,19:02:04,25.423,N,84.393,W
7/9/2005,19:04:04,25.429,N,84.4,W
7/9/2005,19:06:04,25.435,N,84.406,W
7/9/2005,19:08:04,25.442,N,84.413,W
7/9/2005,19:10:04,25.448,N,84.42,W
7/9/2005,19:12:04,25.454,N,84.427,W
7/9/2005,19:13:54,25.46,N,84.433,W
7/9/2005,19:15:54,25.469,N,84.44,W
7/9/2005,19:17:55,25.477,N,84.448,W
7/9/2005,19:19:55,25.486,N,84.455,W
7/9/2005,19:21:55,25.494,N,84.462,W
7/9/2005,19:23:55,25.501,N,84.47,W
7/9/2005,19:25:55,25.508,N,84.477,W
7/9/2005,19:27:55,25.515,N,84.484,W
7/9/2005,19:29:55,25.522,N,84.491,W
7/9/2005,19:31:54,25.527,N,84.499,W
7/9/2005,19:33:54,25.533,N,84.506,W
7/9/2005,19:35:54,25.538,N,84.513,W
7/9/2005,19:37:54,25.543,N,84.52,W
7/9/2005,19:39:54,25.547,N,84.527,W
7/9/2005,19:41:19,25.55,N,84.532,W
7/9/2005,19:43:19,25.555,N,84.539,W
7/9/2005,19:45:19,25.56,N,84.546,W
7/9/2005,19:47:19,25.564,N,84.553,W
7/9/2005,19:49:19,25.568,N,84.56,W
7/9/2005,19:51:19,25.571,N,84.567,W
7/9/2005,19:53:19,25.574,N,84.574,W
7/9/2005,19:55:20,25.576,N,84.581,W
7/9/2005,19:57:20,25.579,N,84.588,W
7/9/2005,19:59:20,25.58,N,84.595,W
7/9/2005,20:01:20,25.581,N,84.602,W
7/9/2005,20:02:21,25.582,N,84.605,W
7/9/2005,20:04:21,25.585,N,84.612,W
7/9/2005,20:06:21,25.588,N,84.618,W
7/9/2005,20:08:21,25.591,N,84.625,W
7/9/2005,20:10:21,25.595,N,84.632,W
7/9/2005,20:12:21,25.598,N,84.638,W
7/9/2005,20:14:21,25.601,N,84.644,W
7/9/2005,20:16:22,25.604,N,84.651,W
7/9/2005,20:18:22,25.608,N,84.657,W
7/9/2005,20:20:22,25.611,N,84.663,W
7/9/2005,20:22:22,25.615,N,84.669,W
7/9/2005,20:24:22,25.618,N,84.675,W
7/9/2005,20:26:22,25.622,N,84.681,W
7/9/2005,20:28:22,25.625,N,84.687,W
7/9/2005,20:30:22,25.629,N,84.692,W
7/9/2005,20:32:21,25.632,N,84.698,W
7/9/2005,20:34:21,25.636,N,84.703,W
7/9/2005,20:36:21,25.64,N,84.708,W
7/9/2005,20:38:21,25.644,N,84.713,W
7/9/2005,20:40:21,25.647,N,84.718,W
7/9/2005,20:42:21,25.651,N,84.723,W
7/9/2005,20:44:21,25.655,N,84.727,W
7/9/2005,20:46:22,25.659,N,84.732,W
7/9/2005,20:48:22,25.664,N,84.736,W
7/9/2005,20:50:22,25.668,N,84.74,W
7/9/2005,20:52:22,25.672,N,84.744,W
7/9/2005,20:54:22,25.676,N,84.748,W
7/9/2005,20:56:22,25.681,N,84.751,W
7/9/2005,20:58:22,25.685,N,84.755,W
7/9/2005,21:00:22,25.69,N,84.758,W
7/9/2005,21:02:21,25.694,N,84.761,W
7/9/2005,21:04:21,25.699,N,84.764,W
7/9/2005,21:06:21,25.704,N,84.766,W
7/9/2005,21:08:21,25.709,N,84.769,W
7/9/2005,21:10:21,25.714,N,84.771,W
7/9/2005,21:12:21,25.719,N,84.773,W
7/9/2005,21:14:21,25.724,N,84.774,W
7/9/2005,21:16:20,25.729,N,84.776,W
7/9/2005,21:18:20,25.733,N,84.78,W
7/9/2005,21:20:20,25.737,N,84.784,W
7/9/2005,21:22:20,25.741,N,84.788,W
7/9/2005,21:24:20,25.745,N,84.792,W
7/9/2005,21:26:20,25.749,N,84.796,W
7/9/2005,21:28:21,25.753,N,84.8,W
7/9/2005,21:30:21,25.757,N,84.803,W
7/9/2005,21:32:21,25.761,N,84.807,W
7/9/2005,21:34:21,25.765,N,84.811,W
7/9/2005,21:36:21,25.77,N,84.814,W
7/9/2005,21:38:21,25.774,N,84.818,W
7/9/2005,21:40:21,25.778,N,84.821,W
7/9/2005,21:42:21,25.782,N,84.825,W
7/9/2005,21:44:20,25.786,N,84.828,W
7/9/2005,21:46:20,25.79,N,84.831,W
7/9/2005,21:48:20,25.794,N,84.835,W
7/9/2005,21:50:20,25.798,N,84.838,W
7/9/2005,21:52:20,25.802,N,84.841,W
7/9/2005,21:54:20,25.806,N,84.844,W
7/9/2005,21:56:20,25.811,N,84.847,W
7/9/2005,21:58:21,25.815,N,84.85,W
7/9/2005,22:00:21,25.819,N,84.853,W
7/9/2005,22:02:21,25.823,N,84.856,W
7/9/2005,22:04:21,25.827,N,84.858,W
7/9/2005,22:06:21,25.831,N,84.861,W
7/9/2005,22:08:21,25.836,N,84.864,W
7/9/2005,22:10:21,25.84,N,84.866,W
7/9/2005,22:12:21,25.844,N,84.869,W
7/9/2005,22:14:20,25.848,N,84.871,W
7/9/2005,22:16:20,25.853,N,84.874,W
7/9/2005,22:18:20,25.857,N,84.876,W
7/9/2005,22:20:20,25.861,N,84.878,W
7/9/2005,22:22:20,25.865,N,84.881,W
7/9/2005,22:24:20,25.87,N,84.883,W
7/9/2005,22:26:20,25.874,N,84.885,W
7/9/2005,22:28:21,25.878,N,84.888,W
7/9/2005,22:30:21,25.883,N,84.89,W
7/9/2005,22:32:21,25.887,N,84.892,W
7/9/2005,22:34:21,25.891,N,84.894,W
7/9/2005,22:36:21,25.896,N,84.896,W
7/9/2005,22:38:21,25.9,N,84.898,W
7/9/2005,22:40:21,25.905,N,84.9,W
7/9/2005,22:42:21,25.909,N,84.902,W
7/9/2005,22:44:20,25.914,N,84.904,W
7/9/2005,22:46:20,25.918,N,84.906,W
7/9/2005,22:48:20,25.923,N,84.908,W
7/9/2005,22:50:20,25.927,N,84.91,W
7/9/2005,22:52:20,25.932,N,84.912,W
7/9/2005,22:54:20,25.936,N,84.914,W
7/9/2005,22:56:20,25.941,N,84.916,W
7/9/2005,22:58:21,25.946,N,84.918,W
7/9/2005,23:00:21,25.95,N,84.92,W
7/9/2005,23:02:21,25.955,N,84.922,W
7/9/2005,23:04:21,25.96,N,84.924,W
7/9/2005,23:06:21,25.965,N,84.926,W
7/9/2005,23:08:21,25.969,N,84.928,W
7/9/2005,23:10:21,25.974,N,84.93,W
7/9/2005,23:12:21,25.979,N,84.932,W
7/9/2005,23:14:20,25.984,N,84.934,W
7/9/2005,23:16:20,25.989,N,84.936,W
7/9/2005,23:18:20,25.994,N,84.938,W
7/9/2005,23:20:20,25.999,N,84.94,W
7/9/2005,23:22:20,26.004,N,84.942,W
7/9/2005,23:24:20,26.009,N,84.944,W
7/9/2005,23:26:20,26.014,N,84.946,W
7/9/2005,23:28:21,26.019,N,84.948,W
7/9/2005,23:30:21,26.024,N,84.95,W
7/9/2005,23:32:21,26.029,N,84.952,W
7/9/2005,23:34:21,26.034,N,84.955,W
7/9/2005,23:36:21,26.04,N,84.957,W
7/9/2005,23:38:21,26.045,N,84.959,W
7/9/2005,23:40:21,26.05,N,84.961,W
7/9/2005,23:42:21,26.056,N,84.964,W
7/9/2005,23:44:20,26.061,N,84.966,W
7/9/2005,23:46:20,26.066,N,84.968,W
7/9/2005,23:48:20,26.072,N,84.971,W
7/9/2005,23:50:20,26.077,N,84.973,W
7/9/2005,23:52:20,26.083,N,84.976,W
7/9/2005,23:54:20,26.088,N,84.978,W
7/9/2005,23:54:54,26.09,N,84.979,W
7/9/2005,23:56:54,26.096,N,84.982,W
7/9/2005,23:58:53,26.102,N,84.984,W
7/10/2005,0:00:53,26.107,N,84.987,W
7/10/2005,0:02:53,26.113,N,84.989,W
7/10/2005,0:04:53,26.119,N,84.992,W
7/10/2005,0:06:53,26.125,N,84.995,W
7/10/2005,0:08:53,26.131,N,84.997,W
7/10/2005,0:10:53,26.137,N,85,W
7/10/2005,0:12:53,26.143,N,85.003,W
7/10/2005,0:14:54,26.149,N,85.006,W
7/10/2005,0:16:54,26.155,N,85.008,W
7/10/2005,0:18:54,26.161,N,85.011,W
7/10/2005,0:20:54,26.167,N,85.014,W
7/10/2005,0:22:54,26.173,N,85.017,W
7/10/2005,0:24:54,26.18,N,85.019,W
7/10/2005,0:26:54,26.186,N,85.022,W
7/10/2005,0:28:53,26.192,N,85.025,W
7/10/2005,0:30:53,26.198,N,85.028,W
7/10/2005,0:32:53,26.204,N,85.031,W
7/10/2005,0:34:53,26.21,N,85.034,W
7/10/2005,0:36:53,26.217,N,85.037,W
7/10/2005,0:38:53,26.223,N,85.04,W
7/10/2005,0:40:53,26.229,N,85.043,W
7/10/2005,0:42:53,26.235,N,85.046,W
7/10/2005,0:44:54,26.241,N,85.049,W
7/10/2005,0:46:54,26.248,N,85.052,W
7/10/2005,0:48:54,26.254,N,85.055,W
7/10/2005,0:50:54,26.26,N,85.058,W
7/10/2005,0:52:54,26.266,N,85.061,W
7/10/2005,0:54:54,26.273,N,85.064,W
7/10/2005,0:56:54,26.279,N,85.067,W
7/10/2005,0:58:53,26.285,N,85.071,W
7/10/2005,1:00:53,26.291,N,85.074,W
7/10/2005,1:02:53,26.298,N,85.077,W
7/10/2005,1:04:53,26.304,N,85.081,W
7/10/2005,1:06:53,26.31,N,85.084,W
7/10/2005,1:08:53,26.317,N,85.087,W
7/10/2005,1:10:53,26.323,N,85.091,W
7/10/2005,1:12:53,26.329,N,85.094,W
7/10/2005,1:14:54,26.335,N,85.098,W
7/10/2005,1:16:54,26.342,N,85.101,W
7/10/2005,1:18:54,26.348,N,85.105,W
7/10/2005,1:20:54,26.354,N,85.108,W
7/10/2005,1:22:54,26.36,N,85.112,W
7/10/2005,1:24:54,26.366,N,85.116,W
7/10/2005,1:26:54,26.373,N,85.12,W
7/10/2005,1:28:53,26.379,N,85.123,W
7/10/2005,1:30:53,26.385,N,85.127,W
7/10/2005,1:31:50,26.388,N,85.129,W
7/10/2005,1:33:50,26.394,N,85.133,W
7/10/2005,1:35:51,26.4,N,85.137,W
7/10/2005,1:37:51,26.406,N,85.141,W
7/10/2005,1:39:51,26.412,N,85.145,W
7/10/2005,1:41:51,26.419,N,85.149,W
7/10/2005,1:43:51,26.425,N,85.153,W
7/10/2005,1:45:51,26.431,N,85.157,W
7/10/2005,1:47:51,26.437,N,85.161,W
7/10/2005,1:49:51,26.443,N,85.165,W
7/10/2005,1:51:50,26.449,N,85.17,W
7/10/2005,1:53:50,26.455,N,85.174,W
7/10/2005,1:55:50,26.461,N,85.178,W
7/10/2005,1:57:50,26.467,N,85.182,W
7/10/2005,1:59:50,26.473,N,85.187,W
7/10/2005,2:01:50,26.479,N,85.191,W
7/10/2005,2:03:50,26.485,N,85.196,W
7/10/2005,2:05:51,26.492,N,85.2,W
7/10/2005,2:07:51,26.498,N,85.205,W
7/10/2005,2:09:51,26.504,N,85.209,W
7/10/2005,2:11:51,26.51,N,85.214,W
7/10/2005,2:13:51,26.516,N,85.218,W
7/10/2005,2:15:51,26.522,N,85.223,W
7/10/2005,2:17:51,26.528,N,85.228,W
7/10/2005,2:19:51,26.534,N,85.232,W
7/10/2005,2:21:50,26.54,N,85.237,W
7/10/2005,2:23:50,26.546,N,85.242,W
7/10/2005,2:25:50,26.552,N,85.246,W
7/10/2005,2:27:50,26.558,N,85.251,W
7/10/2005,2:29:50,26.564,N,85.256,W
7/10/2005,2:31:50,26.57,N,85.261,W
7/10/2005,2:33:50,26.576,N,85.265,W
7/10/2005,2:35:51,26.582,N,85.27,W
7/10/2005,2:37:51,26.588,N,85.275,W
7/10/2005,2:39:51,26.594,N,85.28,W
7/10/2005,2:41:51,26.6,N,85.285,W
7/10/2005,2:43:51,26.606,N,85.29,W
7/10/2005,2:45:51,26.612,N,85.294,W
7/10/2005,2:47:51,26.618,N,85.299,W
