Track,for,Emily,2005,,,
7/15/2005,14:20:48,14.377,N,70.738,W,5
7/15/2005,14:22:49,14.38,N,70.748,W,5
7/15/2005,14:24:49,14.382,N,70.758,W,5
7/15/2005,14:26:49,14.384,N,70.768,W,5
7/15/2005,14:28:49,14.387,N,70.779,W,5
7/15/2005,14:30:48,14.389,N,70.789,W,5
7/15/2005,14:32:48,14.392,N,70.799,W,5
7/15/2005,14:34:48,14.394,N,70.809,W,5
7/15/2005,14:36:48,14.396,N,70.819,W,5
7/15/2005,14:38:49,14.399,N,70.829,W,5
7/15/2005,14:40:49,14.401,N,70.839,W,5
7/15/2005,14:42:49,14.403,N,70.849,W,5
7/15/2005,14:44:48,14.406,N,70.859,W,5
7/15/2005,14:46:48,14.408,N,70.869,W,5
7/15/2005,14:48:48,14.411,N,70.879,W,5
7/15/2005,14:50:48,14.413,N,70.889,W,5
7/15/2005,14:52:49,14.415,N,70.899,W,5
7/15/2005,14:54:49,14.418,N,70.909,W,5
7/15/2005,14:56:49,14.42,N,70.918,W,5
7/15/2005,14:58:49,14.422,N,70.928,W,5
7/15/2005,15:00:48,14.425,N,70.938,W,5
7/15/2005,15:02:48,14.427,N,70.948,W,5
7/15/2005,15:04:48,14.429,N,70.958,W,5
7/15/2005,15:06:48,14.432,N,70.968,W,5
7/15/2005,15:08:49,14.434,N,70.978,W,5
7/15/2005,15:10:49,14.436,N,70.988,W,5
7/15/2005,15:12:49,14.439,N,70.998,W,5
7/15/2005,15:14:48,14.441,N,71.008,W,5
7/15/2005,15:16:48,14.443,N,71.018,W,5
7/15/2005,15:18:48,14.446,N,71.028,W,5
7/15/2005,15:20:48,14.448,N,71.038,W,5
7/15/2005,15:22:49,14.45,N,71.048,W,5
7/15/2005,15:24:49,14.452,N,71.058,W,5
7/15/2005,15:26:49,14.455,N,71.068,W,5
7/15/2005,15:28:49,14.457,N,71.078,W,5
7/15/2005,15:30:48,14.459,N,71.088,W,5
7/15/2005,15:32:48,14.462,N,71.098,W,5
7/15/2005,15:34:48,14.464,N,71.108,W,5
7/15/2005,15:36:48,14.466,N,71.117,W,5
7/15/2005,15:38:49,14.468,N,71.127,W,5
7/15/2005,15:40:49,14.471,N,71.137,W,5
7/15/2005,15:42:49,14.473,N,71.147,W,5
7/15/2005,15:44:48,14.475,N,71.157,W,5
7/15/2005,15:46:48,14.477,N,71.167,W,5
7/15/2005,15:48:48,14.48,N,71.177,W,5
7/15/2005,15:50:48,14.482,N,71.187,W,5
7/15/2005,15:52:49,14.484,N,71.197,W,5
7/15/2005,15:54:49,14.486,N,71.206,W,5
7/15/2005,15:56:49,14.489,N,71.216,W,5
7/15/2005,15:58:49,14.491,N,71.226,W,5
7/15/2005,16:00:48,14.493,N,71.236,W,5
7/15/2005,16:02:48,14.495,N,71.246,W,5
7/15/2005,16:04:48,14.497,N,71.256,W,5
7/15/2005,16:06:48,14.5,N,71.266,W,5
7/15/2005,16:08:48,14.502,N,71.275,W,5
7/15/2005,16:10:48,14.504,N,71.285,W,5
7/15/2005,16:12:48,14.506,N,71.295,W,5
7/15/2005,16:14:49,14.508,N,71.305,W,5
7/15/2005,16:16:49,14.511,N,71.315,W,5
7/15/2005,16:18:49,14.513,N,71.325,W,5
7/15/2005,16:20:49,14.515,N,71.334,W,5
7/15/2005,16:22:49,14.517,N,71.344,W,5
7/15/2005,16:24:49,14.519,N,71.354,W,5
7/15/2005,16:26:49,14.521,N,71.364,W,5
7/15/2005,16:28:49,14.524,N,71.373,W,5
7/15/2005,16:30:48,14.526,N,71.383,W,5
7/15/2005,16:32:48,14.528,N,71.393,W,5
7/15/2005,16:34:48,14.53,N,71.403,W,5
7/15/2005,16:36:48,14.532,N,71.413,W,5
7/15/2005,16:38:48,14.534,N,71.422,W,5
7/15/2005,16:40:48,14.536,N,71.432,W,5
7/15/2005,16:42:48,14.538,N,71.442,W,5
7/15/2005,16:44:49,14.541,N,71.452,W,5
7/15/2005,16:46:49,14.543,N,71.461,W,5
7/15/2005,16:48:49,14.545,N,71.471,W,5
7/15/2005,16:50:49,14.547,N,71.481,W,5
7/15/2005,16:52:49,14.549,N,71.49,W,5
7/15/2005,16:54:49,14.551,N,71.5,W,5
7/15/2005,16:56:49,14.553,N,71.51,W,5
7/15/2005,16:58:49,14.555,N,71.519,W,5
7/15/2005,17:00:48,14.557,N,71.529,W,5
7/15/2005,17:02:48,14.559,N,71.539,W,5
7/15/2005,17:04:48,14.561,N,71.548,W,5
7/15/2005,17:06:48,14.563,N,71.558,W,5
7/15/2005,17:08:48,14.566,N,71.568,W,5
7/15/2005,17:10:48,14.568,N,71.577,W,5
7/15/2005,17:12:48,14.57,N,71.587,W,5
7/15/2005,17:14:49,14.572,N,71.597,W,5
7/15/2005,17:16:49,14.574,N,71.606,W,5
7/15/2005,17:18:49,14.576,N,71.616,W,5
7/15/2005,17:20:49,14.578,N,71.625,W,5
7/15/2005,17:22:49,14.58,N,71.635,W,5
7/15/2005,17:24:49,14.582,N,71.645,W,5
7/15/2005,17:26:49,14.584,N,71.654,W,5
7/15/2005,17:28:49,14.586,N,71.664,W,5
7/15/2005,17:30:48,14.588,N,71.673,W,5
7/15/2005,17:32:48,14.59,N,71.683,W,5
7/15/2005,17:34:48,14.592,N,71.692,W,5
7/15/2005,17:36:48,14.594,N,71.702,W,5
7/15/2005,17:38:48,14.596,N,71.712,W,5
7/15/2005,17:40:48,14.598,N,71.721,W,5
7/15/2005,17:42:48,14.6,N,71.731,W,5
7/15/2005,17:44:49,14.602,N,71.74,W,5
7/15/2005,17:46:49,14.604,N,71.75,W,5
7/15/2005,17:48:49,14.606,N,71.759,W,5
7/15/2005,17:50:49,14.607,N,71.769,W,5
7/15/2005,17:52:49,14.609,N,71.778,W,5
7/15/2005,17:54:49,14.611,N,71.787,W,5
7/15/2005,17:56:49,14.613,N,71.797,W,5
7/15/2005,17:58:49,14.615,N,71.806,W,5
7/15/2005,18:00:48,14.617,N,71.816,W,5
7/15/2005,18:02:48,14.619,N,71.825,W,5
7/15/2005,18:04:48,14.621,N,71.835,W,5
7/15/2005,18:06:48,14.623,N,71.844,W,5
7/15/2005,18:08:48,14.625,N,71.853,W,5
7/15/2005,18:10:48,14.627,N,71.863,W,5
7/15/2005,18:12:48,14.629,N,71.872,W,5
7/15/2005,18:14:49,14.63,N,71.882,W,5
7/15/2005,18:16:49,14.632,N,71.891,W,5
7/15/2005,18:18:49,14.634,N,71.9,W,5
7/15/2005,18:20:49,14.636,N,71.91,W,5
7/15/2005,18:22:49,14.638,N,71.919,W,5
7/15/2005,18:24:49,14.64,N,71.928,W,5
7/15/2005,18:26:49,14.642,N,71.938,W,5
7/15/2005,18:28:49,14.643,N,71.947,W,5
7/15/2005,18:30:48,14.645,N,71.956,W,5
7/15/2005,18:32:48,14.647,N,71.966,W,5
7/15/2005,18:34:48,14.649,N,71.975,W,5
7/15/2005,18:36:48,14.651,N,71.984,W,5
7/15/2005,18:38:48,14.653,N,71.994,W,5
7/15/2005,18:40:48,14.654,N,72.003,W,5
7/15/2005,18:42:48,14.656,N,72.012,W,5
7/15/2005,18:44:49,14.658,N,72.022,W,5
7/15/2005,18:46:49,14.66,N,72.031,W,5
7/15/2005,18:48:49,14.662,N,72.04,W,5
7/15/2005,18:50:49,14.663,N,72.049,W,5
7/15/2005,18:52:49,14.665,N,72.059,W,5
7/15/2005,18:54:49,14.667,N,72.068,W,5
7/15/2005,18:56:49,14.669,N,72.077,W,5
7/15/2005,18:58:49,14.671,N,72.086,W,5
7/15/2005,19:00:48,14.672,N,72.095,W,5
7/15/2005,19:02:48,14.674,N,72.105,W,5
7/15/2005,19:04:48,14.676,N,72.114,W,5
7/15/2005,19:06:48,14.678,N,72.123,W,5
7/15/2005,19:08:48,14.679,N,72.132,W,5
7/15/2005,19:10:48,14.681,N,72.141,W,5
7/15/2005,19:12:48,14.683,N,72.151,W,5
7/15/2005,19:14:49,14.685,N,72.16,W,5
7/15/2005,19:16:49,14.686,N,72.169,W,5
7/15/2005,19:18:49,14.688,N,72.178,W,5
7/15/2005,19:20:49,14.69,N,72.187,W,5
7/15/2005,19:22:49,14.692,N,72.196,W,5
7/15/2005,19:24:49,14.693,N,72.206,W,5
7/15/2005,19:26:49,14.695,N,72.215,W,5
7/15/2005,19:28:49,14.697,N,72.224,W,5
7/15/2005,19:30:48,14.698,N,72.233,W,5
7/15/2005,19:32:48,14.7,N,72.242,W,5
7/15/2005,19:34:48,14.702,N,72.251,W,5
7/15/2005,19:36:48,14.704,N,72.26,W,5
7/15/2005,19:38:48,14.705,N,72.269,W,5
7/15/2005,19:40:48,14.707,N,72.278,W,5
7/15/2005,19:42:48,14.709,N,72.288,W,5
7/15/2005,19:44:49,14.71,N,72.297,W,5
7/15/2005,19:46:49,14.712,N,72.306,W,5
7/15/2005,19:48:49,14.714,N,72.315,W,5
7/15/2005,19:50:49,14.715,N,72.324,W,5
7/15/2005,19:52:49,14.717,N,72.333,W,5
7/15/2005,19:54:49,14.719,N,72.342,W,5
7/15/2005,19:56:49,14.72,N,72.351,W,5
7/15/2005,19:58:49,14.722,N,72.36,W,5
7/15/2005,20:00:48,14.724,N,72.369,W,5
7/15/2005,20:02:48,14.725,N,72.378,W,5
7/15/2005,20:04:48,14.727,N,72.387,W,5
7/15/2005,20:06:48,14.729,N,72.396,W,5
7/15/2005,20:08:48,14.73,N,72.405,W,5
7/15/2005,20:10:48,14.732,N,72.414,W,5
7/15/2005,20:12:48,14.733,N,72.423,W,5
7/15/2005,20:14:49,14.735,N,72.432,W,5
7/15/2005,20:16:49,14.737,N,72.441,W,5
7/15/2005,20:18:49,14.738,N,72.45,W,5
7/15/2005,20:20:49,14.74,N,72.459,W,5
7/15/2005,20:22:49,14.742,N,72.468,W,5
7/15/2005,20:24:49,14.743,N,72.477,W,5
7/15/2005,20:26:49,14.745,N,72.486,W,5
7/15/2005,20:28:49,14.746,N,72.495,W,5
7/15/2005,20:30:48,14.748,N,72.504,W,5
7/15/2005,20:32:48,14.75,N,72.513,W,5
7/15/2005,20:34:48,14.751,N,72.522,W,5
7/15/2005,20:36:48,14.753,N,72.531,W,5
7/15/2005,20:38:48,14.754,N,72.54,W,5
7/15/2005,20:40:48,14.756,N,72.549,W,5
7/15/2005,20:42:48,14.757,N,72.557,W,5
7/15/2005,20:44:49,14.759,N,72.566,W,5
7/15/2005,20:46:49,14.761,N,72.575,W,5
7/15/2005,20:48:49,14.762,N,72.584,W,5
7/15/2005,20:50:49,14.764,N,72.593,W,5
7/15/2005,20:52:49,14.765,N,72.602,W,5
7/15/2005,20:54:49,14.767,N,72.611,W,5
7/15/2005,20:56:49,14.768,N,72.62,W,5
7/15/2005,20:58:49,14.77,N,72.629,W,5
7/15/2005,21:00:48,14.772,N,72.637,W,5
7/15/2005,21:02:48,14.773,N,72.646,W,5
7/15/2005,21:04:48,14.775,N,72.655,W,5
7/15/2005,21:06:48,14.776,N,72.664,W,5
7/15/2005,21:08:48,14.778,N,72.673,W,5
7/15/2005,21:10:48,14.779,N,72.682,W,5
7/15/2005,21:12:48,14.781,N,72.691,W,5
7/15/2005,21:14:49,14.782,N,72.7,W,5
7/15/2005,21:16:49,14.784,N,72.708,W,5
7/15/2005,21:18:49,14.785,N,72.717,W,5
7/15/2005,21:20:49,14.787,N,72.726,W,5
7/15/2005,21:22:49,14.788,N,72.735,W,5
7/15/2005,21:24:49,14.79,N,72.744,W,5
7/15/2005,21:26:49,14.791,N,72.752,W,5
7/15/2005,21:28:49,14.793,N,72.761,W,5
7/15/2005,21:30:48,14.794,N,72.77,W,5
7/15/2005,21:32:48,14.796,N,72.779,W,5
7/15/2005,21:34:48,14.798,N,72.788,W,5
7/15/2005,21:36:48,14.799,N,72.797,W,5
7/15/2005,21:38:48,14.801,N,72.805,W,5
7/15/2005,21:40:48,14.802,N,72.814,W,5
7/15/2005,21:42:48,14.804,N,72.823,W,5
7/15/2005,21:44:49,14.805,N,72.832,W,5
7/15/2005,21:46:49,14.806,N,72.841,W,5
7/15/2005,21:48:49,14.808,N,72.849,W,5
7/15/2005,21:50:49,14.809,N,72.858,W,5
7/15/2005,21:52:49,14.811,N,72.867,W,5
7/15/2005,21:54:49,14.812,N,72.876,W,5
7/15/2005,21:56:49,14.814,N,72.884,W,5
7/15/2005,21:58:49,14.815,N,72.893,W,5
7/15/2005,22:00:48,14.817,N,72.902,W,5
7/15/2005,22:02:48,14.818,N,72.911,W,5
7/15/2005,22:04:48,14.82,N,72.919,W,5
7/15/2005,22:06:48,14.821,N,72.928,W,5
7/15/2005,22:08:48,14.823,N,72.937,W,5
7/15/2005,22:10:48,14.824,N,72.946,W,5
7/15/2005,22:12:48,14.826,N,72.954,W,5
7/15/2005,22:14:49,14.827,N,72.963,W,5
7/15/2005,22:16:49,14.829,N,72.972,W,5
7/15/2005,22:18:49,14.83,N,72.981,W,5
7/15/2005,22:20:49,14.832,N,72.989,W,5
7/15/2005,22:22:49,14.833,N,72.998,W,5
7/15/2005,22:24:49,14.834,N,73.007,W,5
7/15/2005,22:26:49,14.836,N,73.015,W,5
7/15/2005,22:28:49,14.837,N,73.024,W,5
7/15/2005,22:30:48,14.839,N,73.033,W,5
7/15/2005,22:32:48,14.84,N,73.042,W,5
7/15/2005,22:34:48,14.842,N,73.05,W,5
7/15/2005,22:36:48,14.843,N,73.059,W,5
7/15/2005,22:38:48,14.845,N,73.068,W,5
7/15/2005,22:40:48,14.846,N,73.076,W,5
7/15/2005,22:42:48,14.847,N,73.085,W,5
7/15/2005,22:44:49,14.849,N,73.094,W,5
7/15/2005,22:46:49,14.85,N,73.102,W,5
7/15/2005,22:48:49,14.852,N,73.111,W,5
7/15/2005,22:50:49,14.853,N,73.12,W,5
7/15/2005,22:52:49,14.855,N,73.129,W,5
7/15/2005,22:54:49,14.856,N,73.137,W,5
7/15/2005,22:56:49,14.857,N,73.146,W,5
7/15/2005,22:58:49,14.859,N,73.155,W,5
7/15/2005,23:00:48,14.86,N,73.163,W,5
7/15/2005,23:02:48,14.862,N,73.172,W,5
7/15/2005,23:04:48,14.863,N,73.181,W,5
7/15/2005,23:06:48,14.864,N,73.189,W,5
7/15/2005,23:08:48,14.866,N,73.198,W,5
7/15/2005,23:10:48,14.867,N,73.207,W,5
7/15/2005,23:12:48,14.869,N,73.215,W,5
7/15/2005,23:14:49,14.87,N,73.224,W,5
7/15/2005,23:16:49,14.872,N,73.233,W,5
7/15/2005,23:18:49,14.873,N,73.241,W,5
7/15/2005,23:20:49,14.874,N,73.25,W,5
7/15/2005,23:22:49,14.876,N,73.259,W,5
7/15/2005,23:23:09,14.876,N,73.26,W,5
7/15/2005,23:25:08,14.877,N,73.268,W,5
7/15/2005,23:27:08,14.878,N,73.277,W,5
7/15/2005,23:29:08,14.879,N,73.285,W,5
7/15/2005,23:31:08,14.88,N,73.294,W,5
7/15/2005,23:33:08,14.881,N,73.302,W,5
7/15/2005,23:35:08,14.882,N,73.31,W,5
7/15/2005,23:37:08,14.883,N,73.319,W,5
7/15/2005,23:39:08,14.884,N,73.327,W,5
7/15/2005,23:41:09,14.885,N,73.336,W,5
7/15/2005,23:43:09,14.886,N,73.344,W,5
7/15/2005,23:45:09,14.887,N,73.353,W,5
7/15/2005,23:47:09,14.888,N,73.361,W,5
7/15/2005,23:49:09,14.89,N,73.37,W,5
7/15/2005,23:51:09,14.891,N,73.378,W,5
7/15/2005,23:53:09,14.892,N,73.387,W,5
7/15/2005,23:55:08,14.893,N,73.396,W,5
7/15/2005,23:57:08,14.895,N,73.404,W,5
7/15/2005,23:59:08,14.896,N,73.413,W,5
7/16/2005,0:01:08,14.897,N,73.421,W,5
7/16/2005,0:03:08,14.898,N,73.43,W,5
7/16/2005,0:05:08,14.9,N,73.439,W,5
7/16/2005,0:07:08,14.901,N,73.447,W,5
7/16/2005,0:09:08,14.903,N,73.456,W,5
7/16/2005,0:11:09,14.904,N,73.464,W,5
7/16/2005,0:13:09,14.905,N,73.473,W,5
7/16/2005,0:15:09,14.907,N,73.482,W,5
7/16/2005,0:17:09,14.908,N,73.49,W,5
7/16/2005,0:19:09,14.91,N,73.499,W,5
7/16/2005,0:21:09,14.911,N,73.508,W,5
7/16/2005,0:23:09,14.913,N,73.516,W,5
7/16/2005,0:25:08,14.914,N,73.525,W,5
7/16/2005,0:27:08,14.916,N,73.534,W,5
7/16/2005,0:29:08,14.918,N,73.543,W,5
7/16/2005,0:31:08,14.919,N,73.551,W,5
7/16/2005,0:33:08,14.921,N,73.56,W,5
7/16/2005,0:35:08,14.922,N,73.569,W,5
7/16/2005,0:37:08,14.924,N,73.577,W,5
7/16/2005,0:39:08,14.926,N,73.586,W,5
7/16/2005,0:41:09,14.927,N,73.595,W,5
7/16/2005,0:43:09,14.929,N,73.604,W,5
7/16/2005,0:45:09,14.931,N,73.613,W,5
7/16/2005,0:47:09,14.932,N,73.621,W,5
7/16/2005,0:49:09,14.934,N,73.63,W,5
7/16/2005,0:51:09,14.936,N,73.639,W,5
7/16/2005,0:53:09,14.938,N,73.648,W,5
7/16/2005,0:55:08,14.939,N,73.657,W,5
7/16/2005,0:56:51,14.941,N,73.664,W,5
7/16/2005,0:58:51,14.943,N,73.673,W,5
7/16/2005,1:00:51,14.944,N,73.682,W,5
7/16/2005,1:02:51,14.946,N,73.69,W,5
7/16/2005,1:04:51,14.947,N,73.699,W,5
7/16/2005,1:06:50,14.949,N,73.708,W,5
7/16/2005,1:08:50,14.951,N,73.717,W,5
7/16/2005,1:10:50,14.952,N,73.726,W,5
7/16/2005,1:12:50,14.954,N,73.735,W,5
7/16/2005,1:14:50,14.956,N,73.744,W,5
7/16/2005,1:16:50,14.957,N,73.752,W,5
7/16/2005,1:18:50,14.959,N,73.761,W,5
7/16/2005,1:20:51,14.961,N,73.77,W,5
7/16/2005,1:22:51,14.963,N,73.779,W,5
7/16/2005,1:24:51,14.964,N,73.788,W,5
7/16/2005,1:26:51,14.966,N,73.797,W,5
7/16/2005,1:28:51,14.968,N,73.806,W,5
7/16/2005,1:30:51,14.97,N,73.815,W,5
7/16/2005,1:32:51,14.972,N,73.824,W,5
7/16/2005,1:34:51,14.973,N,73.833,W,5
7/16/2005,1:36:50,14.975,N,73.842,W,5
7/16/2005,1:38:50,14.977,N,73.851,W,5
7/16/2005,1:40:50,14.979,N,73.859,W,5
7/16/2005,1:42:50,14.981,N,73.868,W,5
7/16/2005,1:44:50,14.983,N,73.877,W,5
7/16/2005,1:46:50,14.985,N,73.886,W,5
7/16/2005,1:48:50,14.987,N,73.895,W,5
7/16/2005,1:50:51,14.989,N,73.904,W,5
7/16/2005,1:52:51,14.991,N,73.913,W,5
7/16/2005,1:54:51,14.993,N,73.922,W,5
7/16/2005,1:56:51,14.995,N,73.931,W,5
7/16/2005,1:58:51,14.998,N,73.94,W,5
7/16/2005,2:00:51,15,N,73.949,W,5
7/16/2005,2:02:51,15.002,N,73.958,W,5
7/16/2005,2:04:51,15.004,N,73.967,W,5
7/16/2005,2:06:50,15.006,N,73.976,W,5
7/16/2005,2:08:50,15.009,N,73.984,W,5
7/16/2005,2:10:50,15.011,N,73.993,W,5
7/16/2005,2:12:50,15.013,N,74.002,W,5
7/16/2005,2:14:50,15.016,N,74.011,W,5
7/16/2005,2:16:50,15.018,N,74.02,W,5
7/16/2005,2:18:50,15.021,N,74.029,W,5
7/16/2005,2:20:39,15.023,N,74.037,W,5
7/16/2005,2:22:39,15.026,N,74.046,W,5
7/16/2005,2:24:39,15.028,N,74.054,W,5
7/16/2005,2:26:39,15.031,N,74.063,W,5
7/16/2005,2:28:39,15.034,N,74.071,W,5
7/16/2005,2:30:39,15.036,N,74.08,W,5
7/16/2005,2:32:39,15.039,N,74.088,W,5
7/16/2005,2:34:39,15.042,N,74.096,W,5
7/16/2005,2:36:40,15.045,N,74.105,W,5
7/16/2005,2:38:40,15.048,N,74.113,W,5
7/16/2005,2:40:40,15.051,N,74.121,W,5
7/16/2005,2:42:40,15.054,N,74.13,W,5
7/16/2005,2:44:40,15.057,N,74.138,W,5
7/16/2005,2:46:40,15.06,N,74.146,W,5
7/16/2005,2:48:40,15.063,N,74.155,W,5
7/16/2005,2:50:39,15.066,N,74.163,W,5
7/16/2005,2:52:39,15.07,N,74.171,W,5
7/16/2005,2:54:39,15.073,N,74.179,W,5
7/16/2005,2:56:39,15.076,N,74.188,W,5
7/16/2005,2:58:39,15.08,N,74.196,W,5
7/16/2005,3:00:39,15.083,N,74.204,W,5
7/16/2005,3:02:39,15.086,N,74.212,W,5
7/16/2005,3:04:39,15.09,N,74.221,W,5
7/16/2005,3:06:40,15.093,N,74.229,W,5
7/16/2005,3:08:40,15.096,N,74.237,W,5
7/16/2005,3:10:40,15.1,N,74.246,W,5
7/16/2005,3:12:40,15.103,N,74.254,W,5
7/16/2005,3:14:40,15.107,N,74.262,W,5
7/16/2005,3:16:40,15.11,N,74.27,W,5
7/16/2005,3:18:40,15.114,N,74.279,W,5
7/16/2005,3:20:39,15.117,N,74.287,W,5
7/16/2005,3:22:39,15.121,N,74.296,W,5
7/16/2005,3:24:39,15.124,N,74.304,W,5
7/16/2005,3:26:39,15.128,N,74.312,W,5
7/16/2005,3:28:39,15.132,N,74.321,W,5
7/16/2005,3:30:39,15.135,N,74.329,W,5
7/16/2005,3:32:39,15.139,N,74.338,W,5
7/16/2005,3:34:39,15.142,N,74.347,W,5
7/16/2005,3:36:40,15.146,N,74.355,W,5
7/16/2005,3:38:40,15.149,N,74.364,W,5
7/16/2005,3:40:40,15.153,N,74.373,W,5
7/16/2005,3:42:40,15.156,N,74.381,W,5
7/16/2005,3:44:40,15.16,N,74.39,W,5
7/16/2005,3:46:40,15.164,N,74.399,W,5
7/16/2005,3:48:40,15.167,N,74.408,W,5
7/16/2005,3:50:39,15.171,N,74.417,W,5
7/16/2005,3:52:39,15.174,N,74.426,W,5
7/16/2005,3:54:39,15.178,N,74.435,W,5
7/16/2005,3:56:39,15.181,N,74.444,W,5
7/16/2005,3:58:39,15.184,N,74.453,W,5
7/16/2005,4:00:39,15.188,N,74.462,W,5
7/16/2005,4:02:39,15.191,N,74.472,W,5
7/16/2005,4:04:39,15.195,N,74.481,W,5
7/16/2005,4:06:40,15.198,N,74.49,W,5
7/16/2005,4:08:40,15.201,N,74.5,W,5
7/16/2005,4:10:40,15.205,N,74.509,W,5
7/16/2005,4:12:40,15.208,N,74.519,W,5
7/16/2005,4:14:30,15.211,N,74.528,W,5
7/16/2005,4:16:30,15.214,N,74.537,W,5
7/16/2005,4:18:30,15.217,N,74.547,W,5
7/16/2005,4:20:30,15.22,N,74.557,W,5
7/16/2005,4:22:30,15.224,N,74.566,W,5
7/16/2005,4:24:30,15.227,N,74.576,W,5
7/16/2005,4:26:31,15.23,N,74.586,W,5
7/16/2005,4:28:31,15.233,N,74.595,W,5
7/16/2005,4:30:31,15.236,N,74.605,W,5
7/16/2005,4:32:31,15.239,N,74.615,W,5
7/16/2005,4:34:31,15.242,N,74.625,W,5
7/16/2005,4:36:31,15.245,N,74.635,W,5
7/16/2005,4:38:31,15.248,N,74.645,W,5
7/16/2005,4:40:30,15.251,N,74.655,W,5
7/16/2005,4:42:30,15.254,N,74.665,W,5
7/16/2005,4:44:30,15.257,N,74.675,W,5
7/16/2005,4:46:30,15.26,N,74.686,W,5
7/16/2005,4:48:30,15.263,N,74.696,W,5
7/16/2005,4:50:30,15.266,N,74.706,W,5
7/16/2005,4:52:30,15.269,N,74.717,W,5
7/16/2005,4:54:30,15.272,N,74.727,W,5
7/16/2005,4:56:31,15.275,N,74.738,W,5
7/16/2005,4:58:31,15.278,N,74.748,W,5
7/16/2005,5:00:31,15.281,N,74.759,W,5
7/16/2005,5:02:31,15.284,N,74.77,W,5
7/16/2005,5:04:31,15.287,N,74.781,W,5
7/16/2005,5:06:31,15.289,N,74.791,W,5
7/16/2005,5:08:31,15.292,N,74.802,W,5
7/16/2005,5:10:30,15.295,N,74.813,W,5
7/16/2005,5:12:30,15.298,N,74.824,W,5
7/16/2005,5:14:30,15.301,N,74.835,W,5
7/16/2005,5:16:30,15.304,N,74.847,W,5
7/16/2005,5:18:30,15.306,N,74.858,W,5
7/16/2005,5:20:30,15.309,N,74.869,W,5
7/16/2005,5:22:30,15.312,N,74.881,W,5
7/16/2005,5:24:30,15.315,N,74.892,W,5
7/16/2005,5:26:31,15.318,N,74.904,W,5
7/16/2005,5:28:31,15.32,N,74.915,W,5
7/16/2005,5:30:31,15.323,N,74.927,W,5
7/16/2005,5:32:31,15.326,N,74.939,W,5
7/16/2005,5:34:31,15.328,N,74.95,W,5
7/16/2005,5:36:31,15.331,N,74.962,W,5
7/16/2005,5:38:31,15.334,N,74.974,W,5
7/16/2005,5:40:30,15.336,N,74.986,W,5
7/16/2005,5:40:57,15.337,N,74.989,W,5
7/16/2005,5:42:57,15.34,N,74.999,W,5
7/16/2005,5:44:57,15.343,N,75.01,W,5
7/16/2005,5:46:57,15.346,N,75.02,W,5
7/16/2005,5:48:57,15.348,N,75.03,W,5
7/16/2005,5:50:57,15.351,N,75.04,W,5
7/16/2005,5:52:57,15.354,N,75.05,W,5
7/16/2005,5:54:58,15.357,N,75.061,W,5
7/16/2005,5:56:58,15.36,N,75.071,W,5
7/16/2005,5:58:58,15.363,N,75.081,W,5
7/16/2005,6:00:58,15.366,N,75.091,W,5
7/16/2005,6:02:58,15.368,N,75.101,W,5
7/16/2005,6:04:58,15.371,N,75.111,W,5
7/16/2005,6:06:58,15.374,N,75.121,W,5
7/16/2005,6:08:58,15.377,N,75.131,W,5
7/16/2005,6:10:57,15.38,N,75.141,W,5
7/16/2005,6:12:57,15.382,N,75.15,W,5
7/16/2005,6:14:57,15.385,N,75.16,W,5
7/16/2005,6:16:57,15.388,N,75.17,W,5
7/16/2005,6:18:57,15.391,N,75.18,W,5
7/16/2005,6:20:57,15.394,N,75.19,W,5
7/16/2005,6:22:57,15.397,N,75.199,W,5
7/16/2005,6:24:58,15.399,N,75.209,W,5
7/16/2005,6:26:58,15.402,N,75.219,W,5
7/16/2005,6:28:58,15.405,N,75.228,W,5
7/16/2005,6:30:58,15.408,N,75.238,W,5
7/16/2005,6:32:58,15.41,N,75.247,W,5
7/16/2005,6:34:58,15.413,N,75.257,W,5
7/16/2005,6:36:58,15.416,N,75.266,W,5
7/16/2005,6:38:58,15.419,N,75.275,W,5
7/16/2005,6:40:57,15.421,N,75.285,W,5
7/16/2005,6:42:57,15.424,N,75.294,W,5
7/16/2005,6:44:57,15.427,N,75.303,W,5
7/16/2005,6:46:57,15.43,N,75.313,W,5
7/16/2005,6:48:57,15.432,N,75.322,W,5
7/16/2005,6:50:57,15.435,N,75.331,W,5
7/16/2005,6:52:57,15.438,N,75.34,W,5
7/16/2005,6:54:58,15.441,N,75.349,W,5
7/16/2005,6:56:58,15.443,N,75.358,W,5
7/16/2005,6:58:58,15.446,N,75.367,W,5
7/16/2005,7:00:58,15.449,N,75.376,W,5
7/16/2005,7:02:58,15.451,N,75.385,W,5
7/16/2005,7:04:58,15.454,N,75.393,W,5
7/16/2005,7:06:58,15.457,N,75.402,W,5
7/16/2005,7:08:58,15.459,N,75.411,W,5
7/16/2005,7:10:57,15.462,N,75.42,W,5
7/16/2005,7:12:57,15.465,N,75.428,W,5
7/16/2005,7:14:57,15.467,N,75.437,W,5
7/16/2005,7:16:57,15.47,N,75.445,W,5
7/16/2005,7:18:57,15.473,N,75.454,W,5
7/16/2005,7:20:57,15.475,N,75.462,W,5
7/16/2005,7:22:57,15.478,N,75.471,W,5
7/16/2005,7:24:58,15.481,N,75.479,W,5
7/16/2005,7:26:58,15.483,N,75.487,W,5
7/16/2005,7:28:58,15.486,N,75.495,W,5
7/16/2005,7:30:58,15.488,N,75.503,W,5
