Track,for,Alberto,2018,,,,
5/28/2018,16:50:52,29.737,N,85.915,W,0.75,5.32
5/28/2018,16:52:52,29.742,N,85.914,W,0.74,5.32
5/28/2018,16:54:52,29.748,N,85.913,W,0.73,5.32
5/28/2018,16:56:53,29.754,N,85.912,W,0.72,5.32
5/28/2018,16:58:53,29.76,N,85.911,W,0.71,5.31
5/28/2018,17:00:53,29.765,N,85.91,W,0.7,5.31
5/28/2018,17:02:53,29.771,N,85.909,W,0.69,5.31
5/28/2018,17:04:53,29.777,N,85.909,W,0.68,5.31
5/28/2018,17:06:53,29.782,N,85.908,W,0.66,5.31
5/28/2018,17:08:53,29.788,N,85.907,W,0.65,5.3
5/28/2018,17:10:52,29.794,N,85.906,W,0.64,5.3
5/28/2018,17:12:52,29.8,N,85.905,W,0.63,5.3
5/28/2018,17:14:52,29.805,N,85.904,W,0.62,5.3
5/28/2018,17:16:52,29.811,N,85.904,W,0.61,5.29
5/28/2018,17:18:52,29.817,N,85.903,W,0.6,5.29
5/28/2018,17:20:52,29.823,N,85.902,W,0.58,5.29
5/28/2018,17:22:52,29.828,N,85.902,W,0.57,5.29
5/28/2018,17:24:52,29.834,N,85.901,W,0.56,5.28
5/28/2018,17:26:53,29.84,N,85.9,W,0.55,5.28
5/28/2018,17:28:53,29.845,N,85.899,W,0.54,5.28
5/28/2018,17:30:53,29.851,N,85.899,W,0.52,5.28
5/28/2018,17:32:53,29.857,N,85.898,W,0.51,5.27
5/28/2018,17:34:53,29.862,N,85.898,W,0.5,5.27
5/28/2018,17:36:53,29.868,N,85.897,W,0.48,5.27
5/28/2018,17:38:53,29.874,N,85.896,W,0.47,5.27
5/28/2018,17:40:52,29.879,N,85.896,W,0.46,5.26
5/28/2018,17:42:52,29.885,N,85.895,W,0.45,5.26
5/28/2018,17:44:52,29.891,N,85.895,W,0.43,5.26
5/28/2018,17:46:52,29.896,N,85.894,W,0.42,5.26
5/28/2018,17:48:52,29.902,N,85.894,W,0.4,5.25
5/28/2018,17:50:52,29.908,N,85.893,W,0.39,5.25
5/28/2018,17:52:52,29.913,N,85.893,W,0.38,5.25
5/28/2018,17:54:52,29.919,N,85.892,W,0.36,5.24
5/28/2018,17:56:53,29.925,N,85.892,W,0.35,5.24
5/28/2018,17:58:53,29.93,N,85.891,W,0.33,5.24
5/28/2018,18:00:53,29.936,N,85.891,W,0.32,5.23
5/28/2018,18:02:53,29.942,N,85.89,W,0.31,5.23
5/28/2018,18:04:53,29.947,N,85.89,W,0.29,5.23
5/28/2018,18:06:53,29.953,N,85.89,W,0.28,5.23
5/28/2018,18:08:53,29.959,N,85.889,W,0.26,5.22
5/28/2018,18:10:52,29.964,N,85.889,W,0.25,5.22
5/28/2018,18:12:52,29.97,N,85.889,W,0.23,5.22
5/28/2018,18:14:52,29.976,N,85.889,W,0.22,5.21
5/28/2018,18:16:52,29.981,N,85.888,W,0.2,5.21
5/28/2018,18:18:52,29.987,N,85.888,W,0.18,5.21
5/28/2018,18:20:52,29.992,N,85.888,W,0.17,5.2
5/28/2018,18:22:52,29.998,N,85.888,W,0.15,5.2
5/28/2018,18:24:52,30.004,N,85.887,W,0.14,5.2
5/28/2018,18:26:53,30.009,N,85.887,W,0.12,5.19
5/28/2018,18:28:53,30.015,N,85.887,W,0.1,5.19
5/28/2018,18:30:53,30.02,N,85.887,W,0.09,5.19
5/28/2018,18:32:53,30.026,N,85.887,W,0.07,5.18
5/28/2018,18:34:53,30.032,N,85.887,W,0.06,5.18
5/28/2018,18:36:53,30.037,N,85.887,W,0.04,5.18
5/28/2018,18:38:53,30.043,N,85.887,W,0.02,5.17
5/28/2018,18:40:52,30.048,N,85.887,W,0,5.17
5/28/2018,18:42:52,30.054,N,85.887,W,-0.01,5.17
5/28/2018,18:44:52,30.06,N,85.887,W,-0.03,5.16
5/28/2018,18:46:52,30.065,N,85.887,W,-0.05,5.16
5/28/2018,18:48:52,30.071,N,85.887,W,-0.06,5.15
5/28/2018,18:50:52,30.076,N,85.887,W,-0.08,5.15
5/28/2018,18:52:52,30.082,N,85.887,W,-0.1,5.15
5/28/2018,18:54:52,30.087,N,85.887,W,-0.12,5.14
5/28/2018,18:56:53,30.093,N,85.887,W,-0.14,5.14
5/28/2018,18:58:53,30.098,N,85.888,W,-0.15,5.14
5/28/2018,19:00:53,30.104,N,85.888,W,-0.17,5.13
5/28/2018,19:02:53,30.11,N,85.888,W,-0.19,5.13
5/28/2018,19:04:53,30.115,N,85.888,W,-0.21,5.12
5/28/2018,19:06:53,30.121,N,85.889,W,-0.23,5.12
5/28/2018,19:08:53,30.126,N,85.889,W,-0.25,5.12
5/28/2018,19:10:52,30.132,N,85.889,W,-0.27,5.11
5/28/2018,19:12:52,30.137,N,85.889,W,-0.28,5.11
5/28/2018,19:14:52,30.143,N,85.89,W,-0.3,5.11
5/28/2018,19:16:52,30.148,N,85.89,W,-0.32,5.1
5/28/2018,19:18:52,30.154,N,85.891,W,-0.34,5.1
5/28/2018,19:20:52,30.159,N,85.891,W,-0.36,5.09
5/28/2018,19:22:52,30.165,N,85.892,W,-0.38,5.09
5/28/2018,19:24:52,30.17,N,85.892,W,-0.39,5.09
5/28/2018,19:26:53,30.176,N,85.893,W,-0.41,5.08
5/28/2018,19:28:53,30.181,N,85.893,W,-0.43,5.08
5/28/2018,19:30:53,30.187,N,85.894,W,-0.45,5.08
5/28/2018,19:32:53,30.192,N,85.894,W,-0.46,5.07
5/28/2018,19:34:53,30.198,N,85.895,W,-0.48,5.07
5/28/2018,19:36:53,30.203,N,85.895,W,-0.5,5.06
5/28/2018,19:38:53,30.208,N,85.896,W,-0.51,5.06
5/28/2018,19:40:52,30.214,N,85.897,W,-0.53,5.06
5/28/2018,19:42:52,30.219,N,85.897,W,-0.55,5.05
5/28/2018,19:44:52,30.225,N,85.898,W,-0.57,5.05
5/28/2018,19:46:52,30.23,N,85.899,W,-0.58,5.05
5/28/2018,19:48:52,30.236,N,85.899,W,-0.6,5.04
5/28/2018,19:50:52,30.241,N,85.9,W,-0.61,5.04
5/28/2018,19:52:52,30.247,N,85.901,W,-0.63,5.04
5/28/2018,19:54:52,30.252,N,85.902,W,-0.65,5.03
5/28/2018,19:56:53,30.257,N,85.903,W,-0.66,5.03
5/28/2018,19:58:53,30.263,N,85.903,W,-0.68,5.03
5/28/2018,20:00:53,30.268,N,85.904,W,-0.69,5.02
5/28/2018,20:02:53,30.274,N,85.905,W,-0.71,5.02
5/28/2018,20:04:53,30.279,N,85.906,W,-0.72,5.02
5/28/2018,20:06:53,30.285,N,85.907,W,-0.74,5.01
5/28/2018,20:08:53,30.29,N,85.908,W,-0.75,5.01
5/28/2018,20:10:52,30.295,N,85.909,W,-0.77,5.01
5/28/2018,20:12:52,30.301,N,85.91,W,-0.78,5.01
5/28/2018,20:14:52,30.306,N,85.911,W,-0.8,5
5/28/2018,20:16:52,30.312,N,85.912,W,-0.81,5
5/28/2018,20:18:52,30.317,N,85.913,W,-0.83,5
5/28/2018,20:20:52,30.322,N,85.914,W,-0.84,4.99
5/28/2018,20:22:52,30.328,N,85.915,W,-0.85,4.99
5/28/2018,20:24:52,30.333,N,85.916,W,-0.87,4.99
5/28/2018,20:26:53,30.339,N,85.917,W,-0.88,4.98
5/28/2018,20:28:53,30.344,N,85.918,W,-0.9,4.98
5/28/2018,20:30:53,30.349,N,85.919,W,-0.91,4.98
5/28/2018,20:32:53,30.355,N,85.921,W,-0.92,4.98
5/28/2018,20:34:53,30.36,N,85.922,W,-0.94,4.97
5/28/2018,20:36:53,30.365,N,85.923,W,-0.95,4.97
5/28/2018,20:38:53,30.371,N,85.924,W,-0.96,4.97
5/28/2018,20:40:52,30.376,N,85.925,W,-0.98,4.97
5/28/2018,20:42:52,30.381,N,85.926,W,-0.99,4.96
5/28/2018,20:44:52,30.387,N,85.928,W,-1,4.96
5/28/2018,20:46:52,30.392,N,85.929,W,-1.01,4.96
5/28/2018,20:48:52,30.398,N,85.93,W,-1.03,4.95
5/28/2018,20:50:52,30.403,N,85.932,W,-1.04,4.95
5/28/2018,20:52:52,30.408,N,85.933,W,-1.05,4.95
5/28/2018,20:54:52,30.414,N,85.934,W,-1.06,4.95
5/28/2018,20:56:53,30.419,N,85.936,W,-1.07,4.94
5/28/2018,20:58:53,30.424,N,85.937,W,-1.09,4.94
5/28/2018,21:00:53,30.43,N,85.938,W,-1.1,4.94
5/28/2018,21:02:53,30.435,N,85.94,W,-1.11,4.94
5/28/2018,21:04:53,30.44,N,85.941,W,-1.12,4.94
5/28/2018,21:06:53,30.446,N,85.942,W,-1.13,4.93
5/28/2018,21:08:53,30.451,N,85.944,W,-1.14,4.93
5/28/2018,21:10:52,30.456,N,85.945,W,-1.15,4.93
5/28/2018,21:12:52,30.461,N,85.947,W,-1.16,4.93
5/28/2018,21:14:52,30.467,N,85.948,W,-1.17,4.92
5/28/2018,21:16:52,30.472,N,85.95,W,-1.19,4.92
5/28/2018,21:18:52,30.477,N,85.951,W,-1.2,4.92
5/28/2018,21:20:52,30.483,N,85.953,W,-1.21,4.92
5/28/2018,21:22:52,30.488,N,85.954,W,-1.22,4.91
5/28/2018,21:24:52,30.493,N,85.956,W,-1.23,4.91
5/28/2018,21:26:53,30.499,N,85.957,W,-1.24,4.91
5/28/2018,21:28:53,30.504,N,85.959,W,-1.25,4.91
5/28/2018,21:30:53,30.509,N,85.96,W,-1.26,4.91
5/28/2018,21:32:53,30.515,N,85.962,W,-1.26,4.9
5/28/2018,21:34:53,30.52,N,85.964,W,-1.27,4.9
5/28/2018,21:36:53,30.525,N,85.965,W,-1.28,4.9
5/28/2018,21:38:53,30.53,N,85.967,W,-1.29,4.9
5/28/2018,21:40:52,30.536,N,85.968,W,-1.3,4.9
5/28/2018,21:42:52,30.541,N,85.97,W,-1.31,4.9
5/28/2018,21:44:52,30.546,N,85.972,W,-1.32,4.89
5/28/2018,21:46:52,30.552,N,85.973,W,-1.33,4.89
5/28/2018,21:48:52,30.557,N,85.975,W,-1.34,4.89
5/28/2018,21:50:52,30.562,N,85.977,W,-1.34,4.89
5/28/2018,21:52:52,30.567,N,85.978,W,-1.35,4.89
5/28/2018,21:54:52,30.573,N,85.98,W,-1.36,4.88
5/28/2018,21:56:53,30.578,N,85.982,W,-1.37,4.88
5/28/2018,21:58:53,30.583,N,85.984,W,-1.38,4.88
5/28/2018,22:00:53,30.588,N,85.985,W,-1.38,4.88
5/28/2018,22:02:53,30.594,N,85.987,W,-1.39,4.88
5/28/2018,22:04:53,30.599,N,85.989,W,-1.4,4.88
5/28/2018,22:06:53,30.604,N,85.99,W,-1.41,4.87
5/28/2018,22:08:53,30.609,N,85.992,W,-1.41,4.87
5/28/2018,22:10:52,30.615,N,85.994,W,-1.42,4.87
5/28/2018,22:12:52,30.62,N,85.996,W,-1.43,4.87
5/28/2018,22:14:52,30.625,N,85.998,W,-1.43,4.87
5/28/2018,22:16:52,30.631,N,85.999,W,-1.44,4.87
5/28/2018,22:18:52,30.636,N,86.001,W,-1.45,4.87
5/28/2018,22:20:52,30.641,N,86.003,W,-1.45,4.86
5/28/2018,22:22:52,30.646,N,86.005,W,-1.46,4.86
5/28/2018,22:24:52,30.652,N,86.007,W,-1.47,4.86
5/28/2018,22:26:53,30.657,N,86.009,W,-1.47,4.86
5/28/2018,22:28:53,30.662,N,86.01,W,-1.48,4.86
5/28/2018,22:30:53,30.667,N,86.012,W,-1.48,4.86
5/28/2018,22:32:53,30.672,N,86.014,W,-1.49,4.86
5/28/2018,22:34:53,30.678,N,86.016,W,-1.5,4.86
5/28/2018,22:36:53,30.683,N,86.018,W,-1.5,4.85
5/28/2018,22:38:53,30.688,N,86.02,W,-1.51,4.85
5/28/2018,22:40:52,30.693,N,86.022,W,-1.51,4.85
5/28/2018,22:42:52,30.699,N,86.024,W,-1.52,4.85
5/28/2018,22:44:52,30.704,N,86.025,W,-1.52,4.85
5/28/2018,22:46:52,30.709,N,86.027,W,-1.53,4.85
5/28/2018,22:48:52,30.714,N,86.029,W,-1.53,4.85
5/28/2018,22:50:52,30.72,N,86.031,W,-1.53,4.85
5/28/2018,22:52:52,30.725,N,86.033,W,-1.54,4.85
5/28/2018,22:54:52,30.73,N,86.035,W,-1.54,4.85
5/28/2018,22:56:53,30.735,N,86.037,W,-1.55,4.85
5/28/2018,22:58:53,30.741,N,86.039,W,-1.55,4.84
5/28/2018,23:00:53,30.746,N,86.041,W,-1.55,4.84
5/28/2018,23:02:53,30.751,N,86.043,W,-1.56,4.84
5/28/2018,23:04:53,30.756,N,86.045,W,-1.56,4.84
5/28/2018,23:06:53,30.761,N,86.047,W,-1.56,4.84
5/28/2018,23:08:53,30.767,N,86.049,W,-1.57,4.84
5/28/2018,23:10:52,30.772,N,86.051,W,-1.57,4.84
5/28/2018,23:12:52,30.777,N,86.053,W,-1.57,4.84
5/28/2018,23:14:52,30.782,N,86.055,W,-1.58,4.84
5/28/2018,23:16:52,30.788,N,86.057,W,-1.58,4.84
5/28/2018,23:18:52,30.793,N,86.059,W,-1.58,4.84
5/28/2018,23:20:52,30.798,N,86.061,W,-1.59,4.84
5/28/2018,23:22:52,30.803,N,86.063,W,-1.59,4.84
5/28/2018,23:24:52,30.808,N,86.065,W,-1.59,4.84
5/28/2018,23:26:53,30.814,N,86.067,W,-1.59,4.84
5/28/2018,23:28:53,30.819,N,86.069,W,-1.59,4.83
5/28/2018,23:30:53,30.824,N,86.071,W,-1.6,4.83
5/28/2018,23:32:53,30.829,N,86.073,W,-1.6,4.83
5/28/2018,23:34:53,30.835,N,86.075,W,-1.6,4.83
5/28/2018,23:36:53,30.84,N,86.077,W,-1.6,4.83
5/28/2018,23:38:53,30.845,N,86.079,W,-1.6,4.83
5/28/2018,23:40:52,30.85,N,86.081,W,-1.6,4.83
5/28/2018,23:42:52,30.855,N,86.083,W,-1.6,4.83
5/28/2018,23:44:52,30.861,N,86.085,W,-1.61,4.83
5/28/2018,23:46:52,30.866,N,86.087,W,-1.61,4.83
5/28/2018,23:48:52,30.871,N,86.089,W,-1.61,4.83
5/28/2018,23:50:52,30.876,N,86.091,W,-1.61,4.83
5/28/2018,23:52:52,30.881,N,86.093,W,-1.61,4.83
5/28/2018,23:54:52,30.887,N,86.095,W,-1.61,4.83
5/28/2018,23:56:53,30.892,N,86.097,W,-1.61,4.83
5/28/2018,23:58:53,30.897,N,86.099,W,-1.61,4.83
